"from_pin.full_name","to_pin.full_name",delay_max_rise,delay_max_fall,"variation_delay_max_rise.mean","variation_delay_max_rise.std_dev","variation_delay_max_fall.mean","variation_delay_max_fall.std_dev"
g219277/Y,g218721/A,0.179460,0.179628,0.179460,UNINIT,0.179628,UNINIT
g219277/Y,g214699/B2,0.179460,0.179628,0.179460,UNINIT,0.179628,UNINIT
g219346_dup/Y,g214999/A2,0.105132,0.106472,0.105132,UNINIT,0.106472,UNINIT
g219346_dup/Y,g217358/B,0.105132,0.106472,0.105132,UNINIT,0.106472,UNINIT
g219346_dup/Y,g217695/A,0.105132,0.106472,0.105132,UNINIT,0.106472,UNINIT
g219302/Y,g217178/B,0.164991,0.164895,0.164991,UNINIT,0.164895,UNINIT
g219302/Y,g218760/A,0.164991,0.164895,0.164991,UNINIT,0.164895,UNINIT
g219302/Y,g217782/B,0.164991,0.164895,0.164991,UNINIT,0.164895,UNINIT
g219344/Y,FE_OCPC32512_n_2165/A,0.165381,0.165432,0.165381,UNINIT,0.165432,UNINIT
g219344/Y,FE_OCPC2449_n_2165/A,0.165381,0.165432,0.165381,UNINIT,0.165432,UNINIT
g219344/Y,g217312/B,0.165381,0.165432,0.165381,UNINIT,0.165432,UNINIT
g219344/Y,FE_OFC1349_n_2165/A,0.165381,0.165432,0.165381,UNINIT,0.165432,UNINIT
g219344/Y,FE_OCPC32492_n_2165/A,0.165381,0.165432,0.165381,UNINIT,0.165432,UNINIT
g219346/Y,g217038/B,0.139124,0.138714,0.139124,UNINIT,0.138714,UNINIT
g219346/Y,FE_OCPC32544_n_2161/A,0.139124,0.138714,0.139124,UNINIT,0.138714,UNINIT
g219346/Y,g217568/A,0.139124,0.138714,0.139124,UNINIT,0.138714,UNINIT
g219346/Y,g218834/A,0.139124,0.138714,0.139124,UNINIT,0.138714,UNINIT
FE_OCPC32970_FE_OFN172_sa22_7/Y,g216487/A1,0.047871,0.048328,0.047871,UNINIT,0.048328,UNINIT
FE_OCPC32970_FE_OFN172_sa22_7/Y,g215585/A1,0.047871,0.048328,0.047871,UNINIT,0.048328,UNINIT
g214366/Y,g213602/B,0.041091,0.040773,0.041091,UNINIT,0.040773,UNINIT
g218610/Y,FE_OFC1915_n_2502/A,0.245409,0.245438,0.245409,UNINIT,0.245438,UNINIT
g218610/Y,g217264/B,0.245409,0.245438,0.245409,UNINIT,0.245438,UNINIT
g218610/Y,g216640/A1,0.245409,0.245438,0.245409,UNINIT,0.245438,UNINIT
g218610/Y,FE_OCPC2629_n_2502/A,0.245409,0.245438,0.245409,UNINIT,0.245438,UNINIT
g218642/Y,FE_OFC3205_n_2441/A,0.602298,0.598174,0.602298,UNINIT,0.598174,UNINIT
g218642/Y,FE_OFC3204_n_2441/A,0.244663,0.242759,0.244663,UNINIT,0.242759,UNINIT
g218642/Y,g217356/A,0.985653,0.979757,0.985653,UNINIT,0.979757,UNINIT
g218642/Y,FE_OFC3206_n_2441/A,0.959333,0.953542,0.959333,UNINIT,0.953542,UNINIT
g218642/Y,g216732/A2,0.890985,0.885476,0.890985,UNINIT,0.885476,UNINIT
g218642/Y,FE_OFC3203_n_2441/A,0.111236,0.110328,0.111236,UNINIT,0.110328,UNINIT
FE_OCPC2612_n_2491/Y,g216032/A,1.275692,1.268290,1.275692,UNINIT,1.268290,UNINIT
FE_OCPC2612_n_2491/Y,g215065/A,0.807146,0.795318,0.807146,UNINIT,0.795318,UNINIT
FE_OCPC2612_n_2491/Y,g217298/A,1.346144,1.326131,1.346144,UNINIT,1.326131,UNINIT
FE_OCPC2612_n_2491/Y,g215461/A2,0.682134,0.671872,0.682134,UNINIT,0.671872,UNINIT
FE_OCPC2612_n_2491/Y,g217898/A,1.369524,1.349307,1.369524,UNINIT,1.349307,UNINIT
FE_OCPC2612_n_2491/Y,g214703/B1,1.073416,1.058496,1.073416,UNINIT,1.058496,UNINIT
FE_OCPC2611_n_2491/Y,g217096/A,0.352417,0.348232,0.352417,UNINIT,0.348232,UNINIT
FE_OCPC2611_n_2491/Y,g216106/A,0.951301,0.941564,0.951301,UNINIT,0.941564,UNINIT
FE_OCPC2611_n_2491/Y,FE_OFC342_n_2491/A,1.143118,1.131947,1.143118,UNINIT,1.131947,UNINIT
FE_OCPC2611_n_2491/Y,g215522/A1,1.295904,1.283690,1.295904,UNINIT,1.283690,UNINIT
FE_OCPC2611_n_2491/Y,g215643/A1,0.589960,0.583360,0.589960,UNINIT,0.583360,UNINIT
FE_OCPC2611_n_2491/Y,g217782/A,1.350121,1.337556,1.350121,UNINIT,1.337556,UNINIT
FE_OCPC2611_n_2491/Y,g213747/A1,0.774363,0.766087,0.774363,UNINIT,0.766087,UNINIT
FE_OCPC2611_n_2491/Y,g213769/A2,1.223262,1.211533,1.223262,UNINIT,1.211533,UNINIT
g217072/Y,g216007/B,0.041156,0.041030,0.041156,UNINIT,0.041030,UNINIT
g217072/Y,g215601/C,0.041156,0.041030,0.041156,UNINIT,0.041030,UNINIT
g217089/Y,FE_OFC3082_n_3665/A,0.053005,0.053130,0.053005,UNINIT,0.053130,UNINIT
g217089/Y,g214687/A1,0.053005,0.053130,0.053005,UNINIT,0.053130,UNINIT
g219254/Y,g216481/B,0.044963,0.044941,0.044963,UNINIT,0.044941,UNINIT
g219254/Y,g218693/A,0.044963,0.044941,0.044963,UNINIT,0.044941,UNINIT
g218539/Y,FE_OCPC2357_n_2635/A,0.118496,0.118568,0.118496,UNINIT,0.118568,UNINIT
g218539/Y,g217344/B,0.118496,0.118568,0.118496,UNINIT,0.118568,UNINIT
g218539/Y,g214547/B2,0.118496,0.118568,0.118496,UNINIT,0.118568,UNINIT
g218539/Y,g217770/B,0.118496,0.118568,0.118496,UNINIT,0.118568,UNINIT
g218539/Y,g217898/B,0.118496,0.118568,0.118496,UNINIT,0.118568,UNINIT
g215425/Y,g214164/C,0.021800,0.021880,0.021800,UNINIT,0.021880,UNINIT
g217249/Y,g216009/A,0.114158,0.113429,0.114158,UNINIT,0.113429,UNINIT
g217249/Y,g215703/C,0.114158,0.113429,0.114158,UNINIT,0.113429,UNINIT
g217249/Y,g214703/A1,0.114158,0.113429,0.114158,UNINIT,0.113429,UNINIT
g217249/Y,FE_OFC1498_n_3447/A,0.114158,0.113429,0.114158,UNINIT,0.113429,UNINIT
g217263/Y,g216083/B,0.201618,0.201352,0.201618,UNINIT,0.201352,UNINIT
g217263/Y,g214366/B2,0.201618,0.201352,0.201618,UNINIT,0.201352,UNINIT
g217263/Y,g216509/B,0.201618,0.201352,0.201618,UNINIT,0.201352,UNINIT
g217263/Y,g214708/A1,0.201618,0.201352,0.201618,UNINIT,0.201352,UNINIT
g217263/Y,g215898/B,0.201618,0.201352,0.201618,UNINIT,0.201352,UNINIT
g218721/Y,g217135/B,0.074581,0.074619,0.074581,UNINIT,0.074619,UNINIT
g218721/Y,g214462/A3,0.074581,0.074619,0.074581,UNINIT,0.074619,UNINIT
g214699/Y,g213625/A1,0.072478,0.072804,0.072478,UNINIT,0.072804,UNINIT
g214999/Y,g214543/B,0.033238,0.033047,0.033238,UNINIT,0.033047,UNINIT
g217358/Y,g214863/B2,0.386408,0.386738,0.386408,UNINIT,0.386738,UNINIT
g217358/Y,g216009/B,0.971025,0.971727,0.971025,UNINIT,0.971727,UNINIT
g217358/Y,FE_OCPC32576_n_3253/A,0.965725,0.966424,0.965725,UNINIT,0.966424,UNINIT
g217358/Y,g214146/A1,0.936421,0.937104,0.936421,UNINIT,0.937104,UNINIT
g217358/Y,FE_OFC1126_n_3253/A,0.853893,0.854530,0.853893,UNINIT,0.854530,UNINIT
g217358/Y,g216701/B,0.692190,0.692731,0.692190,UNINIT,0.692731,UNINIT
g217695/Y,g214394/B2,0.039796,0.039902,0.039796,UNINIT,0.039902,UNINIT
g217695/Y,g215470/A1,0.039796,0.039902,0.039796,UNINIT,0.039902,UNINIT
g217178/Y,g216003/B,0.126462,0.126334,0.126462,UNINIT,0.126334,UNINIT
g217178/Y,FE_OFC603_n_3552/A,0.126462,0.126334,0.126462,UNINIT,0.126334,UNINIT
g217178/Y,g214708/B1,0.126462,0.126334,0.126462,UNINIT,0.126334,UNINIT
g218760/Y,g217028/B,0.001000,0.001000,0.001000,UNINIT,0.001000,UNINIT
g218760/Y,g215025/A1,0.001000,0.001000,0.001000,UNINIT,0.001000,UNINIT
g218760/Y,g217221/B,0.001000,0.001000,0.001000,UNINIT,0.001000,UNINIT
g218760/Y,g215369/A2,0.001000,0.001000,0.001000,UNINIT,0.001000,UNINIT
g218760/Y,g215566/B2,0.001000,0.001000,0.001000,UNINIT,0.001000,UNINIT
g218760/Y,g214787/A2,0.001000,0.001000,0.001000,UNINIT,0.001000,UNINIT
g217782/Y,FE_OFC1969_n_2982/A,0.144636,0.144578,0.144636,UNINIT,0.144578,UNINIT
g217782/Y,g216712/B,0.144636,0.144578,0.144636,UNINIT,0.144578,UNINIT
g217782/Y,g214787/B1,0.144636,0.144578,0.144636,UNINIT,0.144578,UNINIT
FE_OCPC32512_n_2165/Y,g214991/A1,0.031178,0.031286,0.031178,UNINIT,0.031286,UNINIT
FE_OCPC32512_n_2165/Y,g215585/B1,0.031178,0.031286,0.031178,UNINIT,0.031286,UNINIT
FE_OCPC2449_n_2165/Y,g216644/A,0.079233,0.080038,0.079233,UNINIT,0.080038,UNINIT
FE_OCPC2449_n_2165/Y,g213535/A1,0.079233,0.080038,0.079233,UNINIT,0.080038,UNINIT
g217312/Y,g216213/B,0.067025,0.067012,0.067025,UNINIT,0.067012,UNINIT
g217312/Y,FE_OCPC2369_n_3340/A,0.067025,0.067012,0.067025,UNINIT,0.067012,UNINIT
FE_OFC1349_n_2165/Y,g217099/B,0.059463,0.059549,0.059463,UNINIT,0.059549,UNINIT
FE_OFC1349_n_2165/Y,FE_OFC3160_n_2166/A,0.059463,0.059549,0.059463,UNINIT,0.059549,UNINIT
FE_OCPC32492_n_2165/Y,g215719/B,0.019875,0.020002,0.019875,UNINIT,0.020002,UNINIT
g217038/Y,g214334/A1,0.043650,0.043768,0.043650,UNINIT,0.043768,UNINIT
g217038/Y,g216763/A,0.043650,0.043768,0.043650,UNINIT,0.043768,UNINIT
FE_OCPC32544_n_2161/Y,g216083/A,0.014032,0.014209,0.014032,UNINIT,0.014209,UNINIT
g217568/Y,g215570/C,0.018945,0.018847,0.018945,UNINIT,0.018847,UNINIT
g218834/Y,g217254_dup/A,0.086441,0.085574,0.086441,UNINIT,0.085574,UNINIT
g218834/Y,g217254/A,0.086441,0.085574,0.086441,UNINIT,0.085574,UNINIT
g218834/Y,FE_OCPC32774_n_2162/A,0.086441,0.085574,0.086441,UNINIT,0.085574,UNINIT
g216487/Y,g214273/B,0.019112,0.019121,0.019112,UNINIT,0.019121,UNINIT
g215585/Y,g213747/B,0.092514,0.092289,0.092514,UNINIT,0.092289,UNINIT
g213602/Y,g213017__5526/A2,0.033485,0.033405,0.033485,UNINIT,0.033405,UNINIT
FE_OFC1915_n_2502/Y,FE_OCPC32829_n_2501/A,1.300230,1.304490,1.300230,UNINIT,1.304490,UNINIT
FE_OFC1915_n_2502/Y,g217059/B,0.388272,0.384460,0.388272,UNINIT,0.384460,UNINIT
FE_OFC1915_n_2502/Y,g213975/B2,1.386835,1.389090,1.386835,UNINIT,1.389090,UNINIT
FE_OFC1915_n_2502/Y,g216094/B,0.742638,0.736878,0.742638,UNINIT,0.736878,UNINIT
FE_OFC1915_n_2502/Y,g215011/A2,1.078243,1.071713,1.078243,UNINIT,1.071713,UNINIT
FE_OFC1915_n_2502/Y,g214025/B2,0.992412,0.985992,0.992412,UNINIT,0.985992,UNINIT
FE_OFC1915_n_2502/Y,g217343/B,1.570549,1.559571,1.570549,UNINIT,1.559571,UNINIT
FE_OFC1915_n_2502/Y,g215566/A2,0.676857,0.671362,0.676857,UNINIT,0.671362,UNINIT
FE_OFC1915_n_2502/Y,g213620/A2,1.609112,1.598385,1.609112,UNINIT,1.598385,UNINIT
FE_OFC1915_n_2502/Y,g214711/A2,1.627875,1.617277,1.627875,UNINIT,1.617277,UNINIT
g217264/Y,g216518/B,0.236240,0.236073,0.236240,UNINIT,0.236073,UNINIT
g217264/Y,g216519/B,0.236240,0.236073,0.236240,UNINIT,0.236073,UNINIT
g217264/Y,g215678/B2,0.236240,0.236073,0.236240,UNINIT,0.236073,UNINIT
g217264/Y,g214714/A2,0.236240,0.236073,0.236240,UNINIT,0.236073,UNINIT
g217264/Y,g216874/A,0.236240,0.236073,0.236240,UNINIT,0.236073,UNINIT
g216640/Y,g214881/C,0.056853,0.056887,0.056853,UNINIT,0.056887,UNINIT
g216640/Y,g216305/A,0.056853,0.056887,0.056853,UNINIT,0.056887,UNINIT
FE_OCPC2629_n_2502/Y,g216205/A,0.191244,0.189145,0.191244,UNINIT,0.189145,UNINIT
FE_OCPC2629_n_2502/Y,g216405/A2,0.191244,0.189145,0.191244,UNINIT,0.189145,UNINIT
FE_OCPC2629_n_2502/Y,g217682/A,0.191244,0.189145,0.191244,UNINIT,0.189145,UNINIT
FE_OFC3205_n_2441/Y,g214445/A1,0.311354,0.310584,0.311354,UNINIT,0.310584,UNINIT
FE_OFC3205_n_2441/Y,g217695/B,0.311354,0.310584,0.311354,UNINIT,0.310584,UNINIT
FE_OFC3205_n_2441/Y,g217765/A,0.311354,0.310584,0.311354,UNINIT,0.310584,UNINIT
FE_OFC3205_n_2441/Y,g217816/B,0.311354,0.310584,0.311354,UNINIT,0.310584,UNINIT
FE_OFC3204_n_2441/Y,g216405/A1,1.370260,1.370260,1.370260,UNINIT,1.370260,UNINIT
FE_OFC3204_n_2441/Y,g216481/A2,1.370260,1.370260,1.370260,UNINIT,1.370260,UNINIT
FE_OFC3204_n_2441/Y,g217689/A,1.370260,1.370260,1.370260,UNINIT,1.370260,UNINIT
FE_OFC3204_n_2441/Y,g217751/A,1.370260,1.370260,1.370260,UNINIT,1.370260,UNINIT
FE_OFC3204_n_2441/Y,g216758/B,1.370260,1.370260,1.370260,UNINIT,1.370260,UNINIT
FE_OFC3204_n_2441/Y,g216758_dup/B,1.370260,1.370260,1.370260,UNINIT,1.370260,UNINIT
g217356/Y,FE_OFC3183_n_3257/A,0.218399,0.217898,0.218399,UNINIT,0.217898,UNINIT
g217356/Y,g216585/A,0.218399,0.217898,0.218399,UNINIT,0.217898,UNINIT
g217356/Y,g216732/B,0.218399,0.217898,0.218399,UNINIT,0.217898,UNINIT
g217356/Y,FE_OFC3184_n_3257/A,0.218399,0.217898,0.218399,UNINIT,0.217898,UNINIT
FE_OFC3206_n_2441/Y,g214877/A3,0.561063,0.560923,0.561063,UNINIT,0.560923,UNINIT
FE_OFC3206_n_2441/Y,g217096/B,0.278066,0.279399,0.278066,UNINIT,0.279399,UNINIT
FE_OFC3206_n_2441/Y,g215279/B,0.534870,0.534980,0.534870,UNINIT,0.534980,UNINIT
FE_OFC3206_n_2441/Y,g216420/B,0.417417,0.418372,0.417417,UNINIT,0.418372,UNINIT
FE_OFC3206_n_2441/Y,g214514/C,0.542258,0.542301,0.542258,UNINIT,0.542301,UNINIT
FE_OFC3206_n_2441/Y,g216618/B,0.118230,0.119139,0.118230,UNINIT,0.119139,UNINIT
FE_OFC3206_n_2441/Y,g214545/B2,0.200182,0.201423,0.200182,UNINIT,0.201423,UNINIT
FE_OFC3206_n_2441/Y,g213738/A2,0.441759,0.442578,0.441759,UNINIT,0.442578,UNINIT
g216732/Y,g214136/B2,0.137079,0.136598,0.137079,UNINIT,0.136598,UNINIT
g216732/Y,g214651/A1,0.137079,0.136598,0.137079,UNINIT,0.136598,UNINIT
g216732/Y,g213711/A1,0.137079,0.136598,0.137079,UNINIT,0.136598,UNINIT
g216732/Y,g213731/B1,0.137079,0.136598,0.137079,UNINIT,0.136598,UNINIT
FE_OFC3203_n_2441/Y,g213917/A1,0.127048,0.126912,0.127048,UNINIT,0.126912,UNINIT
FE_OFC3203_n_2441/Y,g214427/A2,0.127048,0.126912,0.127048,UNINIT,0.126912,UNINIT
FE_OFC3203_n_2441/Y,g214545/A2,0.127048,0.126912,0.127048,UNINIT,0.126912,UNINIT
g216032/Y,g214848/A2,0.042995,0.043073,0.042995,UNINIT,0.043073,UNINIT
g216032/Y,g215751/A,0.042995,0.043073,0.042995,UNINIT,0.043073,UNINIT
g215065/Y,g213707/C,0.019815,0.019713,0.019815,UNINIT,0.019713,UNINIT
g217298/Y,g215343/B1,0.725863,0.705949,0.725863,UNINIT,0.705949,UNINIT
g217298/Y,g215352/B1,0.367272,0.345118,0.367272,UNINIT,0.345118,UNINIT
g217298/Y,g215384/A2,1.030141,1.009109,1.030141,UNINIT,1.009109,UNINIT
g217298/Y,g214311/A2,1.004929,0.984091,1.004929,UNINIT,0.984091,UNINIT
g217298/Y,g216585/B,1.031285,1.010244,1.031285,UNINIT,1.010244,UNINIT
g217298/Y,g215694/A2,1.044839,1.023685,1.044839,UNINIT,1.023685,UNINIT
g217298/Y,g216701/A,0.847642,0.828648,0.847642,UNINIT,0.828648,UNINIT
g215461/Y,g213641/A1,0.021793,0.021907,0.021793,UNINIT,0.021907,UNINIT
g217898/Y,FE_OFC1900_n_2782/A,0.216890,0.217047,0.216890,UNINIT,0.217047,UNINIT
g217898/Y,g216182/B,0.216890,0.217047,0.216890,UNINIT,0.217047,UNINIT
g217898/Y,g216233/B,0.216890,0.217047,0.216890,UNINIT,0.217047,UNINIT
g217898/Y,g216253/A,0.216890,0.217047,0.216890,UNINIT,0.217047,UNINIT
g217898/Y,g215650/B1,0.216890,0.217047,0.216890,UNINIT,0.217047,UNINIT
g214703/Y,g213434/A,0.042678,0.042710,0.042678,UNINIT,0.042710,UNINIT
g217096/Y,g214881/B1,0.079625,0.079736,0.079625,UNINIT,0.079736,UNINIT
g217096/Y,g214754/B1,0.079625,0.079736,0.079625,UNINIT,0.079736,UNINIT
g216106/Y,g214822/A2,0.064211,0.064348,0.064211,UNINIT,0.064348,UNINIT
g216106/Y,g215775/A,0.064211,0.064348,0.064211,UNINIT,0.064348,UNINIT
FE_OFC342_n_2491/Y,g214822/B1,0.163902,0.164827,0.163902,UNINIT,0.164827,UNINIT
FE_OFC342_n_2491/Y,g213879/A1,0.163902,0.164827,0.163902,UNINIT,0.164827,UNINIT
FE_OFC342_n_2491/Y,g214490/A1,0.163902,0.164827,0.163902,UNINIT,0.164827,UNINIT
FE_OFC342_n_2491/Y,g217691/A,0.163902,0.164827,0.163902,UNINIT,0.164827,UNINIT
g215522/Y,g213497/A2,0.038087,0.037912,0.038087,UNINIT,0.037912,UNINIT
g215643/Y,g213490/A2,0.024134,0.024230,0.024134,UNINIT,0.024230,UNINIT
g213747/Y,g212889__5477/C,0.042477,0.042267,0.042477,UNINIT,0.042267,UNINIT
g213769/Y,g213005__9945/A1,0.085787,0.086209,0.085787,UNINIT,0.086209,UNINIT
g216007/Y,g214999/B,0.093988,0.094307,0.093988,UNINIT,0.094307,UNINIT
g216007/Y,g213769/C,0.093988,0.094307,0.093988,UNINIT,0.094307,UNINIT
g215601/Y,g213567/B,0.067791,0.067604,0.067791,UNINIT,0.067604,UNINIT
FE_OFC3082_n_3665/Y,g214711/B2,0.029919,0.029845,0.029919,UNINIT,0.029845,UNINIT
g214687/Y,g213711/C,0.045461,0.045266,0.045461,UNINIT,0.045266,UNINIT
g216481/Y,g214117/A2,0.032238,0.032262,0.032238,UNINIT,0.032262,UNINIT
g218693/Y,g215429/A2,0.091497,0.090863,0.091497,UNINIT,0.090863,UNINIT
g218693/Y,g215462/B,0.091497,0.090863,0.091497,UNINIT,0.090863,UNINIT
g218693/Y,g214621/C1,0.091497,0.090863,0.091497,UNINIT,0.090863,UNINIT
FE_OCPC2357_n_2635/Y,g215030/A,0.296448,0.296005,0.296448,UNINIT,0.296005,UNINIT
FE_OCPC2357_n_2635/Y,g217294/B,0.296448,0.296005,0.296448,UNINIT,0.296005,UNINIT
FE_OCPC2357_n_2635/Y,g213731/A3,0.296448,0.296005,0.296448,UNINIT,0.296005,UNINIT
FE_OCPC2357_n_2635/Y,FE_OCPC2358_n_2635/A,0.296448,0.296005,0.296448,UNINIT,0.296005,UNINIT
g217344/Y,g216982/A,0.868010,0.865617,0.868010,UNINIT,0.865617,UNINIT
g217344/Y,g215927/B,0.837064,0.834684,0.837064,UNINIT,0.834684,UNINIT
g217344/Y,g215351/B,0.453704,0.451891,0.453704,UNINIT,0.451891,UNINIT
g217344/Y,g216657/B,1.034166,1.031775,1.034166,UNINIT,1.031775,UNINIT
g217344/Y,g215643/B1,1.173909,1.171608,1.173909,UNINIT,1.171608,UNINIT
g217344/Y,g216740/B,0.523706,0.521731,0.523706,UNINIT,0.521731,UNINIT
g217344/Y,g215706/A1,1.127288,1.124948,1.127288,UNINIT,1.124948,UNINIT
g214547/Y,g213176__2346/B2,0.040029,0.040039,0.040029,UNINIT,0.040039,UNINIT
g217770/Y,FE_OFC682_n_2997/A,0.084521,0.084481,0.084521,UNINIT,0.084481,UNINIT
g217770/Y,g215406/A2,0.084521,0.084481,0.084521,UNINIT,0.084481,UNINIT
g217770/Y,g216510/B,0.084521,0.084481,0.084521,UNINIT,0.084481,UNINIT
g214164/Y,g213062__2883/A2,0.025174,0.025191,0.025174,UNINIT,0.025191,UNINIT
g216009/Y,g214877/B1,0.030684,0.030650,0.030684,UNINIT,0.030650,UNINIT
g216009/Y,g215744/A,0.030684,0.030650,0.030684,UNINIT,0.030650,UNINIT
g215703/Y,g214273/A,0.042160,0.041924,0.042160,UNINIT,0.041924,UNINIT
g215703/Y,g214439/B,0.042160,0.041924,0.042160,UNINIT,0.041924,UNINIT
FE_OFC1498_n_3447/Y,g214431/A1,0.067247,0.067424,0.067247,UNINIT,0.067424,UNINIT
FE_OFC1498_n_3447/Y,g215706/A2,0.067247,0.067424,0.067247,UNINIT,0.067424,UNINIT
g216083/Y,g214025/A1,0.053255,0.053344,0.053255,UNINIT,0.053344,UNINIT
g216083/Y,g214577/A1,0.053255,0.053344,0.053255,UNINIT,0.053344,UNINIT
g216509/Y,g214863/A1,0.045016,0.045137,0.045016,UNINIT,0.045137,UNINIT
g216509/Y,g213950/A2,0.045016,0.045137,0.045016,UNINIT,0.045137,UNINIT
g214708/Y,g213738/B,0.099514,0.099784,0.099514,UNINIT,0.099784,UNINIT
g215898/Y,g214152/C1,0.019089,0.019070,0.019089,UNINIT,0.019070,UNINIT
g217135/Y,g215940/B,0.131771,0.132196,0.131771,UNINIT,0.132196,UNINIT
g217135/Y,g214642/A1,0.131771,0.132196,0.131771,UNINIT,0.132196,UNINIT
g214462/Y,g213441/B,0.039473,0.039343,0.039473,UNINIT,0.039343,UNINIT
g213625/Y,g221262/A2,0.058258,0.058179,0.058258,UNINIT,0.058179,UNINIT
g214543/Y,g213433/A2,0.027905,0.027870,0.027905,UNINIT,0.027870,UNINIT
g214863/Y,g213368/A1,0.044280,0.044149,0.044280,UNINIT,0.044149,UNINIT
FE_OCPC32576_n_3253/Y,g215170/A,0.046665,0.046490,0.046665,UNINIT,0.046490,UNINIT
FE_OCPC32576_n_3253/Y,g215511/A1,0.046665,0.046490,0.046665,UNINIT,0.046490,UNINIT
g214146/Y,g213419/A1,0.026741,0.026660,0.026741,UNINIT,0.026660,UNINIT
FE_OFC1126_n_3253/Y,g213992/A1,0.220979,0.220703,0.220979,UNINIT,0.220703,UNINIT
FE_OFC1126_n_3253/Y,g214349/A1,0.220979,0.220703,0.220979,UNINIT,0.220703,UNINIT
FE_OFC1126_n_3253/Y,g214462/A1,0.220979,0.220703,0.220979,UNINIT,0.220703,UNINIT
FE_OFC1126_n_3253/Y,g215502/A2,0.220979,0.220703,0.220979,UNINIT,0.220703,UNINIT
FE_OFC1126_n_3253/Y,g216644/B,0.220979,0.220703,0.220979,UNINIT,0.220703,UNINIT
g216701/Y,g214857/A2,0.103922,0.103946,0.103922,UNINIT,0.103946,UNINIT
g216701/Y,FE_OFC3087_n_3936/A,0.103922,0.103946,0.103922,UNINIT,0.103946,UNINIT
g216701/Y,g215165/B,0.103922,0.103946,0.103922,UNINIT,0.103946,UNINIT
g214394/Y,g213297/B2,0.046525,0.046353,0.046525,UNINIT,0.046353,UNINIT
g215470/Y,g213975/C,0.024062,0.023945,0.024062,UNINIT,0.023945,UNINIT
g216003/Y,g214269/A2,0.066489,0.066458,0.066489,UNINIT,0.066458,UNINIT
g216003/Y,g215740/A,0.066489,0.066458,0.066489,UNINIT,0.066458,UNINIT
FE_OFC603_n_3552/Y,g214652/B1,0.024760,0.024804,0.024760,UNINIT,0.024804,UNINIT
g217028/Y,g215566/C,0.031265,0.031112,0.031265,UNINIT,0.031112,UNINIT
g215025/Y,g214109/B,0.031086,0.031201,0.031086,UNINIT,0.031201,UNINIT
g217221/Y,g215964/B,0.110431,0.110410,0.110431,UNINIT,0.110410,UNINIT
g217221/Y,g216003/A,0.110431,0.110410,0.110431,UNINIT,0.110410,UNINIT
g217221/Y,g215033/A2,0.110431,0.110410,0.110431,UNINIT,0.110410,UNINIT
g217221/Y,g214621/A2,0.110431,0.110410,0.110431,UNINIT,0.110410,UNINIT
g215369/Y,g213497/B,0.024805,0.024850,0.024805,UNINIT,0.024850,UNINIT
g215566/Y,g214261/C,0.078241,0.078268,0.078241,UNINIT,0.078268,UNINIT
g214787/Y,g213535/B,0.088150,0.087772,0.088150,UNINIT,0.087772,UNINIT
FE_OFC1969_n_2982/Y,g214075/B1,0.030541,0.030562,0.030541,UNINIT,0.030562,UNINIT
g216712/Y,g213887/D,0.187009,0.187947,0.187009,UNINIT,0.187947,UNINIT
g216712/Y,g214334/B,0.187009,0.187947,0.187009,UNINIT,0.187947,UNINIT
g216712/Y,g215457/B,0.187009,0.187947,0.187009,UNINIT,0.187947,UNINIT
g214991/Y,g213620/C,0.030632,0.030481,0.030632,UNINIT,0.030481,UNINIT
g216644/Y,g215124/B,0.120325,0.120392,0.120325,UNINIT,0.120392,UNINIT
g216644/Y,g214448/A1,0.120325,0.120392,0.120325,UNINIT,0.120392,UNINIT
g216644/Y,g214543/A2,0.120325,0.120392,0.120325,UNINIT,0.120392,UNINIT
g213535/Y,g213065__7410/D,0.198941,0.201546,0.198941,UNINIT,0.201546,UNINIT
g216213/Y,g214117/A3,0.159354,0.159243,0.159354,UNINIT,0.159243,UNINIT
g216213/Y,g214152/B1,0.159354,0.159243,0.159354,UNINIT,0.159243,UNINIT
g216213/Y,g215254/B,0.159354,0.159243,0.159354,UNINIT,0.159243,UNINIT
g216213/Y,FE_OFC3064_n_4359/A,0.159354,0.159243,0.159354,UNINIT,0.159243,UNINIT
FE_OCPC2369_n_3340/Y,FE_OFC1291_n_3340/A,0.189835,0.189619,0.189835,UNINIT,0.189619,UNINIT
FE_OCPC2369_n_3340/Y,g215104/A,0.189835,0.189619,0.189835,UNINIT,0.189619,UNINIT
FE_OCPC2369_n_3340/Y,g215511/A2,0.189835,0.189619,0.189835,UNINIT,0.189619,UNINIT
FE_OCPC2369_n_3340/Y,g214699/A2,0.189835,0.189619,0.189835,UNINIT,0.189619,UNINIT
g217099/Y,g215003/A1,0.052031,0.051900,0.052031,UNINIT,0.051900,UNINIT
g217099/Y,g216213/A,0.052031,0.051900,0.052031,UNINIT,0.051900,UNINIT
FE_OFC3160_n_2166/Y,g215914/B,0.098379,0.098380,0.098379,UNINIT,0.098380,UNINIT
FE_OFC3160_n_2166/Y,g215461/A1,0.098379,0.098380,0.098379,UNINIT,0.098380,UNINIT
FE_OFC3160_n_2166/Y,g216564/A,0.098379,0.098380,0.098379,UNINIT,0.098380,UNINIT
g215719/Y,g215331/A,0.051899,0.051923,0.051899,UNINIT,0.051923,UNINIT
g215719/Y,g213597/B1,0.051899,0.051923,0.051899,UNINIT,0.051923,UNINIT
