"from_pin.full_name","to_pin.full_name",sense,delay_max_rise,delay_max_fall,"variation_delay_max_rise.mean","variation_delay_max_rise.std_dev","variation_delay_max_fall.mean","variation_delay_max_fall.std_dev"
g108168__1705/A1,g108168__1705/Y,negative_unate,32.780491,24.920450,32.780491,UNINIT,24.920450,UNINIT
g108168__1705/A1,g108168__1705/Y,negative_unate,32.780491,23.386946,32.780491,UNINIT,23.386946,UNINIT
g108168__1705/A1,g108168__1705/Y,negative_unate,31.193754,22.175312,31.193754,UNINIT,22.175312,UNINIT
g108168__1705/A1,g108168__1705/Y,negative_unate,27.307278,24.026142,27.307278,UNINIT,24.026142,UNINIT
g108168__1705/A1,g108168__1705/Y,negative_unate,31.195463,22.174786,31.195463,UNINIT,22.174786,UNINIT
g108168__1705/A1,g108168__1705/Y,negative_unate,29.595009,20.816078,29.595009,UNINIT,20.816078,UNINIT
g108168__1705/A1,g108168__1705/Y,negative_unate,25.753492,22.663851,25.753492,UNINIT,22.663851,UNINIT
g108168__1705/A1,g108168__1705/Y,negative_unate,27.149014,24.003777,27.149014,UNINIT,24.003777,UNINIT
g108168__1705/A1,g108168__1705/Y,negative_unate,21.252338,24.920450,21.252338,UNINIT,24.920450,UNINIT
g108168__1705/A2,g108168__1705/Y,negative_unate,20.504866,11.914390,20.504866,UNINIT,11.914390,UNINIT
g108168__1705/A2,g108168__1705/Y,negative_unate,20.504866,12.829524,20.504866,UNINIT,12.829524,UNINIT
g108168__1705/A2,g108168__1705/Y,negative_unate,19.468969,12.309002,19.468969,UNINIT,12.309002,UNINIT
g108168__1705/A2,g108168__1705/Y,negative_unate,17.502956,12.355176,17.502956,UNINIT,12.355176,UNINIT
g108168__1705/A2,g108168__1705/Y,negative_unate,19.468653,12.308133,19.468653,UNINIT,12.308133,UNINIT
g108168__1705/A2,g108168__1705/Y,negative_unate,18.373564,11.798487,18.373564,UNINIT,11.798487,UNINIT
g108168__1705/A2,g108168__1705/Y,negative_unate,16.512739,11.842826,16.512739,UNINIT,11.842826,UNINIT
g108168__1705/A2,g108168__1705/Y,negative_unate,17.245661,12.371332,17.245661,UNINIT,12.371332,UNINIT
g108168__1705/A2,g108168__1705/Y,negative_unate,14.350151,11.914390,14.350151,UNINIT,11.914390,UNINIT
g108168__1705/B1,g108168__1705/Y,negative_unate,23.759886,24.175718,23.759886,UNINIT,24.175718,UNINIT
g108168__1705/B1,g108168__1705/Y,negative_unate,23.759886,23.255613,23.759886,UNINIT,23.255613,UNINIT
g108168__1705/B1,g108168__1705/Y,negative_unate,22.491831,22.409998,22.491831,UNINIT,22.409998,UNINIT
g108168__1705/B1,g108168__1705/Y,negative_unate,18.873981,23.259399,18.873981,UNINIT,23.259399,UNINIT
g108168__1705/B1,g108168__1705/Y,negative_unate,22.477253,22.406952,22.477253,UNINIT,22.406952,UNINIT
g108168__1705/B1,g108168__1705/Y,negative_unate,21.178955,21.476362,21.178955,UNINIT,21.476362,UNINIT
g108168__1705/B1,g108168__1705/Y,negative_unate,17.710840,22.396473,17.710840,UNINIT,22.396473,UNINIT
g108168__1705/B1,g108168__1705/Y,negative_unate,22.100992,24.129562,22.100992,UNINIT,24.129562,UNINIT
g108168__1705/B1,g108168__1705/Y,negative_unate,20.863976,23.298861,20.863976,UNINIT,23.298861,UNINIT
g108168__1705/B1,g108168__1705/Y,negative_unate,17.245619,24.175718,17.245619,UNINIT,24.175718,UNINIT
g108168__1705/B2,g108168__1705/Y,negative_unate,19.139910,13.919146,19.139910,UNINIT,13.919146,UNINIT
g108168__1705/B2,g108168__1705/Y,negative_unate,19.139910,13.894328,19.139910,UNINIT,13.894328,UNINIT
g108168__1705/B2,g108168__1705/Y,negative_unate,18.121185,13.394670,18.121185,UNINIT,13.394670,UNINIT
g108168__1705/B2,g108168__1705/Y,negative_unate,15.615730,13.434896,15.615730,UNINIT,13.434896,UNINIT
g108168__1705/B2,g108168__1705/Y,negative_unate,18.123533,13.397531,18.123533,UNINIT,13.397531,UNINIT
g108168__1705/B2,g108168__1705/Y,negative_unate,17.060186,12.878506,17.060186,UNINIT,12.878506,UNINIT
g108168__1705/B2,g108168__1705/Y,negative_unate,14.785392,12.918592,14.785392,UNINIT,12.918592,UNINIT
g108168__1705/B2,g108168__1705/Y,negative_unate,17.297781,14.389357,17.297781,UNINIT,14.389357,UNINIT
g108168__1705/B2,g108168__1705/Y,negative_unate,16.398197,13.891257,16.398197,UNINIT,13.891257,UNINIT
g108168__1705/B2,g108168__1705/Y,negative_unate,14.050664,13.919146,14.050664,UNINIT,13.919146,UNINIT
g108168__1705/C1,g108168__1705/Y,negative_unate,16.765877,17.311678,16.765877,UNINIT,17.311678,UNINIT
g108168__1705/C1,g108168__1705/Y,negative_unate,16.765877,16.568016,16.765877,UNINIT,16.568016,UNINIT
g108168__1705/C1,g108168__1705/Y,negative_unate,15.734787,16.073641,15.734787,UNINIT,16.073641,UNINIT
g108168__1705/C1,g108168__1705/Y,negative_unate,14.582456,16.754955,14.582456,UNINIT,16.754955,UNINIT
g108168__1705/C1,g108168__1705/Y,negative_unate,15.733075,16.076059,15.733075,UNINIT,16.076059,UNINIT
g108168__1705/C1,g108168__1705/Y,negative_unate,14.705889,15.582770,14.705889,UNINIT,15.582770,UNINIT
g108168__1705/C1,g108168__1705/Y,negative_unate,13.731473,16.265081,13.731473,UNINIT,16.265081,UNINIT
g108168__1705/C1,g108168__1705/Y,negative_unate,14.475644,17.043648,14.475644,UNINIT,17.043648,UNINIT
g108168__1705/C1,g108168__1705/Y,negative_unate,13.589944,16.567848,13.589944,UNINIT,16.567848,UNINIT
g108168__1705/C1,g108168__1705/Y,negative_unate,12.525412,17.311678,12.525412,UNINIT,17.311678,UNINIT
g108168__1705/C2,g108168__1705/Y,negative_unate,24.810535,23.597712,24.810535,UNINIT,23.597712,UNINIT
g108168__1705/C2,g108168__1705/Y,negative_unate,24.810535,20.731804,24.810535,UNINIT,20.731804,UNINIT
g108168__1705/C2,g108168__1705/Y,negative_unate,23.668703,19.870899,23.668703,UNINIT,19.870899,UNINIT
g108168__1705/C2,g108168__1705/Y,negative_unate,22.333000,21.855747,22.333000,UNINIT,21.855747,UNINIT
g108168__1705/C2,g108168__1705/Y,negative_unate,23.666405,19.875200,23.666405,UNINIT,19.875200,UNINIT
g108168__1705/C2,g108168__1705/Y,negative_unate,22.397572,18.953669,22.397572,UNINIT,18.953669,UNINIT
g108168__1705/C2,g108168__1705/Y,negative_unate,21.153984,20.966177,21.153984,UNINIT,20.966177,UNINIT
g108168__1705/C2,g108168__1705/Y,negative_unate,22.330431,22.412292,22.330431,UNINIT,22.412292,UNINIT
g108168__1705/C2,g108168__1705/Y,negative_unate,21.239174,21.464075,21.239174,UNINIT,21.464075,UNINIT
g108168__1705/C2,g108168__1705/Y,negative_unate,20.030504,23.597712,20.030504,UNINIT,23.597712,UNINIT
g108153__1666/A1,g108153__1666/Y,negative_unate,19.279076,10.603917,19.279076,UNINIT,10.603917,UNINIT
g108153__1666/A1,g108153__1666/Y,negative_unate,18.018379,9.188395,18.018379,UNINIT,9.188395,UNINIT
g108153__1666/A1,g108153__1666/Y,negative_unate,19.279076,10.021719,19.279076,UNINIT,10.021719,UNINIT
g108153__1666/A1,g108153__1666/Y,negative_unate,17.039097,10.603917,17.039097,UNINIT,10.603917,UNINIT
g108153__1666/A2,g108153__1666/Y,negative_unate,11.982142,10.994885,11.982142,UNINIT,10.994885,UNINIT
g108153__1666/A2,g108153__1666/Y,negative_unate,10.856778,10.233580,10.856778,UNINIT,10.233580,UNINIT
g108153__1666/A2,g108153__1666/Y,negative_unate,11.982142,10.807485,11.982142,UNINIT,10.807485,UNINIT
g108153__1666/A2,g108153__1666/Y,negative_unate,10.058535,10.994885,10.058535,UNINIT,10.994885,UNINIT
g108153__1666/B1,g108153__1666/Y,negative_unate,15.086069,7.672565,15.086069,UNINIT,7.672565,UNINIT
g108153__1666/B1,g108153__1666/Y,negative_unate,13.917829,7.641542,13.917829,UNINIT,7.641542,UNINIT
g108153__1666/B1,g108153__1666/Y,negative_unate,15.086069,8.185171,15.086069,UNINIT,8.185171,UNINIT
g108153__1666/B1,g108153__1666/Y,negative_unate,11.757285,7.672565,11.757285,UNINIT,7.672565,UNINIT
g108153__1666/B2,g108153__1666/Y,negative_unate,19.098549,11.960323,19.098549,UNINIT,11.960323,UNINIT
g108153__1666/B2,g108153__1666/Y,negative_unate,17.604923,11.270872,17.604923,UNINIT,11.270872,UNINIT
g108153__1666/B2,g108153__1666/Y,negative_unate,19.098549,12.254890,19.098549,UNINIT,12.254890,UNINIT
g108153__1666/B2,g108153__1666/Y,negative_unate,14.611951,11.960323,14.611951,UNINIT,11.960323,UNINIT
g108312__9315/A1,g108312__9315/Y,negative_unate,15.349141,9.720035,15.349141,UNINIT,9.720035,UNINIT
g108312__9315/A1,g108312__9315/Y,negative_unate,14.145418,8.640886,14.145418,UNINIT,8.640886,UNINIT
g108312__9315/A1,g108312__9315/Y,negative_unate,15.349141,9.362885,15.349141,UNINIT,9.362885,UNINIT
g108312__9315/A1,g108312__9315/Y,negative_unate,13.335710,9.720035,13.335710,UNINIT,9.720035,UNINIT
g108312__9315/A2,g108312__9315/Y,negative_unate,11.474038,10.547373,11.474038,UNINIT,10.547373,UNINIT
g108312__9315/A2,g108312__9315/Y,negative_unate,10.335780,9.771158,10.335780,UNINIT,9.771158,UNINIT
g108312__9315/A2,g108312__9315/Y,negative_unate,11.474038,10.352425,11.474038,UNINIT,10.352425,UNINIT
g108312__9315/A2,g108312__9315/Y,negative_unate,9.607890,10.547373,9.607890,UNINIT,10.547373,UNINIT
g108312__9315/B1,g108312__9315/Y,negative_unate,16.020594,7.547017,16.020594,UNINIT,7.547017,UNINIT
g108312__9315/B1,g108312__9315/Y,negative_unate,14.751699,7.357538,14.751699,UNINIT,7.357538,UNINIT
g108312__9315/B1,g108312__9315/Y,negative_unate,16.020594,8.013861,16.020594,UNINIT,8.013861,UNINIT
g108312__9315/B1,g108312__9315/Y,negative_unate,12.499237,7.547017,12.499237,UNINIT,7.547017,UNINIT
g108312__9315/B2,g108312__9315/Y,negative_unate,14.198552,9.493386,14.198552,UNINIT,9.493386,UNINIT
g108312__9315/B2,g108312__9315/Y,negative_unate,12.942652,9.363346,12.942652,UNINIT,9.363346,UNINIT
g108312__9315/B2,g108312__9315/Y,negative_unate,14.198552,10.065179,14.198552,UNINIT,10.065179,UNINIT
g108312__9315/B2,g108312__9315/Y,negative_unate,10.878724,9.493386,10.878724,UNINIT,9.493386,UNINIT
g108276__6161/A1,g108276__6161/Y,negative_unate,37.408936,29.276098,37.408936,UNINIT,29.276098,UNINIT
g108276__6161/A1,g108276__6161/Y,negative_unate,37.408936,27.507530,37.408936,UNINIT,27.507530,UNINIT
g108276__6161/A1,g108276__6161/Y,negative_unate,35.860878,26.354885,35.860878,UNINIT,26.354885,UNINIT
g108276__6161/A1,g108276__6161/Y,negative_unate,31.417889,28.222822,31.417889,UNINIT,28.222822,UNINIT
g108276__6161/A1,g108276__6161/Y,negative_unate,35.860962,26.354422,35.860962,UNINIT,26.354422,UNINIT
g108276__6161/A1,g108276__6161/Y,negative_unate,34.356827,25.131058,34.356827,UNINIT,25.131058,UNINIT
g108276__6161/A1,g108276__6161/Y,negative_unate,29.964272,26.996107,29.964272,UNINIT,26.996107,UNINIT
g108276__6161/A1,g108276__6161/Y,negative_unate,31.283060,28.217649,31.283060,UNINIT,28.217649,UNINIT
g108276__6161/A1,g108276__6161/Y,negative_unate,25.050001,29.276098,25.050001,UNINIT,29.276098,UNINIT
g108276__6161/A2,g108276__6161/Y,negative_unate,23.221439,14.122828,23.221439,UNINIT,14.122828,UNINIT
g108276__6161/A2,g108276__6161/Y,negative_unate,23.221439,15.020426,23.221439,UNINIT,15.020426,UNINIT
g108276__6161/A2,g108276__6161/Y,negative_unate,22.208191,14.517499,22.208191,UNINIT,14.517499,UNINIT
g108276__6161/A2,g108276__6161/Y,negative_unate,19.910963,14.562874,19.910963,UNINIT,14.562874,UNINIT
g108276__6161/A2,g108276__6161/Y,negative_unate,22.207914,14.517972,22.207914,UNINIT,14.517972,UNINIT
g108276__6161/A2,g108276__6161/Y,negative_unate,21.138243,14.024976,21.138243,UNINIT,14.024976,UNINIT
g108276__6161/A2,g108276__6161/Y,negative_unate,18.955931,14.070354,18.955931,UNINIT,14.070354,UNINIT
g108276__6161/A2,g108276__6161/Y,negative_unate,19.652018,14.568607,19.652018,UNINIT,14.568607,UNINIT
g108276__6161/A2,g108276__6161/Y,negative_unate,16.470877,14.122828,16.470877,UNINIT,14.122828,UNINIT
g108276__6161/B1,g108276__6161/Y,negative_unate,26.708000,26.964800,26.708000,UNINIT,26.964800,UNINIT
g108276__6161/B1,g108276__6161/Y,negative_unate,26.708000,26.139740,26.708000,UNINIT,26.139740,UNINIT
g108276__6161/B1,g108276__6161/Y,negative_unate,25.447973,25.353382,25.447973,UNINIT,25.353382,UNINIT
g108276__6161/B1,g108276__6161/Y,negative_unate,21.581032,26.102280,21.581032,UNINIT,26.102280,UNINIT
g108276__6161/B1,g108276__6161/Y,negative_unate,25.482151,25.352604,25.482151,UNINIT,25.352604,UNINIT
g108276__6161/B1,g108276__6161/Y,negative_unate,24.254568,24.472383,24.254568,UNINIT,24.472383,UNINIT
g108276__6161/B1,g108276__6161/Y,negative_unate,20.492996,25.283390,20.492996,UNINIT,25.283390,UNINIT
g108276__6161/B1,g108276__6161/Y,negative_unate,24.895449,26.983194,24.895449,UNINIT,26.983194,UNINIT
g108276__6161/B1,g108276__6161/Y,negative_unate,23.679644,26.209747,23.679644,UNINIT,26.209747,UNINIT
g108276__6161/B1,g108276__6161/Y,negative_unate,19.816101,26.964800,19.816101,UNINIT,26.964800,UNINIT
g108276__6161/B2,g108276__6161/Y,negative_unate,21.724339,16.028633,21.724339,UNINIT,16.028633,UNINIT
g108276__6161/B2,g108276__6161/Y,negative_unate,21.724339,16.039507,21.724339,UNINIT,16.039507,UNINIT
g108276__6161/B2,g108276__6161/Y,negative_unate,20.719049,15.550322,20.719049,UNINIT,15.550322,UNINIT
g108276__6161/B2,g108276__6161/Y,negative_unate,17.890625,15.580861,17.890625,UNINIT,15.580861,UNINIT
g108276__6161/B2,g108276__6161/Y,negative_unate,20.723310,15.553897,20.723310,UNINIT,15.553897,UNINIT
g108276__6161/B2,g108276__6161/Y,negative_unate,19.693094,15.045574,19.693094,UNINIT,15.045574,UNINIT
g108276__6161/B2,g108276__6161/Y,negative_unate,17.058283,15.094537,17.058283,UNINIT,15.094537,UNINIT
g108276__6161/B2,g108276__6161/Y,negative_unate,19.602671,16.511303,19.602671,UNINIT,16.511303,UNINIT
g108276__6161/B2,g108276__6161/Y,negative_unate,18.758442,16.023010,18.758442,UNINIT,16.023010,UNINIT
g108276__6161/B2,g108276__6161/Y,negative_unate,16.062372,16.028633,16.062372,UNINIT,16.028633,UNINIT
g108276__6161/C1,g108276__6161/Y,negative_unate,19.114752,19.182432,19.114752,UNINIT,19.182432,UNINIT
g108276__6161/C1,g108276__6161/Y,negative_unate,19.114752,18.436394,19.114752,UNINIT,18.436394,UNINIT
g108276__6161/C1,g108276__6161/Y,negative_unate,18.107092,17.962149,18.107092,UNINIT,17.962149,UNINIT
g108276__6161/C1,g108276__6161/Y,negative_unate,16.596149,18.639915,16.596149,UNINIT,18.639915,UNINIT
g108276__6161/C1,g108276__6161/Y,negative_unate,18.105530,17.964249,18.105530,UNINIT,17.964249,UNINIT
g108276__6161/C1,g108276__6161/Y,negative_unate,17.109707,17.489874,17.109707,UNINIT,17.489874,UNINIT
g108276__6161/C1,g108276__6161/Y,negative_unate,15.766603,18.165258,15.766603,UNINIT,18.165258,UNINIT
g108276__6161/C1,g108276__6161/Y,negative_unate,16.508003,18.906370,16.508003,UNINIT,18.906370,UNINIT
g108276__6161/C1,g108276__6161/Y,negative_unate,15.655604,18.447166,15.655604,UNINIT,18.447166,UNINIT
g108276__6161/C1,g108276__6161/Y,negative_unate,14.243615,19.182432,14.243615,UNINIT,19.182432,UNINIT
g108276__6161/C2,g108276__6161/Y,negative_unate,28.159077,26.625093,28.159077,UNINIT,26.625093,UNINIT
g108276__6161/C2,g108276__6161/Y,negative_unate,28.159077,23.669535,28.159077,UNINIT,23.669535,UNINIT
g108276__6161/C2,g108276__6161/Y,negative_unate,27.040146,22.836445,27.040146,UNINIT,22.836445,UNINIT
g108276__6161/C2,g108276__6161/Y,negative_unate,25.430931,24.825541,25.430931,UNINIT,24.825541,UNINIT
g108276__6161/C2,g108276__6161/Y,negative_unate,27.037403,22.839643,27.037403,UNINIT,22.839643,UNINIT
g108276__6161/C2,g108276__6161/Y,negative_unate,25.812347,21.988173,25.812347,UNINIT,21.988173,UNINIT
g108276__6161/C2,g108276__6161/Y,negative_unate,24.274218,23.942032,24.274218,UNINIT,23.942032,UNINIT
g108276__6161/C2,g108276__6161/Y,negative_unate,25.439466,25.355627,25.439466,UNINIT,25.355627,UNINIT
g108276__6161/C2,g108276__6161/Y,negative_unate,24.354147,24.392828,24.354147,UNINIT,24.392828,UNINIT
g108276__6161/C2,g108276__6161/Y,negative_unate,22.890863,26.625093,22.890863,UNINIT,26.625093,UNINIT
g108304__1881/A1,g108304__1881/Y,negative_unate,15.419930,10.077335,15.419930,UNINIT,10.077335,UNINIT
g108304__1881/A1,g108304__1881/Y,negative_unate,14.226423,9.081773,14.226423,UNINIT,9.081773,UNINIT
g108304__1881/A1,g108304__1881/Y,negative_unate,15.419930,9.760265,15.419930,UNINIT,9.760265,UNINIT
g108304__1881/A1,g108304__1881/Y,negative_unate,13.363989,10.077335,13.363989,UNINIT,10.077335,UNINIT
g108304__1881/A2,g108304__1881/Y,negative_unate,11.943824,10.957798,11.943824,UNINIT,10.957798,UNINIT
g108304__1881/A2,g108304__1881/Y,negative_unate,10.819909,10.198634,10.819909,UNINIT,10.198634,UNINIT
g108304__1881/A2,g108304__1881/Y,negative_unate,11.943824,10.770854,11.943824,UNINIT,10.770854,UNINIT
g108304__1881/A2,g108304__1881/Y,negative_unate,10.022602,10.957798,10.022602,UNINIT,10.957798,UNINIT
g108304__1881/B1,g108304__1881/Y,negative_unate,14.687083,7.705252,14.687083,UNINIT,7.705252,UNINIT
g108304__1881/B1,g108304__1881/Y,negative_unate,13.541795,7.654957,13.541795,UNINIT,7.654957,UNINIT
g108304__1881/B1,g108304__1881/Y,negative_unate,14.687083,8.210532,14.687083,UNINIT,8.210532,UNINIT
g108304__1881/B1,g108304__1881/Y,negative_unate,11.427214,7.705252,11.427214,UNINIT,7.705252,UNINIT
g108304__1881/B2,g108304__1881/Y,negative_unate,14.981519,10.100275,14.981519,UNINIT,10.100275,UNINIT
g108304__1881/B2,g108304__1881/Y,negative_unate,13.751730,9.966522,13.751730,UNINIT,9.966522,UNINIT
g108304__1881/B2,g108304__1881/Y,negative_unate,14.981519,10.656693,14.981519,UNINIT,10.656693,UNINIT
g108304__1881/B2,g108304__1881/Y,negative_unate,11.561430,10.100275,11.561430,UNINIT,10.100275,UNINIT
g108162__5526/A1,g108162__5526/Y,negative_unate,34.073414,25.744167,34.073414,UNINIT,25.744167,UNINIT
g108162__5526/A1,g108162__5526/Y,negative_unate,34.073414,25.547791,34.073414,UNINIT,25.547791,UNINIT
g108162__5526/A1,g108162__5526/Y,negative_unate,32.660919,24.615355,32.660919,UNINIT,24.615355,UNINIT
g108162__5526/A1,g108162__5526/Y,negative_unate,28.890034,25.556257,28.890034,UNINIT,25.556257,UNINIT
g108162__5526/A1,g108162__5526/Y,negative_unate,32.658569,24.615782,32.658569,UNINIT,24.615782,UNINIT
g108162__5526/A1,g108162__5526/Y,negative_unate,31.290747,23.640694,31.290747,UNINIT,23.640694,UNINIT
g108162__5526/A1,g108162__5526/Y,negative_unate,27.539402,24.572254,27.539402,UNINIT,24.572254,UNINIT
g108162__5526/A1,g108162__5526/Y,negative_unate,28.712547,25.562557,28.712547,UNINIT,25.562557,UNINIT
g108162__5526/A1,g108162__5526/Y,negative_unate,23.308859,25.744167,23.308859,UNINIT,25.744167,UNINIT
g108162__5526/A2,g108162__5526/Y,negative_unate,23.673326,14.487311,23.673326,UNINIT,14.487311,UNINIT
g108162__5526/A2,g108162__5526/Y,negative_unate,23.673326,15.389413,23.673326,UNINIT,15.389413,UNINIT
g108162__5526/A2,g108162__5526/Y,negative_unate,22.662304,14.891544,22.662304,UNINIT,14.891544,UNINIT
g108162__5526/A2,g108162__5526/Y,negative_unate,20.305735,14.933454,20.305735,UNINIT,14.933454,UNINIT
g108162__5526/A2,g108162__5526/Y,negative_unate,22.662037,14.892420,22.662037,UNINIT,14.892420,UNINIT
g108162__5526/A2,g108162__5526/Y,negative_unate,21.598370,14.403142,21.598370,UNINIT,14.403142,UNINIT
g108162__5526/A2,g108162__5526/Y,negative_unate,19.359682,14.444771,19.359682,UNINIT,14.444771,UNINIT
g108162__5526/A2,g108162__5526/Y,negative_unate,20.047369,14.936943,20.047369,UNINIT,14.936943,UNINIT
g108162__5526/A2,g108162__5526/Y,negative_unate,16.818590,14.487311,16.818590,UNINIT,14.487311,UNINIT
g108162__5526/B1,g108162__5526/Y,negative_unate,28.819736,30.439318,28.819736,UNINIT,30.439318,UNINIT
g108162__5526/B1,g108162__5526/Y,negative_unate,28.819736,29.042904,28.819736,UNINIT,29.042904,UNINIT
g108162__5526/B1,g108162__5526/Y,negative_unate,27.527843,28.171284,27.527843,UNINIT,28.171284,UNINIT
g108162__5526/B1,g108162__5526/Y,negative_unate,23.134338,29.309469,23.134338,UNINIT,29.309469,UNINIT
g108162__5526/B1,g108162__5526/Y,negative_unate,27.562849,28.171816,27.562849,UNINIT,28.171816,UNINIT
g108162__5526/B1,g108162__5526/Y,negative_unate,26.280024,27.217884,26.280024,UNINIT,27.217884,UNINIT
g108162__5526/B1,g108162__5526/Y,negative_unate,22.013762,28.484819,22.013762,UNINIT,28.484819,UNINIT
g108162__5526/B1,g108162__5526/Y,negative_unate,26.938219,30.049780,26.938219,UNINIT,30.049780,UNINIT
g108162__5526/B1,g108162__5526/Y,negative_unate,25.688704,29.207357,25.688704,UNINIT,29.207357,UNINIT
g108162__5526/B1,g108162__5526/Y,negative_unate,21.298458,30.439318,21.298458,UNINIT,30.439318,UNINIT
g108162__5526/B2,g108162__5526/Y,negative_unate,22.311111,16.465477,22.311111,UNINIT,16.465477,UNINIT
g108162__5526/B2,g108162__5526/Y,negative_unate,22.311111,16.481861,22.311111,UNINIT,16.481861,UNINIT
g108162__5526/B2,g108162__5526/Y,negative_unate,21.305952,15.993273,21.305952,UNINIT,15.993273,UNINIT
g108162__5526/B2,g108162__5526/Y,negative_unate,18.408852,16.024454,18.408852,UNINIT,16.024454,UNINIT
g108162__5526/B2,g108162__5526/Y,negative_unate,21.309761,15.996927,21.309761,UNINIT,15.996927,UNINIT
g108162__5526/B2,g108162__5526/Y,negative_unate,20.285494,15.489303,20.285494,UNINIT,15.489303,UNINIT
g108162__5526/B2,g108162__5526/Y,negative_unate,17.570400,15.542992,17.570400,UNINIT,15.542992,UNINIT
g108162__5526/B2,g108162__5526/Y,negative_unate,20.145727,16.949162,20.145727,UNINIT,16.949162,UNINIT
g108162__5526/B2,g108162__5526/Y,negative_unate,19.312330,16.461407,19.312330,UNINIT,16.461407,UNINIT
g108162__5526/B2,g108162__5526/Y,negative_unate,16.535786,16.465477,16.535786,UNINIT,16.465477,UNINIT
g108162__5526/C1,g108162__5526/Y,negative_unate,19.628305,19.716852,19.628305,UNINIT,19.716852,UNINIT
g108162__5526/C1,g108162__5526/Y,negative_unate,19.628305,18.955490,19.628305,UNINIT,18.955490,UNINIT
g108162__5526/C1,g108162__5526/Y,negative_unate,18.622284,18.480108,18.622284,UNINIT,18.480108,UNINIT
g108162__5526/C1,g108162__5526/Y,negative_unate,17.058283,19.165726,17.058283,UNINIT,19.165726,UNINIT
g108162__5526/C1,g108162__5526/Y,negative_unate,18.620743,18.482431,18.620743,UNINIT,18.482431,UNINIT
g108162__5526/C1,g108162__5526/Y,negative_unate,17.629730,18.007206,17.629730,UNINIT,18.007206,UNINIT
g108162__5526/C1,g108162__5526/Y,negative_unate,16.227488,18.690849,16.227488,UNINIT,18.690849,UNINIT
g108162__5526/C1,g108162__5526/Y,negative_unate,16.970762,19.430607,16.970762,UNINIT,19.430607,UNINIT
g108162__5526/C1,g108162__5526/Y,negative_unate,16.121708,18.970171,16.121708,UNINIT,18.970171,UNINIT
g108162__5526/C1,g108162__5526/Y,negative_unate,14.655871,19.716852,14.655871,UNINIT,19.716852,UNINIT
g108162__5526/C2,g108162__5526/Y,negative_unate,25.684801,24.673485,25.684801,UNINIT,24.673485,UNINIT
g108162__5526/C2,g108162__5526/Y,negative_unate,25.684801,22.553709,25.684801,UNINIT,22.553709,UNINIT
g108162__5526/C2,g108162__5526/Y,negative_unate,24.606361,21.841621,24.606361,UNINIT,21.841621,UNINIT
g108162__5526/C2,g108162__5526/Y,negative_unate,23.163351,23.314909,23.163351,UNINIT,23.314909,UNINIT
g108162__5526/C2,g108162__5526/Y,negative_unate,24.604019,21.844721,24.604019,UNINIT,21.844721,UNINIT
g108162__5526/C2,g108162__5526/Y,negative_unate,23.437969,21.090855,23.437969,UNINIT,21.090855,UNINIT
g108162__5526/C2,g108162__5526/Y,negative_unate,22.127134,22.579273,22.127134,UNINIT,22.579273,UNINIT
g108162__5526/C2,g108162__5526/Y,negative_unate,23.088209,23.754198,23.088209,UNINIT,23.754198,UNINIT
g108162__5526/C2,g108162__5526/Y,negative_unate,22.126923,22.938654,22.126923,UNINIT,22.938654,UNINIT
g108162__5526/C2,g108162__5526/Y,negative_unate,20.824476,24.673485,20.824476,UNINIT,24.673485,UNINIT
g306/A,g306/Y,negative_unate,8.585902,12.543019,8.585902,UNINIT,12.543019,UNINIT
g306/B,g306/Y,negative_unate,8.153834,7.781093,8.153834,UNINIT,7.781093,UNINIT
g117747/A,g117747/Y,positive_unate,17.729906,23.128635,17.729906,UNINIT,23.128635,UNINIT
g117747/A,g117747/Y,negative_unate,26.911636,20.893982,26.911636,UNINIT,20.893982,UNINIT
g117747/B,g117747/Y,positive_unate,18.522987,20.568085,18.522987,UNINIT,20.568085,UNINIT
g117747/B,g117747/Y,negative_unate,27.115681,19.573027,27.115681,UNINIT,19.573027,UNINIT
FE_OFC563_n_10791/A,FE_OFC563_n_10791/Y,positive_unate,19.421539,21.302364,19.421539,UNINIT,21.302364,UNINIT
FE_OFC564_n_10791/A,FE_OFC564_n_10791/Y,negative_unate,11.498868,8.733600,11.498868,UNINIT,8.733600,UNINIT
FE_OFC563_n_10791_dup/A,FE_OFC563_n_10791_dup/Y,positive_unate,16.997940,19.153278,16.997940,UNINIT,19.153278,UNINIT
g108301__117934/A1,g108301__117934/Y,negative_unate,17.534605,11.976542,17.534605,UNINIT,11.976542,UNINIT
g108301__117934/A1,g108301__117934/Y,negative_unate,16.460260,11.055754,16.460260,UNINIT,11.055754,UNINIT
g108301__117934/A1,g108301__117934/Y,negative_unate,17.534605,11.708963,17.534605,UNINIT,11.708963,UNINIT
g108301__117934/A1,g108301__117934/Y,negative_unate,15.312953,11.976542,15.312953,UNINIT,11.976542,UNINIT
g108301__117934/A2,g108301__117934/Y,negative_unate,16.029362,15.297779,16.029362,UNINIT,15.297779,UNINIT
g108301__117934/A2,g108301__117934/Y,negative_unate,14.878821,14.363380,14.878821,UNINIT,14.363380,UNINIT
g108301__117934/A2,g108301__117934/Y,negative_unate,16.029362,15.075346,16.029362,UNINIT,15.075346,UNINIT
g108301__117934/A2,g108301__117934/Y,negative_unate,13.853600,15.297779,13.853600,UNINIT,15.297779,UNINIT
