"from_pin.full_name","to_pin.full_name",delay_max_rise,delay_max_fall,"variation_delay_max_rise.mean","variation_delay_max_rise.std_dev","variation_delay_max_fall.mean","variation_delay_max_fall.std_dev"
g108915__6260/Y,g107691__8428/A2,0.032973,0.033005,0.032973,UNINIT,0.033005,UNINIT
g108915__6260/Y,g107636__4319/A2,0.032973,0.033005,0.032973,UNINIT,0.033005,UNINIT
ks1_key_reg_reg[10]/QN,FE_OFC490_round_key_var_10/A,0.033342,0.033111,0.033342,UNINIT,0.033111,UNINIT
ks1_key_reg_reg[10]/QN,g111102/A,0.033342,0.033111,0.033342,UNINIT,0.033111,UNINIT
FE_OFC490_round_key_var_10/Y,g109632/A1,0.056836,0.056763,0.056836,UNINIT,0.056763,UNINIT
FE_OFC490_round_key_var_10/Y,g109804/A,0.056836,0.056763,0.056836,UNINIT,0.056763,UNINIT
FE_OFC490_round_key_var_10/Y,g112631/A1,0.056836,0.056763,0.056836,UNINIT,0.056763,UNINIT
g111102/Y,g107691__8428/B,0.018696,0.018689,0.018696,UNINIT,0.018689,UNINIT
g109632/Y,g109038__1881/A2,0.018850,0.018914,0.018850,UNINIT,0.018914,UNINIT
g109804/Y,g109439__6131/B,0.037118,0.036730,0.037118,UNINIT,0.036730,UNINIT
g112631/Y,g108850__3680/B1,0.062340,0.062362,0.062340,UNINIT,0.062362,UNINIT
g112631/Y,g109287/A,0.062340,0.062362,0.062340,UNINIT,0.062362,UNINIT
g109038__1881/Y,addroundkey_data_reg_reg[10]/D,0.037574,0.037433,0.037574,UNINIT,0.037433,UNINIT
g109439__6131/Y,g109038__1881/C,0.018292,0.018434,0.018292,UNINIT,0.018434,UNINIT
g108850__3680/Y,g113339/B,0.271217,0.271712,0.271217,UNINIT,0.271712,UNINIT
g109287/Y,g108915__6260/B,0.035194,0.038498,0.035194,UNINIT,0.038498,UNINIT
g113339/Y,g54/B,0.315155,0.314737,0.315155,UNINIT,0.314737,UNINIT
g54/Y,FE_OFC520_n_19225/A,0.552123,0.551347,0.552123,UNINIT,0.551347,UNINIT
g54/Y,g123320_dup/A,0.552123,0.551347,0.552123,UNINIT,0.551347,UNINIT
g54/Y,g123320/A,0.552123,0.551347,0.552123,UNINIT,0.551347,UNINIT
FE_OFC520_n_19225/Y,g120522/A1,0.158184,0.158987,0.158184,UNINIT,0.158987,UNINIT
FE_OFC520_n_19225/Y,FE_OFC1014_n_19225/A,0.158184,0.158987,0.158184,UNINIT,0.158987,UNINIT
FE_OFC520_n_19225/Y,g123323/B,0.158184,0.158987,0.158184,UNINIT,0.158987,UNINIT
FE_OFC520_n_19225/Y,g123324/B,0.158184,0.158987,0.158184,UNINIT,0.158987,UNINIT
FE_OFC1014_n_19225/Y,g222/A,0.034949,0.034455,0.034949,UNINIT,0.034455,UNINIT
g123323/Y,g21_dup/B,0.032480,0.032566,0.032480,UNINIT,0.032566,UNINIT
g123323/Y,g21/B,0.032480,0.032566,0.032480,UNINIT,0.032566,UNINIT
g123324/Y,g120383_dup/A1,0.081714,0.081988,0.081714,UNINIT,0.081988,UNINIT
g123324/Y,g118169/A1,0.081714,0.081988,0.081714,UNINIT,0.081988,UNINIT
g123324/Y,g120383/A1,0.081714,0.081988,0.081714,UNINIT,0.081988,UNINIT
g123324/Y,g118169_dup/A1,0.081714,0.081988,0.081714,UNINIT,0.081988,UNINIT
g21_dup/Y,g123331_dup/A,0.108160,0.108444,0.108160,UNINIT,0.108444,UNINIT
g21_dup/Y,g107704__4733/B1,0.108160,0.108444,0.108160,UNINIT,0.108444,UNINIT
g21/Y,g123331/A,0.118983,0.119269,0.118983,UNINIT,0.119269,UNINIT
g21/Y,FE_OFC1011_n_5385/A,0.118983,0.119269,0.118983,UNINIT,0.119269,UNINIT
g21/Y,g90/A1,0.118983,0.119269,0.118983,UNINIT,0.119269,UNINIT
FE_OFC1011_n_5385/Y,g107651__7098/A,0.108908,0.109031,0.108908,UNINIT,0.109031,UNINIT
FE_OFC1011_n_5385/Y,g90/B2,0.108908,0.109031,0.108908,UNINIT,0.109031,UNINIT
FE_OFC1011_n_5385/Y,g107704__4733/A1,0.108908,0.109031,0.108908,UNINIT,0.109031,UNINIT
ks1_key_reg_reg[26]/QN,g113853/A,0.168698,0.168246,0.168698,UNINIT,0.168246,UNINIT
ks1_key_reg_reg[26]/QN,g109758/A1,0.168698,0.168246,0.168698,UNINIT,0.168246,UNINIT
ks1_key_reg_reg[26]/QN,g107825__3680/B2,0.168698,0.168246,0.168698,UNINIT,0.168246,UNINIT
ks1_key_reg_reg[26]/QN,g109894/A,0.168698,0.168246,0.168698,UNINIT,0.168246,UNINIT
g113853/Y,g109233__4733/B,0.041992,0.041973,0.041992,UNINIT,0.041973,UNINIT
g109758/Y,g109093__6260/A2,0.019030,0.019074,0.019030,UNINIT,0.019074,UNINIT
g107825__3680/Y,ks1_key_reg_reg[26]/D,0.029460,0.029411,0.029460,UNINIT,0.029411,UNINIT
g109894/Y,g109519/B,0.021068,0.020830,0.021068,UNINIT,0.020830,UNINIT
g109233__4733/Y,g108850__3680/A1,0.226484,0.225989,0.226484,UNINIT,0.225989,UNINIT
g109233__4733/Y,g109152/A,0.226484,0.225989,0.226484,UNINIT,0.225989,UNINIT
g109093__6260/Y,addroundkey_data_reg_reg[26]/D,0.037301,0.037242,0.037301,UNINIT,0.037242,UNINIT
g109519/Y,g109093__6260/C,0.021588,0.021681,0.021588,UNINIT,0.021681,UNINIT
g109152/Y,g108898__5477/B,0.050494,0.055015,0.050494,UNINIT,0.055015,UNINIT
g108898__5477/Y,g108273__5122/B,0.029955,0.030132,0.029955,UNINIT,0.030132,UNINIT
g108898__5477/Y,g107825__3680/A2,0.029955,0.030132,0.029955,UNINIT,0.030132,UNINIT
g108273__5122/Y,g107825__3680/C,0.020562,0.020653,0.020562,UNINIT,0.020653,UNINIT
ks1_key_reg_reg[58]/QN,g109249__2346/A1,0.092059,0.092454,0.092059,UNINIT,0.092454,UNINIT
ks1_key_reg_reg[58]/QN,g109730/A1,0.092059,0.092454,0.092059,UNINIT,0.092454,UNINIT
ks1_key_reg_reg[58]/QN,g109831/A,0.092059,0.092454,0.092059,UNINIT,0.092454,UNINIT
ks1_key_reg_reg[58]/QN,g107932__6783/B1,0.092059,0.092454,0.092059,UNINIT,0.092454,UNINIT
g109249__2346/Y,g108177__6131/B,0.075059,0.075259,0.075059,UNINIT,0.075259,UNINIT
g109249__2346/Y,g108898__5477/A,0.075059,0.075259,0.075059,UNINIT,0.075259,UNINIT
g109249__2346/Y,g107932__6783/A2,0.075059,0.075259,0.075059,UNINIT,0.075259,UNINIT
g109730/Y,g109063__2398/A2,0.026442,0.026523,0.026442,UNINIT,0.026523,UNINIT
g109831/Y,g109493/B,0.026626,0.026341,0.026626,UNINIT,0.026341,UNINIT
g107932__6783/Y,ks1_key_reg_reg[58]/D,0.056368,0.056283,0.056368,UNINIT,0.056283,UNINIT
g108177__6131/Y,g107932__6783/C,0.020540,0.020631,0.020540,UNINIT,0.020631,UNINIT
g109063__2398/Y,addroundkey_data_reg_reg[58]/D,0.020628,0.020545,0.020628,UNINIT,0.020545,UNINIT
g109493/Y,g109063__2398/C,0.018800,0.018945,0.018800,UNINIT,0.018945,UNINIT
ks1_key_reg_reg[43]/QN,g109382__1617/A1,0.086954,0.087361,0.086954,UNINIT,0.087361,UNINIT
ks1_key_reg_reg[43]/QN,g109686/A1,0.086954,0.087361,0.086954,UNINIT,0.087361,UNINIT
ks1_key_reg_reg[43]/QN,g109803/A,0.086954,0.087361,0.086954,UNINIT,0.087361,UNINIT
ks1_key_reg_reg[43]/QN,g111098/B,0.086954,0.087361,0.086954,UNINIT,0.087361,UNINIT
g109382__1617/Y,g107657__5526/A2,0.070492,0.070432,0.070492,UNINIT,0.070432,UNINIT
g109382__1617/Y,g107632__118230/A2,0.070492,0.070432,0.070492,UNINIT,0.070432,UNINIT
g109382__1617/Y,g108912__5107/A,0.070492,0.070432,0.070492,UNINIT,0.070432,UNINIT
g109686/Y,g109029__8428/A2,0.015682,0.015738,0.015682,UNINIT,0.015738,UNINIT
g109803/Y,g109436__4733/B,0.021542,0.021301,0.021542,UNINIT,0.021301,UNINIT
g111098/Y,g107657__5526/B,0.021892,0.021883,0.021892,UNINIT,0.021883,UNINIT
g108912__5107/Y,g107637__118232/A2,0.033392,0.033424,0.033392,UNINIT,0.033424,UNINIT
g108912__5107/Y,g107690__2346/A2,0.033392,0.033424,0.033392,UNINIT,0.033424,UNINIT
g109029__8428/Y,addroundkey_data_reg_reg[43]/D,0.031854,0.031738,0.031854,UNINIT,0.031738,UNINIT
g109436__4733/Y,g109029__8428/C,0.018496,0.018639,0.018496,UNINIT,0.018639,UNINIT
ks1_key_reg_reg[40]/QN,g109675/A1,0.109054,0.109510,0.109054,UNINIT,0.109510,UNINIT
ks1_key_reg_reg[40]/QN,g109793/A,0.109054,0.109510,0.109054,UNINIT,0.109510,UNINIT
ks1_key_reg_reg[40]/QN,g109369__1881/A1,0.109054,0.109510,0.109054,UNINIT,0.109510,UNINIT
ks1_key_reg_reg[40]/QN,g111091/B,0.109054,0.109510,0.109054,UNINIT,0.109510,UNINIT
g109675/Y,g109020__6161/A2,0.012876,0.012919,0.012876,UNINIT,0.012919,UNINIT
g109793/Y,g109426/B,0.022778,0.022387,0.022778,UNINIT,0.022387,UNINIT
g109369__1881/Y,g118538/B,0.173666,0.173719,0.173666,UNINIT,0.173719,UNINIT
g109369__1881/Y,g107641__7098/A2,0.173666,0.173719,0.173666,UNINIT,0.173719,UNINIT
g109369__1881/Y,g107659__6783/A2,0.173666,0.173719,0.173666,UNINIT,0.173719,UNINIT
g111091/Y,g107659__6783/B,0.052896,0.052828,0.052896,UNINIT,0.052828,UNINIT
g109020__6161/Y,addroundkey_data_reg_reg[40]/D,0.024200,0.024105,0.024200,UNINIT,0.024105,UNINIT
g109426/Y,g109020__6161/C,0.019921,0.020073,0.019921,UNINIT,0.020073,UNINIT
ks1_key_reg_reg[11]/QN,g111528/A,0.048954,0.048564,0.048954,UNINIT,0.048564,UNINIT
ks1_key_reg_reg[11]/QN,g111101/A,0.048954,0.048564,0.048954,UNINIT,0.048564,UNINIT
g111528/Y,g109697/A1,0.102106,0.102121,0.102106,UNINIT,0.102121,UNINIT
g111528/Y,g109810/A,0.102106,0.102121,0.102106,UNINIT,0.102121,UNINIT
g111528/Y,g112623/A1,0.102106,0.102121,0.102106,UNINIT,0.102121,UNINIT
g111101/Y,g107690__2346/B,0.016605,0.016598,0.016605,UNINIT,0.016598,UNINIT
g109697/Y,g109034__5122/A2,0.046220,0.046346,0.046220,UNINIT,0.046346,UNINIT
g109810/Y,g109442/B,0.022809,0.022417,0.022809,UNINIT,0.022417,UNINIT
g112623/Y,g113/B2,0.090198,0.090529,0.090198,UNINIT,0.090529,UNINIT
g112623/Y,g109283/A,0.090198,0.090529,0.090198,UNINIT,0.090529,UNINIT
g109034__5122/Y,addroundkey_data_reg_reg[11]/D,0.042279,0.042127,0.042279,UNINIT,0.042127,UNINIT
g109442/Y,g109034__5122/C,0.035607,0.035853,0.035607,UNINIT,0.035853,UNINIT
g113/Y,g108638__2883/A,0.117596,0.116377,0.117596,UNINIT,0.116377,UNINIT
g109283/Y,g108912__5107/B,0.097138,0.104763,0.097138,UNINIT,0.104763,UNINIT
g108638__2883/Y,g108603__6260/B,0.104061,0.104144,0.104061,UNINIT,0.104144,UNINIT
g108638__2883/Y,g108603__6260_dup/B,0.104061,0.104144,0.104061,UNINIT,0.104144,UNINIT
g108603__6260/Y,FE_OCPC19008_n_2991/A,0.181013,0.181055,0.181013,UNINIT,0.181055,UNINIT
g108603__6260/Y,g108448__6260/B,0.181013,0.181055,0.181013,UNINIT,0.181055,UNINIT
g108603__6260/Y,g49/B1,0.181013,0.181055,0.181013,UNINIT,0.181055,UNINIT
g108603__6260_dup/Y,FE_DBTC6_n_2991/A,0.219534,0.219853,0.219534,UNINIT,0.219853,UNINIT
g108603__6260_dup/Y,g114088/A1,0.219534,0.219853,0.219534,UNINIT,0.219853,UNINIT
FE_OCPC19008_n_2991/Y,g108055__4319/A,0.045417,0.045580,0.045417,UNINIT,0.045580,UNINIT
g108448__6260/Y,g334/B,0.063862,0.063914,0.063862,UNINIT,0.063914,UNINIT
FE_DBTC6_n_2991/Y,g114088/B1,0.115010,0.114998,0.115010,UNINIT,0.114998,UNINIT
FE_DBTC6_n_2991/Y,g49/A2,0.115010,0.114998,0.115010,UNINIT,0.114998,UNINIT
g114088/Y,g120384/A,0.083167,0.082954,0.083167,UNINIT,0.082954,UNINIT
g114088/Y,g108213__3680/B,0.083167,0.082954,0.083167,UNINIT,0.082954,UNINIT
ks1_key_reg_reg[15]/QN,g118180/A,0.122535,0.121922,0.122535,UNINIT,0.121922,UNINIT
ks1_key_reg_reg[15]/QN,FE_OFC467_round_key_var_15/A,0.122535,0.121922,0.122535,UNINIT,0.121922,UNINIT
g118180/Y,g118176/B,0.050300,0.050277,0.050300,UNINIT,0.050277,UNINIT
FE_OFC467_round_key_var_15/Y,g109723/A1,0.080857,0.080766,0.080857,UNINIT,0.080766,UNINIT
FE_OFC467_round_key_var_15/Y,g109824/A,0.080857,0.080766,0.080857,UNINIT,0.080766,UNINIT
FE_OFC467_round_key_var_15/Y,g112645/A1,0.080857,0.080766,0.080857,UNINIT,0.080766,UNINIT
g109723/Y,g109054__2883/A2,0.020763,0.020810,0.020763,UNINIT,0.020810,UNINIT
g109824/Y,g109470__5477/B,0.031751,0.031403,0.031751,UNINIT,0.031403,UNINIT
g112645/Y,g108882__5122/B2,0.039134,0.039136,0.039134,UNINIT,0.039136,UNINIT
g112645/Y,FE_OCPC19047_n_4271/A,0.039134,0.039136,0.039134,UNINIT,0.039136,UNINIT
g109054__2883/Y,addroundkey_data_reg_reg[15]/D,0.032962,0.032843,0.032962,UNINIT,0.032843,UNINIT
g109470__5477/Y,g109054__2883/C,0.017693,0.017773,0.017693,UNINIT,0.017773,UNINIT
g108882__5122/Y,g108634__1617/B,0.025791,0.025803,0.025791,UNINIT,0.025803,UNINIT
FE_OCPC19047_n_4271/Y,g109285/A,0.007232,0.007227,0.007232,UNINIT,0.007227,UNINIT
g108634__1617/Y,g108600__120712/B,0.135028,0.135250,0.135028,UNINIT,0.135250,UNINIT
g109285/Y,g118178/B,0.127882,0.137005,0.127882,UNINIT,0.137005,UNINIT
g108600__120712/Y,FE_OFC338_n_15299/A,0.114765,0.114749,0.114765,UNINIT,0.114749,UNINIT
g118178/Y,g118177/B,0.046986,0.047001,0.046986,UNINIT,0.047001,UNINIT
g118178/Y,g107640__6417/A2,0.046986,0.047001,0.046986,UNINIT,0.047001,UNINIT
FE_OFC338_n_15299/Y,g120378/B,0.530250,0.535584,0.530250,UNINIT,0.535584,UNINIT
FE_OFC338_n_15299/Y,FE_OFC1018_FE_DBTN2_n_15299/A,0.530250,0.535584,0.530250,UNINIT,0.535584,UNINIT
FE_OFC338_n_15299/Y,g108421__112934/A,0.530250,0.535584,0.530250,UNINIT,0.535584,UNINIT
FE_OFC338_n_15299/Y,g123324/A,0.530250,0.535584,0.530250,UNINIT,0.535584,UNINIT
g118177/Y,g118176/A1,0.040342,0.040266,0.040342,UNINIT,0.040266,UNINIT
g120378/Y,g120485/A2,0.022005,0.021968,0.022005,UNINIT,0.021968,UNINIT
FE_OFC1018_FE_DBTN2_n_15299/Y,g120486/A1,0.120733,0.119613,0.120733,UNINIT,0.119613,UNINIT
FE_OFC1018_FE_DBTN2_n_15299/Y,g108455__120715/A,0.120733,0.119613,0.120733,UNINIT,0.119613,UNINIT
g108421__112934/Y,g21_dup/A1,0.035559,0.035461,0.035559,UNINIT,0.035461,UNINIT
g108421__112934/Y,g21/A1,0.035559,0.035461,0.035559,UNINIT,0.035461,UNINIT
g108455__120715/Y,g123332/C,0.057065,0.056838,0.057065,UNINIT,0.056838,UNINIT
g108455__120715/Y,FE_OFC603_n_15301/A,0.057065,0.056838,0.057065,UNINIT,0.056838,UNINIT
g108455__120715/Y,g123332_dup/C,0.057065,0.056838,0.057065,UNINIT,0.056838,UNINIT
FE_OFC603_n_15301/Y,g359/B,0.018472,0.018463,0.018472,UNINIT,0.018463,UNINIT
ks1_key_reg_reg[47]/QN,g155/B1,0.079189,0.079448,0.079189,UNINIT,0.079448,UNINIT
ks1_key_reg_reg[47]/QN,g109703/A1,0.079189,0.079448,0.079189,UNINIT,0.079448,UNINIT
ks1_key_reg_reg[47]/QN,g109812/A,0.079189,0.079448,0.079189,UNINIT,0.079448,UNINIT
ks1_key_reg_reg[47]/QN,g111094/B,0.079189,0.079448,0.079189,UNINIT,0.079448,UNINIT
g155/Y,g152/A2,0.119618,0.119486,0.119618,UNINIT,0.119486,UNINIT
g155/Y,g154/B,0.119618,0.119486,0.119618,UNINIT,0.119486,UNINIT
g155/Y,g118178/A,0.119618,0.119486,0.119618,UNINIT,0.119486,UNINIT
g109703/Y,g109039__5115/A2,0.026727,0.026785,0.026727,UNINIT,0.026785,UNINIT
g109812/Y,g109451/B,0.022539,0.022288,0.022539,UNINIT,0.022288,UNINIT
g111094/Y,g153/B,0.077052,0.077019,0.077052,UNINIT,0.077019,UNINIT
g154/Y,g153/A1,0.063929,0.063812,0.063929,UNINIT,0.063812,UNINIT
g109039__5115/Y,addroundkey_data_reg_reg[47]/D,0.020516,0.020479,0.020516,UNINIT,0.020479,UNINIT
g109451/Y,g109039__5115/C,0.021467,0.021560,0.021467,UNINIT,0.021560,UNINIT
sub1_data_reg_reg[96]/QN,g110752/B1,0.221116,0.220501,0.221116,UNINIT,0.220501,UNINIT
sub1_data_reg_reg[96]/QN,g108163__6783/A2,0.221116,0.220501,0.221116,UNINIT,0.220501,UNINIT
sub1_data_reg_reg[96]/QN,g110503/B2,0.221116,0.220501,0.221116,UNINIT,0.220501,UNINIT
sub1_data_reg_reg[96]/QN,g110579/B1,0.221116,0.220501,0.221116,UNINIT,0.220501,UNINIT
sub1_data_reg_reg[96]/QN,g110094/A2,0.221116,0.220501,0.221116,UNINIT,0.220501,UNINIT
g110752/Y,g110467/C,0.031408,0.031414,0.031408,UNINIT,0.031414,UNINIT
g110503/Y,sub1_data_reg_reg[0]/D,0.025849,0.025731,0.025849,UNINIT,0.025731,UNINIT
g110579/Y,g108198__2883/C,0.028611,0.028724,0.028611,UNINIT,0.028724,UNINIT
g110094/Y,g108969__6131/A1,0.185934,0.186271,0.185934,UNINIT,0.186271,UNINIT
g110094/Y,g109413/C,0.185934,0.186271,0.185934,UNINIT,0.186271,UNINIT
g110467/Y,g110441/A,0.046243,0.046278,0.046243,UNINIT,0.046278,UNINIT
g108969__6131/Y,addroundkey_data_reg_reg[96]/D,0.027063,0.027018,0.027063,UNINIT,0.027018,UNINIT
g109413/Y,g108969__6131/C,0.032830,0.033064,0.032830,UNINIT,0.033064,UNINIT
g110441/Y,FE_OFC647_n_1370/A,0.061308,0.061330,0.061308,UNINIT,0.061330,UNINIT
FE_OFC647_n_1370/Y,g109572/B,0.781671,0.783470,0.781671,UNINIT,0.783470,UNINIT
FE_OFC647_n_1370/Y,g110249/A2,0.673493,0.674910,0.673493,UNINIT,0.674910,UNINIT
FE_OFC647_n_1370/Y,g110267/B2,0.649634,0.650972,0.649634,UNINIT,0.650972,UNINIT
FE_OFC647_n_1370/Y,g109114/B2,0.644560,0.645881,0.644560,UNINIT,0.645881,UNINIT
FE_OFC647_n_1370/Y,FE_OFC648_n_1370/A,0.607163,0.608365,0.607163,UNINIT,0.608365,UNINIT
FE_OFC647_n_1370/Y,g117760/B1,0.447749,0.448494,0.447749,UNINIT,0.448494,UNINIT
FE_OFC647_n_1370/Y,g109967/B1,0.653439,0.654789,0.653439,UNINIT,0.654789,UNINIT
g109572/Y,g109129/A,0.214489,0.208831,0.214489,UNINIT,0.208831,UNINIT
g109572/Y,g109130/B,0.214489,0.208831,0.214489,UNINIT,0.208831,UNINIT
g110249/Y,g113833/A,0.036915,0.036575,0.036915,UNINIT,0.036575,UNINIT
g110249/Y,g171/B,0.036915,0.036575,0.036915,UNINIT,0.036575,UNINIT
g110267/Y,FE_OFC495_n_1333/A,0.099896,0.102747,0.099896,UNINIT,0.102747,UNINIT
g110267/Y,g108889/A,0.099896,0.102747,0.099896,UNINIT,0.102747,UNINIT
g110267/Y,FE_OFC494_n_1333/A,0.099896,0.102747,0.099896,UNINIT,0.102747,UNINIT
g110267/Y,g109947/A2,0.099896,0.102747,0.099896,UNINIT,0.102747,UNINIT
FE_OFC648_n_1370/Y,g110249/B2,0.074455,0.074570,0.074455,UNINIT,0.074570,UNINIT
FE_OFC648_n_1370/Y,g110267/A2,0.074455,0.074570,0.074455,UNINIT,0.074570,UNINIT
FE_OFC648_n_1370/Y,g109114/A2,0.074455,0.074570,0.074455,UNINIT,0.074570,UNINIT
FE_OFC648_n_1370/Y,g117760/A1,0.074455,0.074570,0.074455,UNINIT,0.074570,UNINIT
FE_OFC648_n_1370/Y,g109967/A1,0.074455,0.074570,0.074455,UNINIT,0.074570,UNINIT
g117760/Y,g118517/A,0.041741,0.041894,0.041741,UNINIT,0.041894,UNINIT
g109967/Y,g109541/A,0.032634,0.032639,0.032634,UNINIT,0.032639,UNINIT
g109129/Y,g118515/B,0.145411,0.147208,0.145411,UNINIT,0.147208,UNINIT
g109129/Y,g108531__5107/B,0.145411,0.147208,0.145411,UNINIT,0.147208,UNINIT
g109130/Y,g108532__5122/B,0.089898,0.094597,0.089898,UNINIT,0.094597,UNINIT
g109130/Y,g108686/A,0.089898,0.094597,0.089898,UNINIT,0.094597,UNINIT
g113833/Y,g113832/A1,0.055143,0.055044,0.055143,UNINIT,0.055044,UNINIT
g171/Y,g118552/A2,0.036212,0.036243,0.036212,UNINIT,0.036243,UNINIT
FE_OFC495_n_1333/Y,g109947/B2,0.023026,0.023000,0.023026,UNINIT,0.023000,UNINIT
g108889/Y,g108631/A,0.033030,0.032905,0.033030,UNINIT,0.032905,UNINIT
FE_OFC494_n_1333/Y,g108891/B,0.065138,0.058529,0.065138,UNINIT,0.058529,UNINIT
g118517/Y,g108630__2802/A,0.060334,0.065322,0.060334,UNINIT,0.065322,UNINIT
g113832/Y,g118552/B,0.053630,0.053674,0.053630,UNINIT,0.053674,UNINIT
g118552/Y,g118528/B,0.095620,0.089985,0.095620,UNINIT,0.089985,UNINIT
g118552/Y,g113835/A,0.095620,0.089985,0.095620,UNINIT,0.089985,UNINIT
g108631/Y,g108419__8246/A2,0.096746,0.097038,0.096746,UNINIT,0.097038,UNINIT
g108631/Y,g108428__5115/A2,0.096746,0.097038,0.096746,UNINIT,0.097038,UNINIT
g108631/Y,g108417__5122/A2,0.096746,0.097038,0.096746,UNINIT,0.097038,UNINIT
g108631/Y,g108424__6131/A2,0.096746,0.097038,0.096746,UNINIT,0.097038,UNINIT
g108891/Y,g108629/A,0.063122,0.062285,0.063122,UNINIT,0.062285,UNINIT
g108630__2802/Y,g108420__1881/A2,0.532728,0.533463,0.532728,UNINIT,0.533463,UNINIT
g108630__2802/Y,g108427__7098/A2,0.532728,0.533463,0.532728,UNINIT,0.533463,UNINIT
g108630__2802/Y,g108418__5115/A1,0.532728,0.533463,0.532728,UNINIT,0.533463,UNINIT
g108630__2802/Y,g108425__6131/A2,0.532728,0.533463,0.532728,UNINIT,0.533463,UNINIT
g113835/Y,g113334/A,0.051699,0.056330,0.051699,UNINIT,0.056330,UNINIT
g108419__8246/Y,mix1_data_reg_reg[80]/D,0.038183,0.038119,0.038183,UNINIT,0.038119,UNINIT
g108428__5115/Y,mix1_data_o_reg_reg[16]/D,0.037679,0.037616,0.037679,UNINIT,0.037616,UNINIT
g108417__5122/Y,mix1_data_reg_reg[48]/D,0.026303,0.026258,0.026303,UNINIT,0.026258,UNINIT
g108424__6131/Y,mix1_data_reg_reg[112]/D,0.037120,0.037058,0.037120,UNINIT,0.037058,UNINIT
g108629/Y,g108426__1881/A2,0.146529,0.146948,0.146529,UNINIT,0.146948,UNINIT
g108629/Y,g108423__7098/A2,0.146529,0.146948,0.146529,UNINIT,0.146948,UNINIT
g108629/Y,g108375__3680/A2,0.146529,0.146948,0.146529,UNINIT,0.146948,UNINIT
g108629/Y,g108372__5526/A2,0.146529,0.146948,0.146529,UNINIT,0.146948,UNINIT
g108420__1881/Y,mix1_data_reg_reg[88]/D,0.025034,0.024991,0.025034,UNINIT,0.024991,UNINIT
g108427__7098/Y,mix1_data_o_reg_reg[24]/D,0.028088,0.028041,0.028088,UNINIT,0.028041,UNINIT
g108418__5115/Y,mix1_data_reg_reg[56]/D,0.037840,0.037781,0.037840,UNINIT,0.037781,UNINIT
g108425__6131/Y,mix1_data_reg_reg[120]/D,0.028955,0.028907,0.028955,UNINIT,0.028907,UNINIT
g108426__1881/Y,mix1_data_reg_reg[104]/D,0.053746,0.053663,0.053746,UNINIT,0.053663,UNINIT
g108423__7098/Y,mix1_data_o_reg_reg[8]/D,0.022256,0.022217,0.022256,UNINIT,0.022217,UNINIT
g108375__3680/Y,mix1_data_reg_reg[40]/D,0.024499,0.024457,0.024499,UNINIT,0.024457,UNINIT
g108372__5526/Y,mix1_data_reg_reg[72]/D,0.039361,0.039296,0.039361,UNINIT,0.039296,UNINIT
sub1_data_reg_reg[100]/QN,g110101/A2,0.227165,0.226704,0.227165,UNINIT,0.226704,UNINIT
sub1_data_reg_reg[100]/QN,g108158__5107/A2,0.227165,0.226704,0.227165,UNINIT,0.226704,UNINIT
sub1_data_reg_reg[100]/QN,FE_OFC434_subbytes_data_o_100/A,0.227165,0.226704,0.227165,UNINIT,0.226704,UNINIT
sub1_data_reg_reg[100]/QN,g110507/B2,0.227165,0.226704,0.227165,UNINIT,0.226704,UNINIT
sub1_data_reg_reg[100]/QN,g110598/B1,0.227165,0.226704,0.227165,UNINIT,0.226704,UNINIT
g110101/Y,g108973__4733/A1,0.075430,0.075785,0.075430,UNINIT,0.075785,UNINIT
g110101/Y,g109421/C,0.075430,0.075785,0.075430,UNINIT,0.075785,UNINIT
FE_OFC434_subbytes_data_o_100/Y,g110767/B2,0.023154,0.022945,0.023154,UNINIT,0.022945,UNINIT
g110507/Y,sub1_data_reg_reg[4]/D,0.024910,0.024795,0.024910,UNINIT,0.024795,UNINIT
g110598/Y,g108202__7410/C,0.065140,0.065188,0.065140,UNINIT,0.065188,UNINIT
g108973__4733/Y,addroundkey_data_reg_reg[100]/D,0.042630,0.042476,0.042630,UNINIT,0.042476,UNINIT
g109421/Y,g108973__4733/C,0.016705,0.016913,0.016705,UNINIT,0.016913,UNINIT
g110767/Y,g110456/C,0.016698,0.016774,0.016698,UNINIT,0.016774,UNINIT
g110456/Y,g110439/B,0.116713,0.116970,0.116713,UNINIT,0.116970,UNINIT
g110439/Y,g110227/B2,0.278195,0.278079,0.278195,UNINIT,0.278079,UNINIT
g110439/Y,g110271/B1,0.278195,0.278079,0.278195,UNINIT,0.278079,UNINIT
g110439/Y,FE_OFC689_n_1228/A,0.278195,0.278079,0.278195,UNINIT,0.278079,UNINIT
g110439/Y,FE_OFC690_n_1228/A,0.278195,0.278079,0.278195,UNINIT,0.278079,UNINIT
g110439/Y,FE_OCPC949_n_1228/A,0.278195,0.278079,0.278195,UNINIT,0.278079,UNINIT
g110227/Y,g109980/B,0.041794,0.037350,0.041794,UNINIT,0.037350,UNINIT
g110271/Y,g110168/A,0.623160,0.623160,0.623160,UNINIT,0.623160,UNINIT
g110271/Y,g140/B,0.623160,0.623160,0.623160,UNINIT,0.623160,UNINIT
g110271/Y,g142/B,0.623160,0.623160,0.623160,UNINIT,0.623160,UNINIT
g110271/Y,g113319/A1,0.623160,0.623160,0.623160,UNINIT,0.623160,UNINIT
