cell,type,class,sx,sy,px,py
FE_OCPC359_n_3970,HB1xp67_ASAP7_75t_L,core,216,270,12942,7218
FE_OCPC357_n_4460,HB1xp67_ASAP7_75t_L,core,216,270,10674,11538
FE_OCPC356_n_16633,HB1xp67_ASAP7_75t_L,core,216,270,9594,7488
FE_OCPC353_n_1156,BUFx2_ASAP7_75t_SL,core,270,270,5274,7488
FE_OCPC352_n_15019,HB1xp67_ASAP7_75t_L,core,216,270,9324,9918
FE_OCPC241_n_16162,BUFx2_ASAP7_75t_SL,core,270,270,14778,4788
g40910__7410_dup,NOR2x1_ASAP7_75t_SL,core,324,270,3762,6948
FE_OCPC350_FE_DBTN53_stage1_iter_1,HB1xp67_ASAP7_75t_L,core,216,270,3168,5328
FE_OCPC238_n_14147,BUFx3_ASAP7_75t_SL,core,324,270,14454,4788
FE_OCPC237_n_7672,BUFx3_ASAP7_75t_SL,core,324,270,4248,14508
FE_OCPC236_n_19481,BUFx3_ASAP7_75t_SL,core,324,270,7758,17478
FE_OCPC235_n_1050,BUFx6f_ASAP7_75t_SL,core,540,270,17532,8298
FE_OCPC234_n_8117,BUFx2_ASAP7_75t_L,core,270,270,16938,8838
FE_OCPC233_n_871,BUFx3_ASAP7_75t_SL,core,324,270,15912,15048
FE_OCPC347_n_16160,HB1xp67_ASAP7_75t_L,core,216,270,11916,8298
FE_OCPC231_n_12531,BUFx3_ASAP7_75t_SL,core,324,270,16992,6948
FE_OCPC230_n_12006,BUFx6f_ASAP7_75t_SL,core,540,270,4950,13158
FE_OCPC229_n_8594,BUFx2_ASAP7_75t_L,core,270,270,8190,9648
FE_OCPC342_n_18593,HB1xp67_ASAP7_75t_L,core,216,270,7380,6948
FE_OCPC340_n_4638,HB1xp67_ASAP7_75t_L,core,216,270,19098,13158
FE_OCPC339_n_808,HB1xp67_ASAP7_75t_L,core,216,270,10242,15588
FE_OCPC338_n_1859,BUFx2_ASAP7_75t_SL,core,270,270,4626,8028
FE_OCPC336_n_910,HB1xp67_ASAP7_75t_L,core,216,270,18072,8568
FE_OCPC335_n_8609,HB1xp67_ASAP7_75t_L,core,216,270,6408,7758
FE_OCPC334_n_18146,HB1xp67_ASAP7_75t_L,core,216,270,7704,13158
g47834_dup,AND2x2_ASAP7_75t_SL,core,324,270,7434,8028
g40754__5122_dup,NAND2xp5_ASAP7_75t_SL,core,216,270,3492,6408
FE_OCPC331_n_8117,BUFx2_ASAP7_75t_L,core,270,270,16938,8298
FE_OCPC330_n_831,HB1xp67_ASAP7_75t_L,core,216,270,11322,12888
FE_OCPC329_n_14989,BUFx2_ASAP7_75t_SL,core,270,270,8838,5868
FE_OCPC327_FE_OFN93_n_12937,HB1xp67_ASAP7_75t_L,core,216,270,14076,16128
FE_OCPC323_FE_DBTN13_n_8609,HB1xp67_ASAP7_75t_SL,core,216,270,13266,8838
FE_DBTC18_n_14989_dup,INVx11_ASAP7_75t_SL,core,702,270,6732,6138
FE_OCPC227_n_16798,BUFx3_ASAP7_75t_SL,core,324,270,15696,13158
FE_OCPC226_n_13414,BUFx2_ASAP7_75t_L,core,270,270,7758,17748
FE_OCPC224_n_1050,BUFx4f_ASAP7_75t_SL,core,432,270,18288,7758
FE_OCPC223_n_12996,BUFx6f_ASAP7_75t_SL,core,540,270,16560,17208
FE_OCPC221_n_1934,BUFx6f_ASAP7_75t_SL,core,540,270,3384,9648
FE_OCPC220_n_3969,BUFx3_ASAP7_75t_SL,core,324,270,5706,6678
FE_OCPC219_n_13021,INVx4_ASAP7_75t_SL,core,324,270,14994,16938
FE_OCPC218_n_13021,INVx6_ASAP7_75t_SL,core,432,270,14778,16398
FE_OCPC217_n_16672,BUFx2_ASAP7_75t_L,core,270,270,15588,14508
FE_OCPC216_n_15027,BUFx3_ASAP7_75t_SL,core,324,270,10188,9648
FE_OCPC213_n_8558,BUFx6f_ASAP7_75t_SL,core,540,270,7218,16398
FE_OCPC212_n_7670,BUFx6f_ASAP7_75t_SL,core,540,270,4248,14238
FE_OCPC211_n_3972,BUFx2_ASAP7_75t_SL,core,270,270,8028,3438
FE_OCPC210_n_16675,BUFx2_ASAP7_75t_L,core,270,270,7596,16668
FE_OCPC207_n_8558,BUFx6f_ASAP7_75t_SL,core,540,270,6678,19368
FE_OCPC205_n_871,HB1xp67_ASAP7_75t_SL,core,216,270,17370,13968
FE_OCPC204_n_16142,BUFx6f_ASAP7_75t_SL,core,540,270,4086,9378
FE_OCPC202_n_15819,BUFx2_ASAP7_75t_L,core,270,270,14508,15588
FE_OCPC201_n_7671,BUFx2_ASAP7_75t_SL,core,270,270,4734,15048
FE_OCPC200_n_20017,BUFx3_ASAP7_75t_L,core,324,270,16290,16128
FE_OCPC198_n_12047,BUFx4f_ASAP7_75t_SL,core,432,270,7434,17208
FE_OCPC195_n_13021,BUFx6f_ASAP7_75t_SL,core,540,270,14778,16128
FE_OCPC194_n_9055,BUFx6f_ASAP7_75t_SL,core,540,270,5652,12888
FE_OCPC192_n_7723,BUFx2_ASAP7_75t_SL,core,270,270,3222,6678
FE_OFC321_data_o_43,HB1xp67_ASAP7_75t_SL,core,216,270,12672,1548
FE_OFC319_data_o_45,HB1xp67_ASAP7_75t_SL,core,216,270,19908,9918
FE_OFC317_data_o_61,HB1xp67_ASAP7_75t_SL,core,216,270,20448,9918
FE_OFC315_data_o_48,HB1xp67_ASAP7_75t_SL,core,216,270,20448,10728
FE_OFC313_data_o_11,HB1xp67_ASAP7_75t_SL,core,216,270,19908,9108
FE_OFC311_ready_o,HB1xp67_ASAP7_75t_SL,core,216,270,20016,8838
FE_OFC309_data_o_13,BUFx2_ASAP7_75t_SL,core,270,270,1440,9108
FE_OFC307_data_o_8,BUFx2_ASAP7_75t_SL,core,270,270,1008,12348
FE_OFC305_data_o_14,BUFx4f_ASAP7_75t_L,core,432,270,1008,9648
FE_OFC303_data_o_29,BUFx2_ASAP7_75t_SL,core,270,270,11592,19638
FE_OFC301_data_o_34,BUFx2_ASAP7_75t_SL,core,270,270,1548,11268
FE_OFC299_data_o_62,HB1xp67_ASAP7_75t_SL,core,216,270,1980,10458
FE_OFC297_data_o_51,BUFx2_ASAP7_75t_SL,core,270,270,11160,1818
FE_OFC295_data_o_16,HB1xp67_ASAP7_75t_SL,core,216,270,1008,12618
FE_OFC293_data_o_49,BUFx2_ASAP7_75t_SL,core,270,270,1062,10998
FE_OFC291_data_o_46,BUFx2_ASAP7_75t_SL,core,270,270,2034,9378
FE_OFC289_data_o_59,HB1xp67_ASAP7_75t_SL,core,216,270,11916,1008
FE_OFC287_data_o_26,BUFx2_ASAP7_75t_SL,core,270,270,12186,19368
FE_OFC285_data_o_20,HB1xp67_ASAP7_75t_SL,core,216,270,9162,19368
FE_OFC283_data_o_7,HB1xp67_ASAP7_75t_SL,core,216,270,20124,12078
FE_OFC281_data_o_15,HB1xp67_ASAP7_75t_SL,core,216,270,19584,8838
FE_OFC279_data_o_19,HB1xp67_ASAP7_75t_SL,core,216,270,13158,19368
FE_OFC277_data_o_23,HB1xp67_ASAP7_75t_SL,core,216,270,19908,12078
FE_OFC275_data_o_35,HB1xp67_ASAP7_75t_SL,core,216,270,19476,11268
FE_OFC273_data_o_44,HB1xp67_ASAP7_75t_SL,core,216,270,15156,20178
FE_OFC271_data_o_1,HB1xp67_ASAP7_75t_SL,core,216,270,14292,1008
FE_OFC269_data_o_40,HB1xp67_ASAP7_75t_SL,core,216,270,9378,1548
FE_OFC267_data_o_56,HB1xp67_ASAP7_75t_SL,core,216,270,9972,19908
FE_OFC265_data_o_37,HB1xp67_ASAP7_75t_SL,core,216,270,8784,1278
FE_OFC263_data_o_32,HB1xp67_ASAP7_75t_SL,core,216,270,1548,10188
FE_OFC261_data_o_21,HB1xp67_ASAP7_75t_SL,core,216,270,8892,2088
FE_OFC259_data_o_2,HB1xp67_ASAP7_75t_SL,core,216,270,13374,19368
FE_OFC257_data_o_22,HB1xp67_ASAP7_75t_SL,core,216,270,14184,20178
FE_OFC255_data_o_18,HB1xp67_ASAP7_75t_SL,core,216,270,8406,1548
FE_OFC253_data_o_52,HB1xp67_ASAP7_75t_SL,core,216,270,9756,19908
FE_OFC251_data_o_53,HB1xp67_ASAP7_75t_SL,core,216,270,9702,2358
FE_OFC249_data_o_25,HB1xp67_ASAP7_75t_SL,core,216,270,11700,1278
FE_OFC247_data_o_42,HB1xp67_ASAP7_75t_SL,core,216,270,9594,20178
FE_OFC245_data_o_3,HB1xp67_ASAP7_75t_SL,core,216,270,13158,1548
FE_OFC243_data_o_5,HB1xp67_ASAP7_75t_SL,core,216,270,9918,19368
FE_OFC241_data_o_36,HB1xp67_ASAP7_75t_SL,core,216,270,1008,9108
FE_OFC239_data_o_24,HB1xp67_ASAP7_75t_SL,core,216,270,1008,10458
FE_OFC237_data_o_47,HB1xp67_ASAP7_75t_SL,core,216,270,20016,11268
FE_OFC235_data_o_12,HB1xp67_ASAP7_75t_SL,core,216,270,20448,8838
FE_OFC233_data_o_41,HB1xp67_ASAP7_75t_SL,core,216,270,12564,20178
FE_OFC231_data_o_58,HB1xp67_ASAP7_75t_SL,core,216,270,1224,10458
FE_OFC229_data_o_6,HB1xp67_ASAP7_75t_SL,core,216,270,8190,19908
FE_OFC227_data_o_17,HB1xp67_ASAP7_75t_SL,core,216,270,12402,2088
FE_OFC225_data_o_30,HB1xp67_ASAP7_75t_SL,core,216,270,11862,19638
FE_OFC223_data_o_31,HB1xp67_ASAP7_75t_SL,core,216,270,19908,10728
FE_OFC221_data_o_33,HB1xp67_ASAP7_75t_SL,core,216,270,19800,11268
FE_OFC219_data_o_55,HB1xp67_ASAP7_75t_SL,core,216,270,19584,10188
FE_OFC217_data_o_9,HB1xp67_ASAP7_75t_SL,core,216,270,13644,1278
FE_OFC215_data_o_50,HB1xp67_ASAP7_75t_SL,core,216,270,2088,11268
FE_OFC213_data_o_54,HB1xp67_ASAP7_75t_SL,core,216,270,9972,2358
FE_OFC211_data_o_57,HB1xp67_ASAP7_75t_SL,core,216,270,8946,19368
FE_OFC209_data_o_63,HB1xp67_ASAP7_75t_SL,core,216,270,13212,1278
FE_OFC207_data_o_60,HB1xp67_ASAP7_75t_SL,core,216,270,11916,19098
FE_OFC205_data_o_10,HB1xp67_ASAP7_75t_SL,core,216,270,12726,19368
FE_OFC203_data_o_27,HB1xp67_ASAP7_75t_SL,core,216,270,11700,1008
FE_OFC201_data_o_39,HB1xp67_ASAP7_75t_SL,core,216,270,11322,2358
FE_OFC199_data_o_28,HB1xp67_ASAP7_75t_SL,core,216,270,10242,2628
FE_OFC197_data_o_0,BUFx4f_ASAP7_75t_L,core,432,270,1548,12078
FE_OFC195_data_o_38,HB1xp67_ASAP7_75t_SL,core,216,270,9594,18828
FE_OFC193_data_o_4,BUFx4f_ASAP7_75t_L,core,432,270,9324,2088
FE_RC_1_0,AND2x2_ASAP7_75t_SL,core,324,270,15318,16128
FE_RC_0_0,OAI21xp5_ASAP7_75t_SL,core,270,270,15210,16398
FE_OFC191_stage1_iter_3,INVx1_ASAP7_75t_SL,core,162,270,3438,5058
FE_OFC190_stage1_iter_3,INVx3_ASAP7_75t_SL,core,270,270,4086,5598
FE_OFC188_n_12905,INVx1_ASAP7_75t_SL,core,162,270,4302,3978
FE_OFC187_n_4332,INVx4_ASAP7_75t_SL,core,324,270,11970,10728
FE_OFC186_n_4332,INVx4_ASAP7_75t_SL,core,324,270,9702,10188
FE_OFC185_n_12937,INVx4_ASAP7_75t_L,core,324,270,8460,15588
FE_OFC184_n_12937,INVx11_ASAP7_75t_SL,core,702,270,14670,10728
FE_OFC183_n_12937,BUFx4f_ASAP7_75t_SL,core,432,270,14724,10998
FE_OFC180_n_12937,BUFx3_ASAP7_75t_SL,core,324,270,5166,10998
FE_OFC178_n_12937,INVx6_ASAP7_75t_SL,core,432,270,14022,10998
FE_OFC177_n_12937,INVx11_ASAP7_75t_SL,core,702,270,8082,15048
FE_OFC174_n_12937,BUFx12f_ASAP7_75t_SL,core,972,270,5220,5598
FE_OFC173_n_8607,INVx1_ASAP7_75t_L,core,162,270,6354,8298
FE_OFC167_n_3972,INVx3_ASAP7_75t_SL,core,270,270,6084,2358
FE_OFC148_n_12980,INVx2_ASAP7_75t_L,core,216,270,11106,4788
FE_OFC147_n_14154,INVx2_ASAP7_75t_SL,core,216,270,15642,2358
FE_OFC146_n_1841,INVx1_ASAP7_75t_SL,core,162,270,14238,16938
FE_OFC145_stage1_round_key_o_6,INVx1_ASAP7_75t_L,core,162,270,12132,12888
FE_OFC144_stage1_round_key_o_6,INVx1_ASAP7_75t_L,core,162,270,13050,15318
FE_OFC143_n_19461,INVx1_ASAP7_75t_L,core,162,270,12132,9918
FE_OFC142_n_4199,INVx2_ASAP7_75t_SL,core,216,270,18828,13698
FE_OFC141_n_14934,INVx2_ASAP7_75t_SL,core,216,270,8460,13428
FE_OFC140_n_1156,INVx4_ASAP7_75t_SL,core,324,270,4140,7218
FE_OFC139_n_1156,INVx4_ASAP7_75t_SL,core,324,270,1116,7218
FE_OFC138_n_13057,INVx2_ASAP7_75t_SL,core,216,270,8190,13428
FE_OFC137_n_4180,INVx1_ASAP7_75t_L,core,162,270,10404,8298
FE_OFC136_n_1323,INVx2_ASAP7_75t_SL,core,216,270,3006,9108
FE_OFC134_n_910,INVx6_ASAP7_75t_SL,core,432,270,16506,6408
FE_OFC133_n_8609,INVx4_ASAP7_75t_SL,core,324,270,11376,10188
FE_OFC132_n_8609,INVx3_ASAP7_75t_SL,core,270,270,11862,11808
FE_OFC131_n_8609,BUFx12f_ASAP7_75t_SL,core,972,270,5652,7488
FE_OFC127_n_3711,INVx1_ASAP7_75t_L,core,162,270,7056,16938
FE_OFC126_n_3711,INVx1_ASAP7_75t_SL,core,162,270,8028,18828
FE_OFC125_n_13400,INVx1_ASAP7_75t_SL,core,162,270,18774,13428
FE_OFC124_n_14292,INVx2_ASAP7_75t_L,core,216,270,2142,14238
FE_OFC123_n_463,INVx2_ASAP7_75t_L,core,216,270,15102,11268
FE_OFC118_n_16672,INVx2_ASAP7_75t_SL,core,216,270,17100,15318
FE_OFC117_n_16672,INVx3_ASAP7_75t_L,core,270,270,16776,12888
FE_OFC116_n_16672,BUFx6f_ASAP7_75t_SL,core,540,270,17100,15588
FE_OFC114_n_1050,INVx3_ASAP7_75t_SL,core,270,270,17910,5058
FE_OFC113_n_16141,BUFx4f_ASAP7_75t_SL,core,432,270,3924,9648
FE_OFC112_n_16141,INVx3_ASAP7_75t_SL,core,270,270,5058,8028
FE_OFC111_n_15819,BUFx6f_ASAP7_75t_SL,core,540,270,17802,16128
FE_OFC110_n_15819,INVx4_ASAP7_75t_SL,core,324,270,16452,15858
FE_OFC96_n_4461,INVx5_ASAP7_75t_SL,core,378,270,19584,15588
FE_OFC95_n_4461,INVx2_ASAP7_75t_L,core,216,270,16398,13428
FE_OFC94_n_4461,INVx1_ASAP7_75t_L,core,162,270,19530,12888
FE_OFC92_n_4461,INVx1_ASAP7_75t_L,core,162,270,15804,13698
FE_OFC91_n_4461,INVx6_ASAP7_75t_SL,core,432,270,15804,12888
FE_OFC89_key_i_13,INVx1_ASAP7_75t_L,core,162,270,19638,11808
FE_OFC87_key_i_28,INVx1_ASAP7_75t_L,core,162,270,19638,11538
FE_OFC84_stage1_round_key_o_48,INVx1_ASAP7_75t_L,core,162,270,14670,9108
FE_OFC83_stage1_round_key_o_23,INVx1_ASAP7_75t_L,core,162,270,10188,17478
FE_OFC82_stage1_round_key_o_31,INVx1_ASAP7_75t_L,core,162,270,12132,6408
FE_OFC81_stage1_R_o_0,INVx1_ASAP7_75t_L,core,162,270,13050,19098
FE_OFC80_key_i_6,INVx1_ASAP7_75t_L,core,162,270,9054,19908
FE_OFC79_stage1_R_o_3,INVx1_ASAP7_75t_L,core,162,270,3708,12888
FE_OFC78_n_7671,INVx4_ASAP7_75t_SL,core,324,270,4032,13158
FE_OFC77_n_15824,INVx3_ASAP7_75t_SL,core,270,270,12834,12078
FE_OFC76_stage1_R_o_15,INVx1_ASAP7_75t_L,core,162,270,18720,10998
FE_OFC75_stage1_R_o_20,INVx1_ASAP7_75t_L,core,162,270,13644,15318
FE_OFC74_stage1_R_o_7,INVx1_ASAP7_75t_L,core,162,270,13914,14508
FE_OFC73_stage1_R_o_27,INVx1_ASAP7_75t_L,core,162,270,10026,17748
FE_OFC72_stage1_R_o_8,INVx1_ASAP7_75t_L,core,162,270,11808,4248
FE_OFC67_n_12976,INVx1_ASAP7_75t_L,core,162,270,10512,10458
FE_OFC59_reset,BUFx2_ASAP7_75t_L,core,270,270,12672,5058
FE_OFC58_reset,BUFx4_ASAP7_75t_R,core,378,270,10890,10728
FE_OFC57_reset,BUFx4_ASAP7_75t_R,core,378,270,14724,13428
FE_DBTC53_stage1_iter_1,INVx2_ASAP7_75t_SL,core,216,270,3438,5868
FE_DBTC47_n_20017,INVx5_ASAP7_75t_SL,core,378,270,17640,17748
FE_DBTC46_n_2957,INVx4_ASAP7_75t_SL,core,324,270,7488,2898
FE_DBTC44_n_7670,INVx4_ASAP7_75t_SL,core,324,270,5760,14778
FE_DBTC41_n_930,INVx4_ASAP7_75t_SL,core,324,270,16722,5328
FE_DBTC40_n_13021,INVx5_ASAP7_75t_SL,core,378,270,18666,17208
FE_DBTC39_n_1061,INVx2_ASAP7_75t_L,core,216,270,15750,3708
FE_DBTC38_n_1112,INVx3_ASAP7_75t_SL,core,270,270,6786,4248
FE_DBTC35_n_13414,INVx4_ASAP7_75t_SL,core,324,270,7110,19098
FE_DBTC34_n_16675,INVx5_ASAP7_75t_SL,core,378,270,7758,16398
FE_DBTC33_n_7280,INVx3_ASAP7_75t_SL,core,270,270,1710,7758
FE_DBTC32_n_16142,INVx5_ASAP7_75t_SL,core,378,270,4464,8838
FE_DBTC31_n_13584,INVx4_ASAP7_75t_SL,core,324,270,13536,4248
FE_DBTC30_n_12006,INVx2_ASAP7_75t_SL,core,216,270,4842,13968
FE_DBTC27_n_12047,INVx4_ASAP7_75t_SL,core,324,270,6732,17208
FE_DBTC24_n_2950,INVx5_ASAP7_75t_SL,core,378,270,7542,4518
FE_DBTC22_n_16162,INVx2_ASAP7_75t_SL,core,216,270,13266,3978
FE_DBTC21_n_18147,INVx4_ASAP7_75t_SL,core,324,270,16506,14508
FE_DBTC19_n_4162,INVx2_ASAP7_75t_SL,core,216,270,18828,5058
FE_DBTC18_n_14989,INVx13_ASAP7_75t_SL,core,810,270,6192,5598
FE_DBTC16_n_4651,INVx3_ASAP7_75t_SL,core,270,270,11592,11808
FE_DBTC12_n_9458,INVx4_ASAP7_75t_SL,core,324,270,11700,13428
FE_DBTC11_n_9615,INVx3_ASAP7_75t_SL,core,270,270,15588,4518
FE_DBTC10_n_11884,INVx2_ASAP7_75t_L,core,216,270,15696,17748
FE_DBTC8_n_12531,INVx2_ASAP7_75t_SL,core,216,270,19368,5868
FE_DBTC5_n_16798,INVx4_ASAP7_75t_SL,core,324,270,17154,13428
FE_DBTC4_n_14147,INVx2_ASAP7_75t_SL,core,216,270,14346,3978
FE_DBTC0_n_19481,INVx3_ASAP7_75t_SL,core,270,270,7758,18828
rd1_R_o_reg[0],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,13590,19368
rd1_R_o_reg[19],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,1872,3978
rd1_R_o_reg[22],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,7920,6948
rd1_R_o_reg[4],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,1872,3708
rd1_R_o_reg[18],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,14886,11808
rd1_R_o_reg[1],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,17100,9918
rd1_R_o_reg[31],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,3654,9918
rd1_R_o_reg[10],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,13212,18288
rd1_R_o_reg[25],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,14508,5868
rd1_R_o_reg[20],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,13266,16398
rd1_R_o_reg[13],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,6300,15318
rd1_R_o_reg[11],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,2844,12348
rd1_R_o_reg[3],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,4788,13428
rd1_R_o_reg[15],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,17424,10458
rd1_R_o_reg[7],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,13806,13968
rd1_R_o_reg[6],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,3384,11538
rd1_R_o_reg[29],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,14184,14238
rd1_R_o_reg[26],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,16236,10188
rd1_R_o_reg[12],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,8892,15858
rd1_R_o_reg[24],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,13698,11538
rd1_R_o_reg[23],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,14508,6408
g40520__8428,XNOR2xp5_ASAP7_75t_SL,core,486,270,3708,10458
g40490__5526,XNOR2xp5_ASAP7_75t_SL,core,486,270,15534,11538
rd1_R_o_reg[21],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,4086,12888
rd1_R_o_reg[8],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,11970,3438
rd1_R_o_reg[14],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,7542,6408
rd1_R_o_reg[28],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,12456,17748
rd1_R_o_reg[16],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,14616,6138
rd1_R_o_reg[30],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,7488,5328
rd1_R_o_reg[9],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,15156,8028
rd1_R_o_reg[5],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,6138,15048
g40522__5122,XNOR2xp5_ASAP7_75t_SL,core,486,270,4140,10728
g40504__7098,XNOR2xp5_ASAP7_75t_SL,core,486,270,13104,17478
g40524__6131,XNOR2xp5_ASAP7_75t_SL,core,486,270,15318,13698
g40531__4733,XNOR2xp5_ASAP7_75t_SL,core,486,270,16614,9918
rd1_R_o_reg[27],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,8676,17478
rd1_R_o_reg[2],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,12618,2628
rd1_R_o_reg[17],DFFASRHQNx1_ASAP7_75t_SL,core,1404,270,7056,15588
g40519__1666,XNOR2xp5_ASAP7_75t_SL,core,486,270,12402,18018
g40503__8428,XNOR2xp5_ASAP7_75t_SL,core,486,270,4410,13158
g40518__6783,XNOR2xp5_ASAP7_75t_SL,core,486,270,8892,16938
g40505__1705,XNOR2xp5_ASAP7_75t_SL,core,486,270,7866,16128
g40573__1666,NAND2x1_ASAP7_75t_SL,core,324,270,16506,4788
g40576__5122,NOR3xp33_ASAP7_75t_SL,core,270,270,16128,19368
g40594__7098,AOI211x1_ASAP7_75t_SL,core,648,270,16344,2088
g40592__6131,NAND2x1_ASAP7_75t_SL,core,324,270,19530,13698
g40616__4733,AOI21xp5_ASAP7_75t_SL,core,270,270,3924,8298
g40560__6161,NAND4xp75_ASAP7_75t_SL,core,756,270,4248,16668
g40681__6417,OAI21xp5_ASAP7_75t_SL,core,270,270,15318,16938
g40593__2398,NOR3xp33_ASAP7_75t_SL,core,270,270,16236,4518
g40595__5107,AOI21xp5_ASAP7_75t_SL,core,270,270,16452,19098
g40575__7410,OAI211xp5_ASAP7_75t_SL,core,324,270,4680,16128
g40664__2398,OAI21xp5_ASAP7_75t_SL,core,270,270,16614,13428
g40794__4733,OAI21xp5_ASAP7_75t_SL,core,270,270,15480,18288
g40657__6161,OAI211xp5_ASAP7_75t_SL,core,324,270,17424,6678
g40716__1705,OAI21x1_ASAP7_75t_SL,core,432,270,14400,16938
g40622__6131,AOI21xp5_ASAP7_75t_SL,core,270,270,3330,15588
g40739__1881,OAI21xp5_ASAP7_75t_SL,core,270,270,15318,18828
g40633__4733,O2A1O1Ixp33_ASAP7_75t_SL,core,324,270,2844,8838
g40635__6161,OAI21x1_ASAP7_75t_SL,core,432,270,16776,2358
g40786__5477,OAI22xp5_ASAP7_75t_SL,core,324,270,16074,19098
g40647__5107,OAI31xp67_ASAP7_75t_SL,core,702,270,17208,16938
g40753__1705,OAI21xp5_ASAP7_75t_SL,core,270,270,4302,8028
g40850__8246,O2A1O1Ixp5_ASAP7_75t_SL,core,432,270,18450,16938
g40675__6131,AOI311xp33_ASAP7_75t_SL,core,378,270,4248,14778
g40678__5115,AOI22xp33_ASAP7_75t_SL,core,324,270,4572,15588
g40679__7482,AOI21xp5_ASAP7_75t_SL,core,270,270,5004,15588
g40700__2346,NAND2xp5_ASAP7_75t_SL,core,216,270,16128,2088
g40704__7410,NAND2xp5_ASAP7_75t_SL,core,216,270,16182,2358
g40705__6417,OAI22xp5_ASAP7_75t_SL,core,324,270,6300,4788
g40707__5477,OAI21xp5_ASAP7_75t_SL,core,270,270,15372,2358
g40713__2398,NAND2xp5_ASAP7_75t_SL,core,216,270,6462,2628
g40725__5526,AOI21xp5_ASAP7_75t_SL,core,270,270,15696,18558
g40740__3680,NAND2xp5_ASAP7_75t_SL,core,216,270,17424,19368
g40749__1617,OAI21xp5_ASAP7_75t_SL,core,270,270,1980,7218
g40639__9945,AOI21xp33_ASAP7_75t_SL,core,270,270,6354,1818
g40643__1666,O2A1O1Ixp5_ASAP7_75t_SL,core,432,270,16668,6678
g40783__2398,NAND2xp5_ASAP7_75t_SL,core,216,270,4140,2358
g40803__3680,AOI22xp5_ASAP7_75t_SL,core,324,270,17910,14778
g40663__8246,OAI211xp5_ASAP7_75t_SL,core,324,270,2358,9108
g40849__7482,NOR3xp33_ASAP7_75t_SL,core,270,270,16074,18288
g40677__4733,OAI22xp5_ASAP7_75t_SL,core,324,270,3708,15048
g40913__2883,AOI22xp5_ASAP7_75t_L,core,324,270,17586,18828
g40699__7410,NAND2xp5_ASAP7_75t_SL,core,216,270,2682,6948
g40710__8428,OAI21xp5_ASAP7_75t_SL,core,270,270,16452,2628
g40721__3680,OAI22xp5_ASAP7_75t_SL,core,324,270,17154,17208
g40723__1617,AOI32xp33_ASAP7_75t_SL,core,378,270,18720,7758
g40741__6131,OAI31xp33_ASAP7_75t_SL,core,324,270,17856,12888
g40742__1881,AOI22xp5_ASAP7_75t_SL,core,324,270,15912,14778
g40747__4733,AOI22xp5_ASAP7_75t_SL,core,324,270,2952,15858
g40736__9315,OAI21xp5_ASAP7_75t_SL,core,270,270,15912,18828
g40775__1666,AOI32xp33_ASAP7_75t_SL,core,378,270,17316,7488
g40790__5477,AOI21xp5_ASAP7_75t_SL,core,270,270,18072,6948
g40813__2802,OAI21xp5_ASAP7_75t_SL,core,270,270,3978,8028
g40754__5122,NAND2xp5_ASAP7_75t_SL,core,216,270,3816,6678
g40971__8246,NAND2x1p5_ASAP7_75t_SL,core,432,270,4194,7758
g40856__1881,NOR3xp33_ASAP7_75t_SL,core,270,270,6408,3438
g40858__7482,NAND3xp33_ASAP7_75t_L,core,270,270,6462,2358
g40862__9315,NAND3xp33_ASAP7_75t_SL,core,270,270,5922,1818
g40870__2346,NOR2x1_ASAP7_75t_L,core,324,270,14886,17478
g40900__5526,NAND3x1_ASAP7_75t_SL,core,594,270,18990,14508
g40912__3680,OAI21xp5_ASAP7_75t_SL,core,270,270,7434,17478
