"from_pin.full_name","to_pin.full_name",delay_max_rise,delay_max_fall,"variation_delay_max_rise.mean","variation_delay_max_rise.std_dev","variation_delay_max_fall.mean","variation_delay_max_fall.std_dev"
g42196_dup/Y,g635/A1,1.831664,1.822670,1.831664,UNINIT,1.822670,UNINIT
g42196_dup/Y,g43911/B,1.901147,1.892084,1.901147,UNINIT,1.892084,UNINIT
g42196_dup/Y,g43946/B2,0.617192,0.612325,0.617192,UNINIT,0.612325,UNINIT
g42196_dup/Y,g74/B1,1.210701,1.203056,1.210701,UNINIT,1.203056,UNINIT
g42196_dup/Y,g95/A1,0.687008,0.681726,0.687008,UNINIT,0.681726,UNINIT
g42196_dup/Y,g41911__50531/B2,1.746189,1.737301,1.746189,UNINIT,1.737301,UNINIT
g66/Y,g271/C2,0.840105,0.838903,0.840105,UNINIT,0.838903,UNINIT
g66/Y,FE_DBTC16_n_4651/A,1.132477,1.131607,1.132477,UNINIT,1.131607,UNINIT
g66/Y,FE_OCPC390_n_4651/A,1.186378,1.185602,1.186378,UNINIT,1.185602,UNINIT
g66/Y,g41987__43345/B2,0.323013,0.322113,0.323013,UNINIT,0.322113,UNINIT
g66/Y,g41952__46460/B2,1.114906,1.114007,1.114906,UNINIT,1.114007,UNINIT
g66/Y,g48401/A1,0.237620,0.236899,0.237620,UNINIT,0.236899,UNINIT
g66/Y,g168/B1,0.802059,0.800838,0.802059,UNINIT,0.800838,UNINIT
g66/Y,g46620/C1,1.195798,1.195040,1.195798,UNINIT,1.195040,UNINIT
g66/Y,g41951__43344/B1,0.310234,0.309358,0.310234,UNINIT,0.309358,UNINIT
g66/Y,g221/C1,0.397685,0.396662,0.397685,UNINIT,0.396662,UNINIT
g271/Y,g47264/B,0.027661,0.027674,0.027661,UNINIT,0.027674,UNINIT
g41965__6783/Y,g34/B,0.021125,0.021032,0.021125,UNINIT,0.021032,UNINIT
FE_OFC364_FE_RN_3/Y,g41920__43333/A1,0.102415,0.102526,0.102415,UNINIT,0.102526,UNINIT
FE_OFC364_FE_RN_3/Y,g41976__50586/A2,0.102415,0.102526,0.102415,UNINIT,0.102526,UNINIT
FE_OFC364_FE_RN_3/Y,g41988__51465/B2,0.102415,0.102526,0.102415,UNINIT,0.102526,UNINIT
g41969__46607/Y,g46903/B,0.027456,0.027271,0.027456,UNINIT,0.027271,UNINIT
g41969__46607/Y,g46907/A,0.027456,0.027271,0.027456,UNINIT,0.027271,UNINIT
g55093/Y,g55090/B,0.019585,0.019497,0.019585,UNINIT,0.019497,UNINIT
g46619/Y,g97_dup/B,0.047277,0.046934,0.047277,UNINIT,0.046934,UNINIT
g46619/Y,g97/B,0.047277,0.046934,0.047277,UNINIT,0.046934,UNINIT
g221/Y,g220/A,0.018316,0.018055,0.018316,UNINIT,0.018055,UNINIT
g42377__9315/Y,stage1_iter_reg[0]/D,0.019795,0.019759,0.019795,UNINIT,0.019759,UNINIT
g42507/Y,g42147__8246/B,0.197885,0.197765,0.197885,UNINIT,0.197765,UNINIT
g42507/Y,g42400/A,0.197885,0.197765,0.197885,UNINIT,0.197765,UNINIT
FE_OFC378_n_7951/Y,g277/B2,0.833414,0.828170,0.833414,UNINIT,0.828170,UNINIT
FE_OFC378_n_7951/Y,g41783__1666/B2,0.722436,0.717597,0.722436,UNINIT,0.717597,UNINIT
FE_OFC378_n_7951/Y,g44301/B2,0.531007,0.527057,0.531007,UNINIT,0.527057,UNINIT
FE_OFC378_n_7951/Y,g41900__46465/B1,1.636415,1.625517,1.636415,UNINIT,1.625517,UNINIT
FE_OFC378_n_7951/Y,g55203/B2,1.636464,1.625566,1.636464,UNINIT,1.625566,UNINIT
FE_OFC378_n_7951/Y,g41974__5107/B2,1.600082,1.589076,1.600082,UNINIT,1.589076,UNINIT
FE_OFC378_n_7951/Y,g41925__43468/B2,1.131773,1.125793,1.131773,UNINIT,1.125793,UNINIT
FE_OFC378_n_7951/Y,g42070/B,1.326430,1.320212,1.326430,UNINIT,1.320212,UNINIT
FE_OFC378_n_7951/Y,g42071/A,1.496070,1.500763,1.496070,UNINIT,1.500763,UNINIT
FE_OFC378_n_7951/Y,g41972__1666/B1,1.377463,1.371211,1.377463,UNINIT,1.371211,UNINIT
FE_OFC378_n_7951/Y,g60/A1,0.705060,0.700292,0.705060,UNINIT,0.700292,UNINIT
FE_OFC380_n_7951/Y,g49797_dup/A2,0.422124,0.424459,0.422124,UNINIT,0.424459,UNINIT
FE_OFC380_n_7951/Y,g275/A1,0.367983,0.370451,0.367983,UNINIT,0.370451,UNINIT
FE_OFC380_n_7951/Y,g41931__52527/B1,0.409576,0.411916,0.409576,UNINIT,0.411916,UNINIT
FE_OFC380_n_7951/Y,g41813__9945/B2,0.339363,0.341645,0.339363,UNINIT,0.341645,UNINIT
FE_OFC380_n_7951/Y,g49797/A2,0.412790,0.415130,0.412790,UNINIT,0.415130,UNINIT
FE_OFC380_n_7951/Y,g54267/A1,0.367983,0.347516,0.367983,UNINIT,0.347516,UNINIT
FE_OFC380_n_7951/Y,g55090/A1,0.440232,0.442554,0.440232,UNINIT,0.442554,UNINIT
FE_OFC380_n_7951/Y,g41957__8246/B1,0.417170,0.419508,0.417170,UNINIT,0.419508,UNINIT
FE_OFC380_n_7951/Y,g41820__6783/C1,0.276052,0.278161,0.276052,UNINIT,0.278161,UNINIT
FE_OFC380_n_7951/Y,g41959__6161/B1,0.454295,0.456599,0.454295,UNINIT,0.456599,UNINIT
g41943__43443/Y,FE_OCPC382_n_3092/A,0.060137,0.059720,0.060137,UNINIT,0.059720,UNINIT
g41943__43443/Y,g44288/A,0.060137,0.059720,0.060137,UNINIT,0.059720,UNINIT
g41943__43443/Y,g44289/A1,0.060137,0.059720,0.060137,UNINIT,0.059720,UNINIT
g50239/Y,g41805__51481/C,0.025553,0.025378,0.025553,UNINIT,0.025378,UNINIT
FE_OFC379_n_7951/Y,g255/A1,0.754025,0.750978,0.754025,UNINIT,0.750978,UNINIT
FE_OFC379_n_7951/Y,g51470/A1,0.836697,0.833502,0.836697,UNINIT,0.833502,UNINIT
FE_OFC379_n_7951/Y,g51471/A2,1.280034,1.276530,1.280034,UNINIT,1.276530,UNINIT
FE_OFC379_n_7951/Y,g42072__9315/B,1.319470,1.315974,1.319470,UNINIT,1.315974,UNINIT
FE_OFC379_n_7951/Y,g46777/A1,0.996889,0.993491,0.996889,UNINIT,0.993491,UNINIT
FE_OFC379_n_7951/Y,g41782__2346/B2,0.770650,0.767571,0.770650,UNINIT,0.767571,UNINIT
FE_OFC379_n_7951/Y,g42051__6417/A,0.704421,0.701478,0.704421,UNINIT,0.701478,UNINIT
FE_OFC379_n_7951/Y,g637/B,1.172988,1.169489,1.172988,UNINIT,1.169489,UNINIT
FE_OFC379_n_7951/Y,g50779/A1,1.189882,1.186380,1.189882,UNINIT,1.186380,UNINIT
FE_OFC379_n_7951/Y,g41917__50528/B2,1.044227,1.040791,1.044227,UNINIT,1.040791,UNINIT
FE_OFC379_n_7951/Y,g168/C1,0.812650,0.809494,0.812650,UNINIT,0.809494,UNINIT
FE_OFC379_n_7951/Y,g46620/B1,1.305978,1.302479,1.305978,UNINIT,1.302479,UNINIT
FE_OFC379_n_7951/Y,g98/A2,0.665159,0.662308,0.665159,UNINIT,0.662308,UNINIT
FE_OFC379_n_7951/Y,g209/A2,1.181889,1.178388,1.181889,UNINIT,1.178388,UNINIT
g41904__50588/Y,g41803__7410/C,0.027786,0.027613,0.027786,UNINIT,0.027613,UNINIT
g41945__51463/Y,g41746__9315/C,0.011272,0.011168,0.011272,UNINIT,0.011168,UNINIT
g41976__50586/Y,g41745__6161/B,0.020603,0.020512,0.020603,UNINIT,0.020512,UNINIT
g50591/Y,g41955__2398/B1,0.233702,0.233837,0.233702,UNINIT,0.233837,UNINIT
g50591/Y,g41922__52486/B1,0.233702,0.233837,0.233702,UNINIT,0.233837,UNINIT
g50591/Y,g53310/B2,0.233702,0.233837,0.233702,UNINIT,0.233837,UNINIT
g50591/Y,g41971__8428/B1,0.233702,0.233837,0.233702,UNINIT,0.233837,UNINIT
g50591/Y,g99/A1,0.233702,0.233837,0.233702,UNINIT,0.233837,UNINIT
g50594/Y,g41807__45770/D,0.030434,0.029937,0.030434,UNINIT,0.029937,UNINIT
g50595/Y,g284/B,0.019470,0.019384,0.019470,UNINIT,0.019384,UNINIT
g74/Y,g46066/C,0.055239,0.054798,0.055239,UNINIT,0.054798,UNINIT
g74/Y,g46070/A,0.055239,0.054798,0.055239,UNINIT,0.054798,UNINIT
g44085/Y,g42217/A,0.064797,0.064751,0.064797,UNINIT,0.064751,UNINIT
g44085/Y,g41920__43333/B1,0.064797,0.064751,0.064797,UNINIT,0.064751,UNINIT
g44085/Y,g41976__50586/B2,0.064797,0.064751,0.064797,UNINIT,0.064751,UNINIT
g44085/Y,g41918__43335/A1,0.064797,0.064751,0.064797,UNINIT,0.064751,UNINIT
g55172/Y,g277/B1,0.073904,0.073860,0.073904,UNINIT,0.073860,UNINIT
g55172/Y,g44301/C2,0.073904,0.073860,0.073904,UNINIT,0.073860,UNINIT
g55172/Y,FE_OCPC436_n_19461/A,0.073904,0.073860,0.073904,UNINIT,0.073860,UNINIT
g55172/Y,g372/A2,0.073904,0.073860,0.073904,UNINIT,0.073860,UNINIT
g55172/Y,g41988__51465/B1,0.073904,0.073860,0.073904,UNINIT,0.073860,UNINIT
g42276/Y,FE_OFC358_n_568/A,0.060870,0.061015,0.060870,UNINIT,0.061015,UNINIT
g42276/Y,g41518__47959/A,0.060870,0.061015,0.060870,UNINIT,0.061015,UNINIT
g43316/Y,g41524__51105/A,0.203141,0.203489,0.203141,UNINIT,0.203489,UNINIT
g43316/Y,rd1_L_o_reg[24]/D,0.203141,0.203489,0.203141,UNINIT,0.203489,UNINIT
g43316/Y,g41513__43319/A,0.203141,0.203489,0.203141,UNINIT,0.203489,UNINIT
g46065/Y,g49626/A,0.250306,0.250619,0.250306,UNINIT,0.250619,UNINIT
g46065/Y,rd1_L_o_reg[1]/D,0.250306,0.250619,0.250306,UNINIT,0.250619,UNINIT
g46065/Y,g49760/B1,0.250306,0.250619,0.250306,UNINIT,0.250619,UNINIT
g46099/Y,rd1_L_o_reg[14]/D,0.255910,0.255307,0.255910,UNINIT,0.255307,UNINIT
g46099/Y,g53348/B,0.255910,0.255307,0.255910,UNINIT,0.255307,UNINIT
g15/Y,g41925__43468/B1,0.112050,0.112277,0.112050,UNINIT,0.112277,UNINIT
g15/Y,g48401/A2,0.112050,0.112277,0.112050,UNINIT,0.112277,UNINIT
g15/Y,g41972__1666/A2,0.112050,0.112277,0.112050,UNINIT,0.112277,UNINIT
g15/Y,FE_OCPC438_n_4180/A,0.112050,0.112277,0.112050,UNINIT,0.112277,UNINIT
g15/Y,g41960__1617/A2,0.112050,0.112277,0.112050,UNINIT,0.112277,UNINIT
g45591/Y,g41637__52763_dup1/B,0.198649,0.198101,0.198649,UNINIT,0.198101,UNINIT
g45591/Y,rd1_L_o_reg[17]/D,0.198649,0.198101,0.198649,UNINIT,0.198101,UNINIT
g45591/Y,g41637__52763/B,0.198649,0.198101,0.198649,UNINIT,0.198101,UNINIT
g45591/Y,g41637__52763_dup/B,0.198649,0.198101,0.198649,UNINIT,0.198101,UNINIT
g44298/Y,g51450/B,0.106229,0.105906,0.106229,UNINIT,0.105906,UNINIT
g44298/Y,g51450_dup/B,0.106229,0.105906,0.106229,UNINIT,0.105906,UNINIT
g44298/Y,rd1_L_o_reg[30]/D,0.106229,0.105906,0.106229,UNINIT,0.105906,UNINIT
g54477/Y,g44393_dup/B,0.369267,0.379240,0.369267,UNINIT,0.379240,UNINIT
g54477/Y,g54479/B,0.369267,0.379240,0.369267,UNINIT,0.379240,UNINIT
g54477/Y,g43959_dup/A,0.369267,0.379240,0.369267,UNINIT,0.379240,UNINIT
g54477/Y,rd1_L_o_reg[23]/D,0.369267,0.379240,0.369267,UNINIT,0.379240,UNINIT
g54477/Y,g44583/A,0.369267,0.379240,0.369267,UNINIT,0.379240,UNINIT
g44042/Y,g41627__44044/B,0.151701,0.151289,0.151701,UNINIT,0.151289,UNINIT
g44042/Y,rd1_L_o_reg[25]/D,0.151701,0.151289,0.151701,UNINIT,0.151289,UNINIT
g44042/Y,g41627__44044_dup/B,0.151701,0.151289,0.151701,UNINIT,0.151289,UNINIT
g52783/Y,g52785/B,0.297010,0.302890,0.297010,UNINIT,0.302890,UNINIT
g52783/Y,rd1_L_o_reg[19]/D,0.297010,0.302890,0.297010,UNINIT,0.302890,UNINIT
g52783/Y,g41626__46577/A2,0.297010,0.302890,0.297010,UNINIT,0.302890,UNINIT
g52783/Y,g47970/A,0.297010,0.302890,0.297010,UNINIT,0.302890,UNINIT
g52783/Y,g52785_dup/B,0.297010,0.302890,0.297010,UNINIT,0.302890,UNINIT
g49926/Y,g23/A,0.108707,0.108825,0.108707,UNINIT,0.108825,UNINIT
g49926/Y,g777/B,0.108707,0.108825,0.108707,UNINIT,0.108825,UNINIT
g42275/Y,g41645__1666_dup/B,0.430991,0.430408,0.430991,UNINIT,0.430408,UNINIT
g42275/Y,rd1_L_o_reg[16]/D,0.430991,0.430408,0.430991,UNINIT,0.430408,UNINIT
g42275/Y,g41645__1666/B,0.430991,0.430408,0.430991,UNINIT,0.430408,UNINIT
g42275/Y,FE_OFC123_n_463/A,0.430991,0.430408,0.430991,UNINIT,0.430408,UNINIT
g41852__8428/Y,g128/A,0.055846,0.055802,0.055846,UNINIT,0.055802,UNINIT
g46028/Y,rd1_L_o_reg[4]/D,0.404834,0.411632,0.404834,UNINIT,0.411632,UNINIT
g46028/Y,g46538_dup/A,0.404834,0.411632,0.404834,UNINIT,0.411632,UNINIT
g46028/Y,g46538/A,0.404834,0.411632,0.404834,UNINIT,0.411632,UNINIT
g46028/Y,g41529__55511/A,0.404834,0.411632,0.404834,UNINIT,0.411632,UNINIT
g46028/Y,g41529__55511_dup/A,0.404834,0.411632,0.404834,UNINIT,0.411632,UNINIT
g147/Y,FE_OFC362_n_3713/A,0.133977,0.133981,0.133977,UNINIT,0.133981,UNINIT
g147/Y,g54725/B,0.133977,0.133981,0.133977,UNINIT,0.133981,UNINIT
g50559/Y,rd1_L_o_reg[21]/D,0.072537,0.072480,0.072537,UNINIT,0.072480,UNINIT
g50559/Y,FE_OFC148_n_12980/A,0.072537,0.072480,0.072537,UNINIT,0.072480,UNINIT
g41849__1666/Y,g51929/A,0.086526,0.086812,0.086526,UNINIT,0.086812,UNINIT
g55175/Y,fopt43147/A,0.097923,0.097502,0.097923,UNINIT,0.097502,UNINIT
g55175/Y,g41731__1881/A2,0.097923,0.097502,0.097923,UNINIT,0.097502,UNINIT
g55175/Y,g41961__5107/B1,0.097923,0.097502,0.097923,UNINIT,0.097502,UNINIT
g55175/Y,g42070/A,0.097923,0.097502,0.097923,UNINIT,0.097502,UNINIT
g55175/Y,g41918__43335/B1,0.097923,0.097502,0.097923,UNINIT,0.097502,UNINIT
g55176/Y,g41939__51469/B2,0.205896,0.206033,0.205896,UNINIT,0.206033,UNINIT
g55176/Y,g41933__51462/B1,0.205896,0.206033,0.205896,UNINIT,0.206033,UNINIT
g55176/Y,g41943__43443/B2,0.205896,0.206033,0.205896,UNINIT,0.206033,UNINIT
g55176/Y,g41969__46607/A1,0.205896,0.206033,0.205896,UNINIT,0.206033,UNINIT
g55176/Y,g221/B1,0.205896,0.206033,0.205896,UNINIT,0.206033,UNINIT
FE_OFC396_n_12937/Y,g41857__5115/B2,0.076828,0.076700,0.076828,UNINIT,0.076700,UNINIT
FE_OFC396_n_12937/Y,g49728/B2,0.076828,0.076700,0.076828,UNINIT,0.076700,UNINIT
FE_OFC396_n_12937/Y,g46028/A1,0.076828,0.076700,0.076828,UNINIT,0.076700,UNINIT
FE_OFC396_n_12937/Y,FE_OFC363_FE_OCPN13079_FE_OFN85_n_12937/A,0.076828,0.076700,0.076828,UNINIT,0.076700,UNINIT
FE_OFC397_n_12937/Y,g44042/A1,1.295465,1.295465,1.295465,UNINIT,1.295465,UNINIT
FE_OFC397_n_12937/Y,g52783/A2,1.295465,1.295465,1.295465,UNINIT,1.295465,UNINIT
FE_OFC397_n_12937/Y,g49926/A2,1.295465,1.295465,1.295465,UNINIT,1.295465,UNINIT
FE_OFC397_n_12937/Y,g43311/B,1.295465,1.295465,1.295465,UNINIT,1.295465,UNINIT
FE_OFC397_n_12937/Y,g41852__8428/B2,1.295465,1.295465,1.295465,UNINIT,1.295465,UNINIT
FE_OFC397_n_12937/Y,g147/A2,1.295465,1.295465,1.295465,UNINIT,1.295465,UNINIT
FE_OFC397_n_12937/Y,g50505/B,1.295465,1.295465,1.295465,UNINIT,1.295465,UNINIT
FE_OFC397_n_12937/Y,g50559/A1,1.295465,1.295465,1.295465,UNINIT,1.295465,UNINIT
FE_OFC397_n_12937/Y,g41849__1666/B2,1.295465,1.295465,1.295465,UNINIT,1.295465,UNINIT
g42320/Y,g206/B,0.209276,0.208797,0.209276,UNINIT,0.208797,UNINIT
g42338/Y,g42271/B,0.192725,0.192656,0.192725,UNINIT,0.192656,UNINIT
g42340/Y,g46994/B,0.390898,0.390783,0.390898,UNINIT,0.390783,UNINIT
g42341/Y,g42288/B,0.337427,0.337321,0.337427,UNINIT,0.337321,UNINIT
g42291__43310/Y,g43309/A,0.120472,0.120260,0.120472,UNINIT,0.120260,UNINIT
g42291__43310/Y,rd1_L_o_reg[27]/D,0.120472,0.120260,0.120472,UNINIT,0.120260,UNINIT
g42291__43310/Y,g41625__43312/B,0.120472,0.120260,0.120472,UNINIT,0.120260,UNINIT
g50636/Y,g51470/B2,0.129149,0.129208,0.129149,UNINIT,0.129208,UNINIT
g50636/Y,g168/C2,0.129149,0.129208,0.129149,UNINIT,0.129208,UNINIT
g50636/Y,FE_OFC138_n_13057/A,0.129149,0.129208,0.129149,UNINIT,0.129208,UNINIT
g41825__6417/Y,g393/B,0.059768,0.059731,0.059768,UNINIT,0.059731,UNINIT
g41825__6417/Y,FE_OFC373_n_809/A,0.059768,0.059731,0.059768,UNINIT,0.059731,UNINIT
g480/Y,g46619/A1,0.046436,0.046453,0.046436,UNINIT,0.046453,UNINIT
g55004/Y,FE_OFC334_n_19231/A,0.186881,0.187083,0.186881,UNINIT,0.187083,UNINIT
g55004/Y,g41237__1617/B,0.186881,0.187083,0.186881,UNINIT,0.187083,UNINIT
g55004/Y,FE_OFC333_n_19231/A,0.186881,0.187083,0.186881,UNINIT,0.187083,UNINIT
FE_OFC360_n_11974/Y,rd1_L_o_reg[22]/D,0.085973,0.085668,0.085973,UNINIT,0.085668,UNINIT
g41847__5107/Y,g52540/D,0.047790,0.047602,0.047790,UNINIT,0.047602,UNINIT
g41847__5107/Y,FE_OFC371_n_739/A,0.047790,0.047602,0.047790,UNINIT,0.047602,UNINIT
FE_OFC394_n_12937/Y,g41847__5107/A2,0.020192,0.020391,0.020192,UNINIT,0.020391,UNINIT
FE_OFC394_n_12937/Y,g47712/A2,0.020192,0.020391,0.020192,UNINIT,0.020391,UNINIT
g47712/Y,FE_OFC370_n_9306/A,0.027379,0.027277,0.027379,UNINIT,0.027277,UNINIT
g47712/Y,g1090/B,0.027379,0.027277,0.027379,UNINIT,0.027277,UNINIT
g44081/Y,g41900__46465/B2,0.111281,0.111355,0.111281,UNINIT,0.111355,UNINIT
g44081/Y,g41945__51463/A2,0.111281,0.111355,0.111281,UNINIT,0.111355,UNINIT
g44081/Y,g41814__43330/C1,0.111281,0.111355,0.111281,UNINIT,0.111355,UNINIT
g44081/Y,g95/B2,0.111281,0.111355,0.111281,UNINIT,0.111355,UNINIT
g44081/Y,g41960__1617/B1,0.111281,0.111355,0.111281,UNINIT,0.111355,UNINIT
g44086/Y,g42064__51468/A,0.186414,0.186359,0.186414,UNINIT,0.186359,UNINIT
g44086/Y,g42052/B,0.186414,0.186359,0.186414,UNINIT,0.186359,UNINIT
g44086/Y,g41972__1666/B2,0.186414,0.186359,0.186414,UNINIT,0.186359,UNINIT
g44086/Y,g41958__46618/B2,0.186414,0.186359,0.186414,UNINIT,0.186359,UNINIT
g44086/Y,g41951__43344/B2,0.186414,0.186359,0.186414,UNINIT,0.186359,UNINIT
g42271/Y,g42200/A,0.111065,0.110956,0.111065,UNINIT,0.110956,UNINIT
g42271/Y,g371/B2,0.111065,0.110956,0.111065,UNINIT,0.110956,UNINIT
g42271/Y,g41921__6417/B1,0.111065,0.110956,0.111065,UNINIT,0.110956,UNINIT
g42271/Y,g50595/B2,0.111065,0.110956,0.111065,UNINIT,0.110956,UNINIT
g46256/Y,g47252/B2,0.112489,0.112585,0.112489,UNINIT,0.112585,UNINIT
g46256/Y,g372/B2,0.112489,0.112585,0.112489,UNINIT,0.112585,UNINIT
g46256/Y,g43946/A2,0.112489,0.112585,0.112489,UNINIT,0.112585,UNINIT
g46256/Y,g43947/A,0.112489,0.112585,0.112489,UNINIT,0.112585,UNINIT
g41851__4319/Y,g40524__6131/A,0.348804,0.349579,0.348804,UNINIT,0.349579,UNINIT
FE_OFC398_n_12937/Y,g41851__4319/A2,0.022798,0.023098,0.022798,UNINIT,0.023098,UNINIT
g50631/Y,g480/B,0.028693,0.028601,0.028693,UNINIT,0.028601,UNINIT
g50633/Y,g42190/B,0.020189,0.020133,0.020189,UNINIT,0.020133,UNINIT
g50634/Y,g271/C1,0.131940,0.132239,0.131940,UNINIT,0.132239,UNINIT
g50634/Y,g42067__46610/B,0.131940,0.132239,0.131940,UNINIT,0.132239,UNINIT
g50634/Y,g41782__2346/B1,0.131940,0.132239,0.131940,UNINIT,0.132239,UNINIT
g50634/Y,g54266/A1,0.131940,0.132239,0.131940,UNINIT,0.132239,UNINIT
g50634/Y,g41949__50278/B2,0.131940,0.132239,0.131940,UNINIT,0.132239,UNINIT
g55170/Y,g255/A2,0.108397,0.108176,0.108397,UNINIT,0.108176,UNINIT
g55170/Y,g257/A,0.108397,0.108176,0.108397,UNINIT,0.108176,UNINIT
g55170/Y,g45772/B,0.108397,0.108176,0.108397,UNINIT,0.108176,UNINIT
g55170/Y,g44525/A,0.108397,0.108176,0.108397,UNINIT,0.108176,UNINIT
g47289/Y,g47288/A,0.189442,0.189585,0.189442,UNINIT,0.189585,UNINIT
g47289/Y,g42051__6417/B,0.189442,0.189585,0.189442,UNINIT,0.189585,UNINIT
g47289/Y,g46621/A2,0.189442,0.189585,0.189442,UNINIT,0.189585,UNINIT
g47289/Y,g74/B2,0.189442,0.189585,0.189442,UNINIT,0.189585,UNINIT
FE_OFC395_n_12937/Y,g47208/A2,0.118268,0.118782,0.118268,UNINIT,0.118782,UNINIT
FE_OFC395_n_12937/Y,g41860__1705/B2,0.118268,0.118782,0.118268,UNINIT,0.118782,UNINIT
FE_OFC395_n_12937/Y,g41829__4319/B2,0.118268,0.118782,0.118268,UNINIT,0.118782,UNINIT
FE_OFC395_n_12937/Y,g458/A2,0.118268,0.118782,0.118268,UNINIT,0.118782,UNINIT
FE_OFC395_n_12937/Y,g42190/A2,0.118268,0.118782,0.118268,UNINIT,0.118782,UNINIT
g44076/Y,g41973__4319/A2,0.076810,0.076993,0.076810,UNINIT,0.076993,UNINIT
g44076/Y,g41912__5122/A2,0.076810,0.076993,0.076810,UNINIT,0.076993,UNINIT
g44076/Y,g41950__50237/A2,0.076810,0.076993,0.076810,UNINIT,0.076993,UNINIT
g44076/Y,g41948__45881/B2,0.076810,0.076993,0.076810,UNINIT,0.076993,UNINIT
g44076/Y,g221/C2,0.076810,0.076993,0.076810,UNINIT,0.076993,UNINIT
g44079/Y,g41973__4319/B2,0.135437,0.135624,0.135437,UNINIT,0.135624,UNINIT
g44079/Y,g41809__48400/A1,0.135437,0.135624,0.135437,UNINIT,0.135624,UNINIT
g44079/Y,g42234/A,0.135437,0.135624,0.135437,UNINIT,0.135624,UNINIT
g44079/Y,g41950__50237/B2,0.135437,0.135624,0.135437,UNINIT,0.135624,UNINIT
g44079/Y,g41948__45881/A2,0.135437,0.135624,0.135437,UNINIT,0.135624,UNINIT
g44080/Y,g41912__5122/B2,0.112832,0.112918,0.112832,UNINIT,0.112918,UNINIT
g44080/Y,g41965__6783/B2,0.112832,0.112918,0.112832,UNINIT,0.112918,UNINIT
g44080/Y,g41943__43443/A2,0.112832,0.112918,0.112832,UNINIT,0.112918,UNINIT
g44080/Y,g41941__50590/A2,0.112832,0.112918,0.112832,UNINIT,0.112918,UNINIT
g44080/Y,g221/A2,0.112832,0.112918,0.112832,UNINIT,0.112918,UNINIT
g51477/Y,g41965__6783/A2,0.140182,0.140388,0.140182,UNINIT,0.140388,UNINIT
g51477/Y,g41963__51482/A1,0.140182,0.140388,0.140182,UNINIT,0.140388,UNINIT
g51477/Y,g42062/B,0.140182,0.140388,0.140182,UNINIT,0.140388,UNINIT
g51477/Y,g50584/A2,0.140182,0.140388,0.140182,UNINIT,0.140388,UNINIT
g51477/Y,g42113/A,0.140182,0.140388,0.140182,UNINIT,0.140388,UNINIT
g41861__5122/Y,g40502__45636/B,0.047928,0.053144,0.047928,UNINIT,0.053144,UNINIT
g42298/Y,g51467/B2,0.205615,0.205800,0.205615,UNINIT,0.205800,UNINIT
g42298/Y,g42232/A,0.205615,0.205800,0.205615,UNINIT,0.205800,UNINIT
g42298/Y,g41969__46607/B1,0.205615,0.205800,0.205615,UNINIT,0.205800,UNINIT
g42298/Y,g60/B2,0.205615,0.205800,0.205615,UNINIT,0.205800,UNINIT
g42298/Y,g41941__50590/B2,0.205615,0.205800,0.205615,UNINIT,0.205800,UNINIT
g46262/Y,g44085/B,0.200153,0.200083,0.200153,UNINIT,0.200083,UNINIT
g44106/Y,g54477/B,0.095615,0.095440,0.095615,UNINIT,0.095440,UNINIT
g42306/Y,g42239/A,0.145308,0.145541,0.145308,UNINIT,0.145541,UNINIT
g42306/Y,g41644__47477/A,0.145308,0.145541,0.145308,UNINIT,0.145541,UNINIT
g42306/Y,g41644__47477_dup/A,0.145308,0.145541,0.145308,UNINIT,0.145541,UNINIT
g42306/Y,rd1_L_o_reg[31]/D,0.145308,0.145541,0.145308,UNINIT,0.145541,UNINIT
g41826__2346/Y,g40533__45585/B,0.073903,0.081317,0.073903,UNINIT,0.081317,UNINIT
g42165/Y,g41783__1666/A2,0.162925,0.162982,0.162925,UNINIT,0.162982,UNINIT
g42165/Y,g44301/B1,0.162925,0.162982,0.162925,UNINIT,0.162982,UNINIT
g42165/Y,g42092/A,0.162925,0.162982,0.162925,UNINIT,0.162982,UNINIT
g42165/Y,g43946/B1,0.162925,0.162982,0.162925,UNINIT,0.162982,UNINIT
g42165/Y,g41988__51465/A2,0.162925,0.162982,0.162925,UNINIT,0.162982,UNINIT
g44084/Y,g41899__46466/A2,0.139003,0.139045,0.139003,UNINIT,0.139045,UNINIT
g44084/Y,g41925__43468/A2,0.139003,0.139045,0.139003,UNINIT,0.139045,UNINIT
g44084/Y,g42071/B,0.139003,0.139045,0.139003,UNINIT,0.139045,UNINIT
g44084/Y,g48401/B2,0.139003,0.139045,0.139003,UNINIT,0.139045,UNINIT
g44084/Y,g41814__43330/A1,0.139003,0.139045,0.139003,UNINIT,0.139045,UNINIT
g44087/Y,g248/B,0.122214,0.122335,0.122214,UNINIT,0.122335,UNINIT
g55165/Y,g41904__50588/B1,0.200714,0.200928,0.200714,UNINIT,0.200928,UNINIT
g55165/Y,FE_OFC376_n_19453/A,0.200714,0.200928,0.200714,UNINIT,0.200928,UNINIT
g55165/Y,g41954__43338/A2,0.200714,0.200928,0.200714,UNINIT,0.200928,UNINIT
g55165/Y,g41920__43333/A2,0.200714,0.200928,0.200714,UNINIT,0.200928,UNINIT
g55165/Y,g95/A2,0.200714,0.200928,0.200714,UNINIT,0.200928,UNINIT
