full_name,max_slack
pci_target_unit_fifos_pcir_fifo_ctrl_waddr_reg[0]/RESETN,INFINITY
pci_target_unit_del_sync_req_req_pending_reg/RESETN,INFINITY
pci_target_unit_del_sync_req_comp_pending_reg/RESETN,INFINITY
pci_target_unit_del_sync_comp_comp_pending_reg/RESETN,INFINITY
input_register_pci_frame_reg_out_reg/RESETN,INFINITY
pci_target_unit_wishbone_master_retried_reg/RESETN,INFINITY
parity_checker_check_for_serr_on_second_reg/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_sm_mabort1_reg/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_rdy_out_reg/RESETN,INFINITY
output_backup_par_out_reg/RESETN,INFINITY
pci_io_mux_cbe_iob0_en_out_reg/SETN,INFINITY
pci_io_mux_cbe_iob1_en_out_reg/SETN,INFINITY
pci_io_mux_cbe_iob2_en_out_reg/SETN,INFINITY
pci_io_mux_cbe_iob3_en_out_reg/SETN,INFINITY
pci_io_mux_frame_iob_en_out_reg/SETN,INFINITY
pci_io_mux_par_iob_dat_out_reg/RESETN,INFINITY
pci_target_unit_pci_target_if_pciw_fifo_wenable_out_reg/RESETN,INFINITY
pci_target_unit_pci_target_sm_master_will_request_read_reg/RESETN,INFINITY
pci_target_unit_wishbone_master_pcir_fifo_wenable_out_reg/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_read_done_out_reg/RESETN,INFINITY
wishbone_slave_unit_wishbone_slave_wbw_data_out_sel_reg_reg/SETN,INFINITY
configuration_command_bit2_0_reg[0]/RESETN,INFINITY
configuration_command_bit2_0_reg[1]/RESETN,INFINITY
configuration_command_bit2_0_reg[2]/RESETN,INFINITY
configuration_command_bit6_reg/RESETN,INFINITY
configuration_command_bit8_reg/RESETN,INFINITY
configuration_interrupt_line_reg[0]/RESETN,INFINITY
configuration_interrupt_line_reg[1]/RESETN,INFINITY
configuration_interrupt_line_reg[2]/RESETN,INFINITY
configuration_interrupt_line_reg[3]/RESETN,INFINITY
configuration_interrupt_line_reg[4]/RESETN,INFINITY
configuration_interrupt_line_reg[5]/RESETN,INFINITY
configuration_interrupt_line_reg[6]/RESETN,INFINITY
configuration_interrupt_line_reg[7]/RESETN,INFINITY
configuration_status_bit8_reg/RESETN,INFINITY
configuration_status_bit15_11_reg[11]/RESETN,INFINITY
configuration_status_bit15_11_reg[12]/RESETN,INFINITY
configuration_status_bit15_11_reg[13]/RESETN,INFINITY
configuration_status_bit15_11_reg[14]/RESETN,INFINITY
configuration_status_bit15_11_reg[15]/RESETN,INFINITY
configuration_wb_ba1_bit0_reg/RESETN,INFINITY
configuration_wb_ba2_bit0_reg/RESETN,INFINITY
configuration_wb_ba2_bit31_12_reg[31]/SETN,INFINITY
configuration_wb_img_ctrl1_bit2_0_reg[0]/RESETN,INFINITY
configuration_wb_img_ctrl1_bit2_0_reg[1]/RESETN,INFINITY
configuration_wb_img_ctrl1_bit2_0_reg[2]/RESETN,INFINITY
configuration_wb_img_ctrl2_bit2_0_reg[0]/RESETN,INFINITY
configuration_wb_img_ctrl2_bit2_0_reg[1]/RESETN,INFINITY
configuration_wb_img_ctrl2_bit2_0_reg[2]/RESETN,INFINITY
configuration_wb_ta1_reg[31]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[0]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[1]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[2]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[3]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[4]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[5]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[6]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[7]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[8]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[9]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[10]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[11]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[12]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[13]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[14]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[15]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[16]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[17]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[18]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[19]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[20]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[21]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[22]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[23]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[24]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[25]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[26]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[27]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[28]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[29]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[30]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[31]/RESETN,INFINITY
pci_target_unit_del_sync_comp_cycle_count_reg[11]/RESETN,INFINITY
pci_target_unit_del_sync_comp_cycle_count_reg[13]/RESETN,INFINITY
pci_target_unit_del_sync_comp_cycle_count_reg[15]/RESETN,INFINITY
pci_target_unit_del_sync_comp_rty_exp_reg_reg/RESETN,INFINITY
wishbone_slave_unit_fifos_wbw_fifo_ctrl_raddr_plus_one_reg[1]/RESETN,INFINITY
output_backup_mas_ad_en_out_reg/RESETN,INFINITY
output_backup_tar_ad_en_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob0_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob1_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob2_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob3_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob4_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob5_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob6_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob7_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob8_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob9_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob10_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob11_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob12_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob13_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob14_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob15_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob16_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob17_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob18_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob19_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob20_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob21_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob22_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob23_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob24_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob25_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob26_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob27_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob28_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob29_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob30_en_out_reg/SETN,INFINITY
pci_io_mux_ad_iob31_en_out_reg/SETN,INFINITY
pci_target_unit_fifos_pciw_fifo_ctrl_rgrey_addr_reg[2]/RESETN,INFINITY
pci_target_unit_fifos_pciw_fifo_ctrl_wgrey_addr_reg[0]/SETN,INFINITY
pci_target_unit_fifos_pciw_fifo_ctrl_wgrey_addr_reg[1]/SETN,INFINITY
pci_target_unit_fifos_pciw_fifo_ctrl_wgrey_addr_reg[2]/RESETN,INFINITY
pci_target_unit_fifos_pciw_fifo_ctrl_wgrey_minus1_reg[0]/SETN,INFINITY
pci_target_unit_fifos_pciw_fifo_ctrl_wgrey_minus1_reg[1]/RESETN,INFINITY
pci_target_unit_fifos_pciw_fifo_ctrl_wgrey_minus1_reg[2]/RESETN,INFINITY
pci_target_unit_fifos_pciw_fifo_ctrl_wgrey_next_reg[2]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[3]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[4]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[9]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[10]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[12]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[14]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[16]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[23]/RESETN,INFINITY
configuration_pci_err_addr_reg[30]/RESETN,INFINITY
configuration_pci_err_addr_reg[29]/RESETN,INFINITY
configuration_pci_err_addr_reg[28]/RESETN,INFINITY
configuration_pci_err_addr_reg[27]/RESETN,INFINITY
configuration_pci_err_addr_reg[26]/RESETN,INFINITY
configuration_pci_err_addr_reg[25]/RESETN,INFINITY
configuration_pci_err_addr_reg[24]/RESETN,INFINITY
configuration_pci_err_addr_reg[23]/RESETN,INFINITY
configuration_pci_err_addr_reg[22]/RESETN,INFINITY
configuration_pci_err_addr_reg[21]/RESETN,INFINITY
configuration_pci_err_addr_reg[20]/RESETN,INFINITY
configuration_pci_err_addr_reg[19]/RESETN,INFINITY
configuration_pci_err_addr_reg[18]/RESETN,INFINITY
configuration_pci_err_addr_reg[17]/RESETN,INFINITY
configuration_pci_err_addr_reg[16]/RESETN,INFINITY
configuration_pci_err_addr_reg[15]/RESETN,INFINITY
configuration_pci_err_addr_reg[13]/RESETN,INFINITY
configuration_pci_err_addr_reg[12]/RESETN,INFINITY
configuration_pci_err_addr_reg[11]/RESETN,INFINITY
configuration_pci_err_addr_reg[10]/RESETN,INFINITY
configuration_pci_err_addr_reg[9]/RESETN,INFINITY
configuration_pci_err_addr_reg[8]/RESETN,INFINITY
configuration_pci_err_addr_reg[7]/RESETN,INFINITY
configuration_pci_err_addr_reg[6]/RESETN,INFINITY
configuration_pci_err_addr_reg[5]/RESETN,INFINITY
configuration_pci_err_addr_reg[4]/RESETN,INFINITY
configuration_pci_err_addr_reg[3]/RESETN,INFINITY
configuration_pci_err_addr_reg[2]/RESETN,INFINITY
configuration_pci_err_addr_reg[1]/RESETN,INFINITY
configuration_pci_err_addr_reg[0]/RESETN,INFINITY
pci_io_mux_trdy_iob_en_out_reg/SETN,INFINITY
pci_io_mux_stop_iob_en_out_reg/SETN,INFINITY
pci_io_mux_devsel_iob_en_out_reg/SETN,INFINITY
wishbone_slave_unit_wishbone_slave_pref_en_reg/RESETN,INFINITY
wishbone_slave_unit_wishbone_slave_mrl_en_reg/RESETN,INFINITY
wishbone_slave_unit_wishbone_slave_async_reset_as_wbr_flush_async_reset_data_out_reg/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_sm_latency_timer_reg[7]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_sm_latency_timer_reg[6]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_sm_latency_timer_reg[5]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_sm_latency_timer_reg[4]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_sm_latency_timer_reg[3]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_sm_latency_timer_reg[2]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_sm_latency_timer_reg[1]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_sm_latency_timer_reg[0]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_read_count_reg[0]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_read_bound_reg/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[31]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[30]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[29]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[28]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[27]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[26]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[25]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[24]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[23]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[22]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[21]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[20]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[19]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[18]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[17]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[16]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[15]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[14]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[13]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[12]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[11]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[10]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[9]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[8]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[7]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[6]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[5]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[4]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[3]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[2]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[1]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[0]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_del_read_req_reg/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_current_last_reg/RESETN,INFINITY
wishbone_slave_unit_fifos_wbw_outTransactionCount_reg[0]/SETN,INFINITY
wishbone_slave_unit_fifos_wbw_fifo_ctrl_rgrey_next_reg[3]/RESETN,INFINITY
wishbone_slave_unit_fifos_wbw_fifo_ctrl_rgrey_next_reg[2]/RESETN,INFINITY
wishbone_slave_unit_fifos_wbw_fifo_ctrl_rgrey_next_reg[1]/SETN,INFINITY
wishbone_slave_unit_fifos_wbw_fifo_ctrl_rgrey_next_reg[0]/SETN,INFINITY
wishbone_slave_unit_fifos_wbw_fifo_ctrl_rgrey_minus1_reg[3]/RESETN,INFINITY
wishbone_slave_unit_fifos_wbw_fifo_ctrl_rgrey_minus1_reg[2]/RESETN,INFINITY
wishbone_slave_unit_fifos_wbw_fifo_ctrl_rgrey_minus1_reg[1]/RESETN,INFINITY
wishbone_slave_unit_fifos_wbw_fifo_ctrl_rgrey_minus1_reg[0]/RESETN,INFINITY
wishbone_slave_unit_fifos_wbw_fifo_ctrl_rgrey_addr_reg[3]/RESETN,INFINITY
wishbone_slave_unit_fifos_wbw_fifo_ctrl_rgrey_addr_reg[2]/RESETN,INFINITY
wishbone_slave_unit_fifos_wbw_fifo_ctrl_rgrey_addr_reg[1]/RESETN,INFINITY
wishbone_slave_unit_fifos_wbw_fifo_ctrl_rgrey_addr_reg[0]/SETN,INFINITY
wishbone_slave_unit_fifos_wbw_fifo_ctrl_raddr_reg[3]/RESETN,INFINITY
wishbone_slave_unit_fifos_wbw_fifo_ctrl_raddr_reg[2]/RESETN,INFINITY
wishbone_slave_unit_fifos_wbw_fifo_ctrl_raddr_plus_one_reg[0]/RESETN,INFINITY
wishbone_slave_unit_fifos_wbr_fifo_ctrl_wgrey_addr_reg[3]/RESETN,INFINITY
wishbone_slave_unit_fifos_wbr_fifo_ctrl_wgrey_addr_reg[2]/RESETN,INFINITY
wishbone_slave_unit_fifos_wbr_fifo_ctrl_wgrey_addr_reg[1]/RESETN,INFINITY
wishbone_slave_unit_fifos_wbr_fifo_ctrl_waddr_reg[3]/RESETN,INFINITY
wishbone_slave_unit_fifos_wbr_fifo_ctrl_waddr_reg[2]/RESETN,INFINITY
wishbone_slave_unit_fifos_wbr_fifo_ctrl_waddr_reg[0]/SETN,INFINITY
wishbone_slave_unit_fifos_wbr_fifo_ctrl_rgrey_addr_reg[3]/RESETN,INFINITY
wishbone_slave_unit_fifos_wbr_fifo_ctrl_rgrey_addr_reg[2]/RESETN,INFINITY
wishbone_slave_unit_fifos_wbr_fifo_ctrl_rgrey_addr_reg[1]/RESETN,INFINITY
wishbone_slave_unit_fifos_wbr_fifo_ctrl_rgrey_addr_reg[0]/RESETN,INFINITY
wishbone_slave_unit_fifos_wbr_fifo_ctrl_raddr_reg[3]/RESETN,INFINITY
wishbone_slave_unit_fifos_wbr_fifo_ctrl_raddr_reg[2]/RESETN,INFINITY
wishbone_slave_unit_fifos_wbr_fifo_ctrl_raddr_reg[1]/RESETN,INFINITY
wishbone_slave_unit_fifos_outGreyCount_reg[2]/RESETN,INFINITY
wishbone_slave_unit_fifos_outGreyCount_reg[1]/RESETN,INFINITY
wishbone_slave_unit_del_sync_req_req_pending_reg/RESETN,INFINITY
wishbone_slave_unit_del_sync_comp_req_pending_reg/RESETN,INFINITY
wishbone_slave_unit_del_sync_be_out_reg[1]/RESETN,INFINITY
wishbone_slave_unit_del_sync_addr_out_reg[31]/RESETN,INFINITY
wishbone_slave_unit_del_sync_addr_out_reg[30]/RESETN,INFINITY
wishbone_slave_unit_del_sync_addr_out_reg[29]/RESETN,INFINITY
wishbone_slave_unit_del_sync_addr_out_reg[28]/RESETN,INFINITY
wishbone_slave_unit_del_sync_addr_out_reg[27]/RESETN,INFINITY
wishbone_slave_unit_del_sync_addr_out_reg[26]/RESETN,INFINITY
wishbone_slave_unit_del_sync_addr_out_reg[25]/RESETN,INFINITY
wishbone_slave_unit_del_sync_addr_out_reg[24]/RESETN,INFINITY
wishbone_slave_unit_del_sync_addr_out_reg[23]/RESETN,INFINITY
wishbone_slave_unit_del_sync_addr_out_reg[22]/RESETN,INFINITY
wishbone_slave_unit_del_sync_addr_out_reg[21]/RESETN,INFINITY
wishbone_slave_unit_del_sync_addr_out_reg[20]/RESETN,INFINITY
wishbone_slave_unit_del_sync_addr_out_reg[19]/RESETN,INFINITY
wishbone_slave_unit_del_sync_addr_out_reg[18]/RESETN,INFINITY
pci_target_unit_wishbone_master_burst_chopped_reg/RESETN,INFINITY
pci_target_unit_pci_target_sm_state_transfere_reg_reg/RESETN,INFINITY
pci_target_unit_pci_target_if_target_rd_reg/RESETN,INFINITY
pci_target_unit_pci_target_if_async_reset_as_pcir_flush_async_reset_data_out_reg/RESETN,INFINITY
input_register_pci_devsel_reg_out_reg/SETN,INFINITY
input_register_pci_cbe_reg_out_reg[3]/RESETN,INFINITY
input_register_pci_cbe_reg_out_reg[2]/RESETN,INFINITY
input_register_pci_cbe_reg_out_reg[1]/RESETN,INFINITY
input_register_pci_cbe_reg_out_reg[0]/RESETN,INFINITY
pci_target_unit_wishbone_master_burst_chopped_delayed_reg/RESETN,INFINITY
pci_target_unit_pci_target_if_pciw_fifo_control_out_reg[2]/RESETN,INFINITY
pci_target_unit_pci_target_if_pciw_fifo_cbe_out_reg[2]/RESETN,INFINITY
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[29]/RESETN,INFINITY
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[27]/RESETN,INFINITY
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[26]/RESETN,INFINITY
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[21]/RESETN,INFINITY
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[20]/RESETN,INFINITY
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[15]/RESETN,INFINITY
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[13]/RESETN,INFINITY
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[12]/RESETN,INFINITY
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[9]/RESETN,INFINITY
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[6]/RESETN,INFINITY
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[5]/RESETN,INFINITY
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[3]/RESETN,INFINITY
pci_target_unit_fifos_wb_clk_inGreyCount_reg[1]/RESETN,INFINITY
pci_target_unit_fifos_wb_clk_inGreyCount_reg[0]/RESETN,INFINITY
pci_target_unit_fifos_pciw_fifo_ctrl_wclk_rgrey_minus2_reg[2]/RESETN,INFINITY
pci_target_unit_fifos_pciw_fifo_ctrl_wclk_rgrey_minus2_reg[1]/RESETN,INFINITY
pci_target_unit_fifos_pciw_fifo_ctrl_wclk_rgrey_minus2_reg[0]/RESETN,INFINITY
pci_target_unit_fifos_pciw_fifo_ctrl_rclk_wgrey_addr_reg[2]/RESETN,INFINITY
pci_target_unit_fifos_pciw_fifo_ctrl_rclk_wgrey_addr_reg[1]/SETN,INFINITY
pci_target_unit_fifos_pciw_fifo_ctrl_rclk_wgrey_addr_reg[0]/SETN,INFINITY
pci_target_unit_fifos_pciw_fifo_ctrl_i_synchronizer_reg_wgrey_addr_sync_data_out_reg[2]/RESETN,INFINITY
pci_target_unit_fifos_pciw_fifo_ctrl_i_synchronizer_reg_wgrey_addr_sync_data_out_reg[1]/SETN,INFINITY
pci_target_unit_fifos_pciw_fifo_ctrl_i_synchronizer_reg_wgrey_addr_sync_data_out_reg[0]/SETN,INFINITY
pci_target_unit_fifos_pciw_fifo_ctrl_i_synchronizer_reg_rgrey_minus2_sync_data_out_reg[2]/RESETN,INFINITY
pci_target_unit_fifos_pciw_fifo_ctrl_i_synchronizer_reg_rgrey_minus2_sync_data_out_reg[1]/RESETN,INFINITY
pci_target_unit_fifos_pciw_fifo_ctrl_i_synchronizer_reg_rgrey_minus2_sync_data_out_reg[0]/RESETN,INFINITY
pci_target_unit_fifos_i_synchronizer_reg_inGreyCount_sync_data_out_reg[1]/RESETN,INFINITY
pci_target_unit_fifos_i_synchronizer_reg_inGreyCount_sync_data_out_reg[0]/RESETN,INFINITY
pci_io_mux_req_iob_en_out_reg/SETN,INFINITY
pci_io_mux_irdy_iob_dat_out_reg/RESETN,INFINITY
output_backup_irdy_out_reg/SETN,INFINITY
configuration_int_pin_sync_sync_data_out_reg[0]/RESETN,INFINITY
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg[6]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_write_req_int_reg/RESETN,INFINITY
pci_target_unit_wishbone_master_first_wb_data_access_reg/SETN,INFINITY
pci_target_unit_del_sync_comp_rty_exp_clr_reg/RESETN,INFINITY
pci_resets_and_interrupts_inta_en_out_reg/SETN,INFINITY
input_register_pci_trdy_reg_out_reg/SETN,INFINITY
input_register_pci_stop_reg_out_reg/SETN,INFINITY
input_register_pci_irdy_reg_out_reg/SETN,INFINITY
input_register_pci_idsel_reg_out_reg/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[31]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[30]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[29]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[28]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[27]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[26]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[25]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[24]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[23]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[22]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[21]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[20]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[19]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[18]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[17]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[16]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[15]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[14]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[13]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[12]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[11]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[10]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[9]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[8]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[7]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[6]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[5]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[4]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[3]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[2]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[1]/RESETN,INFINITY
input_register_pci_ad_reg_out_reg[0]/RESETN,INFINITY
pci_target_unit_wishbone_master_pcir_fifo_data_out_reg[31]/RESETN,INFINITY
pci_target_unit_wishbone_master_pcir_fifo_data_out_reg[29]/RESETN,INFINITY
pci_target_unit_wishbone_master_pcir_fifo_data_out_reg[21]/RESETN,INFINITY
pci_target_unit_wishbone_master_pcir_fifo_data_out_reg[17]/RESETN,INFINITY
