sp_name,launch_clock_latency,clock_latency_mean,clock_latency_std
pci_target_unit_pci_target_sm_previous_frame_reg/CLK,965.738159,965.738159,0.000000
pci_target_unit_fifos_pcir_fifo_ctrl_i_synchronizer_reg_rgrey_addr_sync_data_out_reg[1]/CLK,2316.955322,2316.955322,0.000000
wishbone_slave_unit_fifos_wbw_fifo_storage_mem_reg[10][9]/CLK,3742.254883,3742.254883,0.000000
pci_target_unit_fifos_pcir_fifo_storage_mem_reg[5][31]/CLK,3120.749756,3120.749756,0.000000
pci_target_unit_fifos_pcir_fifo_ctrl_i_synchronizer_reg_rgrey_addr_sync_data_out_reg[0]/CLK,2316.939453,2316.939453,0.000000
wishbone_slave_unit_fifos_wbw_fifo_storage_mem_reg[2][23]/CLK,3782.513184,3782.513184,0.000000
wishbone_slave_unit_fifos_wbw_fifo_storage_mem_reg[0][2]/CLK,3776.630371,3776.630371,0.000000
i_pci_wbs_wbb3_2_wbb2_wbs_adr_o_reg[0]/CLK,3124.081787,3124.081787,0.000000
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[19]/CLK,1858.989136,1858.989136,0.000000
wishbone_slave_unit_wishbone_slave_d_incoming_reg[32]/CLK,3227.55957,3227.559570,0.000000
pci_target_unit_fifos_pcir_fifo_storage_mem_reg[0][0]/CLK,3062.829102,3062.829102,0.000000
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[2]/CLK,1862.703369,1862.703369,0.000000
pci_target_unit_wishbone_master_pcir_fifo_data_out_reg[11]/CLK,2568.946533,2568.946533,0.000000
pci_target_unit_fifos_pcir_fifo_storage_mem_reg[0][21]/CLK,3062.854004,3062.854004,0.000000
pci_target_unit_fifos_pcir_fifo_storage_mem_reg[0][24]/CLK,3062.499756,3062.499756,0.000000
pci_target_unit_fifos_pcir_fifo_storage_mem_reg[0][17]/CLK,3062.96875,3062.968750,0.000000
pci_target_unit_fifos_pcir_fifo_storage_mem_reg[4][28]/CLK,3062.993652,3062.993652,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[5][31]/CLK,2136.126465,2136.126465,0.000000
pci_target_unit_pci_target_if_norm_address_reg[27]/CLK,1883.258911,1883.258911,0.000000
pci_target_unit_fifos_pcir_fifo_storage_mem_reg[4][26]/CLK,3063.009521,3063.009521,0.000000
pci_target_unit_fifos_pcir_fifo_storage_mem_reg[1][10]/CLK,2967.479248,2967.479248,0.000000
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[11]/CLK,1858.163696,1858.163696,0.000000
pci_target_unit_fifos_pcir_fifo_storage_mem_reg[0][8]/CLK,3062.987793,3062.987793,0.000000
pci_target_unit_fifos_pcir_fifo_storage_mem_reg[5][14]/CLK,3119.710449,3119.710449,0.000000
pci_target_unit_fifos_pcir_fifo_storage_mem_reg[0][4]/CLK,3120.526855,3120.526855,0.000000
i_pci_wbs_wbb3_2_wbb2_wbs_adr_o_reg[3]/CLK,3227.637207,3227.637207,0.000000
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[25]/CLK,1640.304321,1640.304321,0.000000
wishbone_slave_unit_fifos_wbw_fifo_storage_mem_reg[3][5]/CLK,3665.064941,3665.064941,0.000000
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[15]/CLK,1812.785278,1812.785278,0.000000
configuration_sync_cache_lsize_to_wb_bits_reg[8]/CLK,1457.648071,1457.648071,0.000000
wishbone_slave_unit_fifos_wbw_fifo_storage_mem_reg[3][29]/CLK,3667.079102,3667.079102,0.000000
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[13]/CLK,1812.089233,1812.089233,0.000000
pci_target_unit_pci_target_if_pciw_fifo_control_out_reg[3]/CLK,1633.99585,1633.995850,0.000000
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[6]/CLK,1818.852051,1818.852051,0.000000
wishbone_slave_unit_wishbone_slave_d_incoming_reg[35]/CLK,3227.353516,3227.353516,0.000000
wishbone_slave_unit_fifos_wbw_fifo_ctrl_waddr_reg[0]/CLK,2967.1875,2967.187500,0.000000
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[17]/CLK,1780.52063,1780.520630,0.000000
i_pci_wbs_wbb3_2_wbb2_wbs_sel_o_reg[1]/CLK,3227.844971,3227.844971,0.000000
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[20]/CLK,1813.025757,1813.025757,0.000000
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[21]/CLK,1813.014038,1813.014038,0.000000
wishbone_slave_unit_fifos_wbw_fifo_ctrl_waddr_reg[2]/CLK,2923.35791,2923.357910,0.000000
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[22]/CLK,1860.264038,1860.264038,0.000000
wishbone_slave_unit_fifos_wbw_fifo_storage_mem_reg[14][27]/CLK,3777.322266,3777.322266,0.000000
wishbone_slave_unit_fifos_wbw_fifo_storage_mem_reg[13][26]/CLK,3782.28125,3782.281250,0.000000
wishbone_slave_unit_fifos_wbw_fifo_storage_mem_reg[13][31]/CLK,3782.429199,3782.429199,0.000000
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[16]/CLK,1633.014404,1633.014404,0.000000
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[23]/CLK,1634.737671,1634.737671,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[15][19]/CLK,2126.284912,2126.284912,0.000000
pci_target_unit_fifos_pciw_fifo_ctrl_waddr_plus1_reg[1]/CLK,1526.450195,1526.450195,0.000000
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[28]/CLK,1637.361084,1637.361084,0.000000
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[10]/CLK,1633.040649,1633.040649,0.000000
pci_target_unit_del_sync_comp_cycle_count_reg[8]/CLK,1088.240356,1088.240356,0.000000
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[24]/CLK,1632.47522,1632.475220,0.000000
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[31]/CLK,1635.210571,1635.210571,0.000000
pci_target_unit_del_sync_addr_out_reg[8]/CLK,1877.446533,1877.446533,0.000000
pci_target_unit_del_sync_addr_out_reg[22]/CLK,1871.473877,1871.473877,0.000000
pci_target_unit_fifos_pcir_fifo_ctrl_i_synchronizer_reg_rgrey_addr_sync_data_out_reg[2]/CLK,2124.62793,2124.627930,0.000000
wishbone_slave_unit_fifos_wbw_fifo_ctrl_raddr_plus_one_reg[1]/CLK,2770.916748,2770.916748,0.000000
i_pci_wbs_wbb3_2_wbb2_wbs_sel_o_reg[0]/CLK,3127.157227,3127.157227,0.000000
wishbone_slave_unit_wishbone_slave_d_incoming_reg[33]/CLK,3227.447754,3227.447754,0.000000
wishbone_slave_unit_wishbone_slave_do_del_request_reg/CLK,1345.925537,1345.925537,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[13]/CLK,1624.566528,1624.566528,0.000000
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[29]/CLK,1820.864502,1820.864502,0.000000
pci_target_unit_del_sync_addr_out_reg[15]/CLK,1837.893066,1837.893066,0.000000
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[8]/CLK,1812.094971,1812.094971,0.000000
i_pci_wbs_wbb3_2_wbb2_wbs_adr_o_reg[30]/CLK,3389.807129,3389.807129,0.000000
pci_target_unit_fifos_pcir_fifo_storage_mem_reg[5][5]/CLK,2967.342285,2967.342285,0.000000
configuration_sync_isr_2_delayed_bckp_bit_reg/CLK,1878.33313,1878.333130,0.000000
pci_target_unit_wishbone_master_reset_rty_cnt_reg/CLK,653.208862,653.208862,0.000000
pci_target_unit_del_sync_addr_out_reg[30]/CLK,1883.02771,1883.027710,0.000000
i_pci_wbs_wbb3_2_wbb2_wbs_sel_o_reg[3]/CLK,3227.849121,3227.849121,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[2]/CLK,1531.227661,1531.227661,0.000000
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[14]/CLK,1633.031738,1633.031738,0.000000
pci_target_unit_del_sync_addr_out_reg[29]/CLK,1842.862549,1842.862549,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[27]/CLK,1531.450439,1531.450439,0.000000
i_pci_wbs_wbb3_2_wbb2_wbs_sel_o_reg[2]/CLK,3126.895996,3126.895996,0.000000
pci_target_unit_del_sync_addr_out_reg[16]/CLK,1863.588745,1863.588745,0.000000
pci_target_unit_del_sync_addr_out_reg[27]/CLK,1883.25415,1883.254150,0.000000
wishbone_slave_unit_del_sync_comp_comp_pending_reg/CLK,1263.185059,1263.185059,0.000000
pci_target_unit_del_sync_addr_out_reg[12]/CLK,1862.53064,1862.530640,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[5]/CLK,1569.266724,1569.266724,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[17]/CLK,1614.731201,1614.731201,0.000000
configuration_sync_isr_2_delayed_del_bit_reg/CLK,1880.326172,1880.326172,0.000000
wishbone_slave_unit_pci_initiator_sm_latency_timer_reg[2]/CLK,1885.213379,1885.213379,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[31]/CLK,1509.402344,1509.402344,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[16]/CLK,1624.401611,1624.401611,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[6]/CLK,1529.393311,1529.393311,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[3]/CLK,1531.266479,1531.266479,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[9]/CLK,1528.294312,1528.294312,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[7]/CLK,1530.729736,1530.729736,0.000000
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg[0]/CLK,1459.556519,1459.556519,0.000000
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[18]/CLK,1640.823364,1640.823364,0.000000
wishbone_slave_unit_pci_initiator_if_read_count_reg[0]/CLK,1263.106445,1263.106445,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[29]/CLK,1543.952515,1543.952515,0.000000
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[30]/CLK,1639.292969,1639.292969,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[11]/CLK,1558.449097,1558.449097,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[23]/CLK,1552.409424,1552.409424,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[14]/CLK,1552.754883,1552.754883,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[18]/CLK,1618.211792,1618.211792,0.000000
pci_target_unit_del_sync_addr_out_reg[17]/CLK,1867.401855,1867.401855,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[22]/CLK,1563.158936,1563.158936,0.000000
wishbone_slave_unit_fifos_wbw_fifo_ctrl_waddr_reg[3]/CLK,2917.399414,2917.399414,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[4]/CLK,1528.582642,1528.582642,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[20]/CLK,1562.994507,1562.994507,0.000000
pci_target_unit_del_sync_addr_out_reg[13]/CLK,1812.096191,1812.096191,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[8]/CLK,1528.628052,1528.628052,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[10]/CLK,1552.629517,1552.629517,0.000000
pci_target_unit_del_sync_addr_out_reg[19]/CLK,1844.817017,1844.817017,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[30]/CLK,1639.22937,1639.229370,0.000000
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg[6]/CLK,1456.991699,1456.991699,0.000000
configuration_sync_pci_err_cs_8_delayed_del_bit_reg/CLK,1879.637207,1879.637207,0.000000
pci_target_unit_wishbone_master_addr_cnt_out_reg[4]/CLK,1883.251221,1883.251221,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[27]/CLK,1639.159302,1639.159302,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[24]/CLK,1534.855591,1534.855591,0.000000
pci_target_unit_fifos_pcir_fifo_ctrl_waddr_reg[2]/CLK,2314.24292,2314.242920,0.000000
wishbone_slave_unit_del_sync_addr_out_reg[0]/CLK,3227.384033,3227.384033,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[1]/CLK,1639.431274,1639.431274,0.000000
wishbone_slave_unit_fifos_wbw_fifo_ctrl_rgrey_minus1_reg[0]/CLK,2788.209961,2788.209961,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[21]/CLK,1563.3927,1563.392700,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[30]/CLK,1511.627808,1511.627808,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[28]/CLK,1514.502686,1514.502686,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[25]/CLK,1632.279175,1632.279175,0.000000
wishbone_slave_unit_wishbone_slave_d_incoming_reg[13]/CLK,3478.893799,3478.893799,0.000000
wishbone_slave_unit_fifos_wbw_fifo_ctrl_rgrey_addr_reg[3]/CLK,2680.846924,2680.846924,0.000000
wishbone_slave_unit_fifos_wbw_fifo_ctrl_rgrey_addr_reg[1]/CLK,2680.941162,2680.941162,0.000000
wishbone_slave_unit_fifos_wbw_fifo_ctrl_rgrey_addr_reg[2]/CLK,2680.918457,2680.918457,0.000000
i_pci_wbs_wbb3_2_wbb2_wbs_adr_o_reg[16]/CLK,3445.486572,3445.486572,0.000000
wishbone_slave_unit_fifos_wbw_fifo_ctrl_rgrey_minus1_reg[1]/CLK,2680.818359,2680.818359,0.000000
wishbone_slave_unit_fifos_wbw_fifo_ctrl_rgrey_minus1_reg[3]/CLK,2680.978271,2680.978271,0.000000
pci_target_unit_wishbone_master_addr_cnt_out_reg[5]/CLK,1883.244263,1883.244263,0.000000
wishbone_slave_unit_fifos_wbw_fifo_ctrl_rgrey_addr_reg[0]/CLK,2744.415039,2744.415039,0.000000
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[15]/CLK,3492.976318,3492.976318,0.000000
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[13]/CLK,3486.718262,3486.718262,0.000000
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[12]/CLK,1448.067505,1448.067505,0.000000
pci_target_unit_pci_target_sm_rd_from_fifo_reg/CLK,1459.554443,1459.554443,0.000000
wishbone_slave_unit_fifos_wbw_fifo_ctrl_rgrey_minus1_reg[2]/CLK,2680.928223,2680.928223,0.000000
pci_target_unit_fifos_pcir_fifo_ctrl_raddr_reg[1]/CLK,2314.827393,2314.827393,0.000000
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[9]/CLK,1443.702148,1443.702148,0.000000
pci_target_unit_pci_target_if_norm_address_reg[6]/CLK,1877.397827,1877.397827,0.000000
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[26]/CLK,1378.91626,1378.916260,0.000000
configuration_isr_bit2_sync_sync_data_out_reg[0]/CLK,1907.185669,1907.185669,0.000000
configuration_sync_pci_err_cs_8_delayed_bckp_bit_reg/CLK,1880.722656,1880.722656,0.000000
pci_target_unit_pci_target_if_norm_address_reg[18]/CLK,1864.248657,1864.248657,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[12]/CLK,1507.256714,1507.256714,0.000000
pci_target_unit_fifos_pciw_fifo_ctrl_raddr_reg[0]/CLK,1081.337524,1081.337524,0.000000
i_pci_wbs_wbb3_2_wbb2_wbs_adr_o_reg[12]/CLK,3320.628906,3320.628906,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[5][5]/CLK,2177.992188,2177.992188,0.000000
pci_target_unit_pci_target_if_norm_address_reg[2]/CLK,1883.081543,1883.081543,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[8][0]/CLK,2167.425049,2167.425049,0.000000
pci_target_unit_pci_target_if_norm_address_reg[5]/CLK,1883.251953,1883.251953,0.000000
pci_target_unit_pci_target_if_norm_address_reg[28]/CLK,1858.984985,1858.984985,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[15]/CLK,1565.949341,1565.949341,0.000000
wishbone_slave_unit_pci_initiator_sm_decode_count_reg[0]/CLK,1264.339966,1264.339966,0.000000
pci_target_unit_fifos_i_synchronizer_reg_inGreyCount_sync_data_out_reg[1]/CLK,1435.092529,1435.092529,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[26]/CLK,1555.179565,1555.179565,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[15][13]/CLK,2156.854248,2156.854248,0.000000
pci_target_unit_pci_target_if_norm_address_reg[20]/CLK,1824.844238,1824.844238,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[4][11]/CLK,2177.765869,2177.765869,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[25]/CLK,1551.365601,1551.365601,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[4][21]/CLK,2178.157471,2178.157471,0.000000
pci_target_unit_fifos_i_synchronizer_reg_inGreyCount_sync_data_out_reg[0]/CLK,1435.029175,1435.029175,0.000000
pci_target_unit_pci_target_if_norm_address_reg[30]/CLK,1883.083862,1883.083862,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[9]/CLK,1532.025757,1532.025757,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[19]/CLK,1624.997559,1624.997559,0.000000
wishbone_slave_unit_pci_initiator_sm_decode_count_reg[1]/CLK,1243.968628,1243.968628,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[4][10]/CLK,2181.67749,2181.677490,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[24]/CLK,1538.447876,1538.447876,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[5][1]/CLK,2192.811523,2192.811523,0.000000
pci_target_unit_pci_target_if_norm_address_reg[21]/CLK,1813.503296,1813.503296,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[0]/CLK,1415.704956,1415.704956,0.000000
wishbone_slave_unit_wishbone_slave_d_incoming_reg[7]/CLK,3151.291748,3151.291748,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[2][29]/CLK,2180.706543,2180.706543,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[15][4]/CLK,2185.320068,2185.320068,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[4][28]/CLK,2180.108398,2180.108398,0.000000
pci_target_unit_pci_target_if_pciw_fifo_addr_data_out_reg[5]/CLK,1371.844727,1371.844727,0.000000
wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[5][18]/CLK,2176.121826,2176.121826,0.000000
pci_target_unit_fifos_pciw_fifo_ctrl_i_synchronizer_reg_rgrey_minus2_sync_data_out_reg[2]/CLK,1086.423096,1086.423096,0.000000
wishbone_slave_unit_del_sync_comp_cycle_count_reg[1]/CLK,2383.726318,2383.726318,0.000000
pci_target_unit_pci_target_if_norm_address_reg[11]/CLK,1639.704346,1639.704346,0.000000
i_pci_wbs_wbb3_2_wbb2_wbs_adr_o_reg[14]/CLK,3320.579834,3320.579834,0.000000
pci_target_unit_pci_target_if_norm_address_reg[10]/CLK,1640.662842,1640.662842,0.000000
pci_target_unit_del_sync_addr_out_reg[24]/CLK,1639.545288,1639.545288,0.000000
pci_target_unit_pci_target_if_norm_address_reg[25]/CLK,1639.728638,1639.728638,0.000000
i_pci_wbs_wbb3_2_wbb2_wbs_adr_o_reg[28]/CLK,3227.664795,3227.664795,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[23]/CLK,1508.189819,1508.189819,0.000000
pci_target_unit_wishbone_master_addr_cnt_out_reg[7]/CLK,1885.120117,1885.120117,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[12]/CLK,1552.590698,1552.590698,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[19]/CLK,1552.712158,1552.712158,0.000000
pci_target_unit_del_sync_addr_out_reg[23]/CLK,1639.368408,1639.368408,0.000000
pci_target_unit_del_sync_comp_sync_sync_data_out_reg[0]/CLK,725.675842,725.675842,0.000000
wishbone_slave_unit_pci_initiator_if_intermediate_data_reg[1]/CLK,1416.035156,1416.035156,0.000000
pci_target_unit_wishbone_master_addr_cnt_out_reg[19]/CLK,1877.402954,1877.402954,0.000000
pci_target_unit_del_sync_addr_out_reg[31]/CLK,1639.592896,1639.592896,0.000000
pci_target_unit_fifos_pcir_fifo_storage_mem_reg[4][16]/CLK,2618.601074,2618.601074,0.000000
pci_target_unit_pci_target_if_norm_address_reg[12]/CLK,1640.565308,1640.565308,0.000000
pci_target_unit_fifos_pcir_fifo_storage_do_reg_b_reg[1]/CLK,1792.206055,1792.206055,0.000000
pci_target_unit_wishbone_master_bc_register_reg[0]/CLK,1065.02002,1065.020020,0.000000
pci_target_unit_wishbone_master_addr_cnt_out_reg[16]/CLK,1877.396606,1877.396606,0.000000
pci_target_unit_wishbone_master_addr_cnt_out_reg[30]/CLK,1883.119629,1883.119629,0.000000
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg[5]/CLK,1458.773193,1458.773193,0.000000
pci_target_unit_wishbone_master_wb_read_done_out_reg/CLK,832.797729,832.797729,0.000000
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[30]/CLK,3127.916504,3127.916504,0.000000
pci_target_unit_del_sync_comp_cycle_count_reg[12]/CLK,1088.4552,1088.455200,0.000000
i_pci_wbs_wbb3_2_wbb2_wbs_dat_i_o_reg[14]/CLK,3128.032715,3128.032715,0.000000
pci_target_unit_del_sync_addr_out_reg[14]/CLK,1862.5271,1862.527100,0.000000
pci_target_unit_fifos_pcir_fifo_ctrl_wgrey_next_reg[1]/CLK,2315.602783,2315.602783,0.000000
pci_target_unit_wishbone_master_addr_cnt_out_reg[27]/CLK,1883.214722,1883.214722,0.000000
pci_target_unit_fifos_pcir_fifo_storage_mem_reg[4][11]/CLK,2618.480469,2618.480469,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[5]/CLK,1433.048706,1433.048706,0.000000
pci_target_unit_del_sync_addr_out_reg[28]/CLK,1863.687744,1863.687744,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[18]/CLK,1851.83252,1851.832520,0.000000
pci_target_unit_wishbone_master_wb_dat_o_reg[2]/CLK,1848.284302,1848.284302,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[7]/CLK,1414.676025,1414.676025,0.000000
pci_target_unit_pci_target_if_norm_address_reg[9]/CLK,1159.052979,1159.052979,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[20]/CLK,1815.404907,1815.404907,0.000000
pci_target_unit_del_sync_addr_out_reg[6]/CLK,1842.569824,1842.569824,0.000000
pci_target_unit_pci_target_if_norm_address_reg[4]/CLK,1097.371216,1097.371216,0.000000
pci_target_unit_pci_target_if_norm_address_reg[8]/CLK,1882.859497,1882.859497,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[22]/CLK,1812.004028,1812.004028,0.000000
pci_target_unit_pci_target_if_norm_address_reg[29]/CLK,1875.677979,1875.677979,0.000000
pci_target_unit_fifos_pciw_fifo_ctrl_raddr_reg[2]/CLK,1070.332275,1070.332275,0.000000
configuration_command_bit6_reg/CLK,1460.093018,1460.093018,0.000000
pci_target_unit_pci_target_if_norm_address_reg[3]/CLK,1085.970581,1085.970581,0.000000
pci_target_unit_pci_target_if_norm_address_reg[17]/CLK,1847.581177,1847.581177,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[8]/CLK,1813.011108,1813.011108,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[6]/CLK,1815.378052,1815.378052,0.000000
pci_target_unit_del_sync_addr_out_reg[5]/CLK,1883.255127,1883.255127,0.000000
pci_target_unit_fifos_pcir_fifo_ctrl_waddr_reg[1]/CLK,2316.935059,2316.935059,0.000000
wishbone_slave_unit_fifos_wbw_fifo_ctrl_raddr_plus_one_reg[3]/CLK,2619.246582,2619.246582,0.000000
pci_target_unit_pci_target_if_norm_address_reg[19]/CLK,1850.648926,1850.648926,0.000000
configuration_int_pin_sync_sync_data_out_reg[0]/CLK,1880.467773,1880.467773,0.000000
pci_target_unit_del_sync_addr_out_reg[18]/CLK,1843.834839,1843.834839,0.000000
pci_target_unit_pci_target_if_norm_address_reg[22]/CLK,1863.857544,1863.857544,0.000000
pci_target_unit_pci_target_if_norm_address_reg[13]/CLK,1818.25293,1818.252930,0.000000
configuration_sync_pci_err_cs_8_delete_sync_sync_data_out_reg[0]/CLK,1879.636597,1879.636597,0.000000
configuration_sync_pci_err_cs_8_clear_delete_sync_sync_data_out_reg[0]/CLK,1879.957397,1879.957397,0.000000
pci_target_unit_pci_target_if_norm_address_reg[24]/CLK,1640.738892,1640.738892,0.000000
configuration_sync_isr_2_delete_sync_sync_data_out_reg[0]/CLK,1880.550171,1880.550171,0.000000
configuration_command_bit2_0_reg[2]/CLK,1460.097778,1460.097778,0.000000
configuration_sync_pci_err_cs_8_sync_del_bit_reg/CLK,1879.431152,1879.431152,0.000000
configuration_sync_pci_err_cs_8_sync_bckp_bit_reg/CLK,1880.315308,1880.315308,0.000000
configuration_sync_isr_2_clear_delete_sync_sync_data_out_reg[0]/CLK,1878.979492,1878.979492,0.000000
pci_target_unit_pci_target_if_norm_address_reg[15]/CLK,1820.863525,1820.863525,0.000000
configuration_pci_err_cs_bits_sync_sync_data_out_reg[0]/CLK,1880.638306,1880.638306,0.000000
configuration_sync_isr_2_sync_bckp_bit_reg/CLK,1878.488037,1878.488037,0.000000
configuration_rst_inactive_sync_reg/CLK,1633.16272,1633.162720,0.000000
wishbone_slave_unit_del_sync_done_sync_sync_data_out_reg[0]/CLK,1344.679443,1344.679443,0.000000
pci_target_unit_pci_target_if_norm_address_reg[14]/CLK,1640.759888,1640.759888,0.000000
configuration_interrupt_out_reg/CLK,1869.535767,1869.535767,0.000000
output_backup_ad_out_reg[28]/CLK,1901.299805,1901.299805,0.000000
configuration_isr_bit0_sync_sync_data_out_reg[0]/CLK,1588.322266,1588.322266,0.000000
pci_target_unit_pci_target_if_norm_address_reg[31]/CLK,1640.765991,1640.765991,0.000000
pci_target_unit_del_sync_addr_out_reg[20]/CLK,1833.135132,1833.135132,0.000000
wishbone_slave_unit_fifos_wbw_fifo_ctrl_raddr_plus_one_reg[0]/CLK,2770.887695,2770.887695,0.000000
pci_target_unit_del_sync_addr_out_reg[21]/CLK,1836.933838,1836.933838,0.000000
parity_checker_check_perr_reg/CLK,1459.260254,1459.260254,0.000000
configuration_sync_command_bit_reg/CLK,1347.648804,1347.648804,0.000000
pci_target_unit_fifos_pciw_fifo_storage_do_reg_b_reg[16]/CLK,1630.868896,1630.868896,0.000000
wishbone_slave_unit_pci_initiator_sm_latency_timer_reg[4]/CLK,1885.217163,1885.217163,0.000000
output_backup_ad_out_reg[19]/CLK,1908.687134,1908.687134,0.000000
configuration_sync_isr_2_sync_del_bit_reg/CLK,1880.771484,1880.771484,0.000000
