"from_pin.full_name","to_pin.full_name",delay_max_rise,delay_max_fall,"variation_delay_max_rise.mean","variation_delay_max_rise.std_dev","variation_delay_max_fall.mean","variation_delay_max_fall.std_dev"
g122186__182146/Y,g179532/A,0.023172,0.023174,0.023172,UNINIT,0.023174,UNINIT
g122221__181645/Y,g95/D,0.009511,0.009414,0.009511,UNINIT,0.009414,UNINIT
g121983__180689/Y,g180147/A,0.030674,0.030677,0.030674,UNINIT,0.030677,UNINIT
g122168__207734/Y,g207730/D,0.054872,0.054007,0.054872,UNINIT,0.054007,UNINIT
g122192__182081/Y,g182077/D,0.030478,0.030209,0.030478,UNINIT,0.030209,UNINIT
g122178__180681/Y,g121807__164679/C,0.028824,0.028539,0.028824,UNINIT,0.028539,UNINIT
g122160__194961/Y,g196516/B,0.010086,0.010001,0.010086,UNINIT,0.010001,UNINIT
g122215__180690/Y,g179621/B,0.022758,0.022578,0.022758,UNINIT,0.022578,UNINIT
g122182__182145/Y,g196078/B,0.016192,0.016053,0.016192,UNINIT,0.016053,UNINIT
g122202__180685/Y,g206884/C,0.010436,0.010320,0.010436,UNINIT,0.010320,UNINIT
g122170__180679/Y,g193115/C,0.023245,0.023002,0.023245,UNINIT,0.023002,UNINIT
g122180__180859/Y,g181676/B,0.010091,0.010006,0.010091,UNINIT,0.010006,UNINIT
g122209__180684/Y,g171670/A,0.017648,0.017498,0.017648,UNINIT,0.017498,UNINIT
g122211__182150/Y,g207756/B,0.081244,0.080371,0.081244,UNINIT,0.080371,UNINIT
g122190__182140/Y,g121797__161331/D,0.016508,0.016339,0.016508,UNINIT,0.016339,UNINIT
g122076__182141/Y,g169960/B,0.023252,0.023069,0.023252,UNINIT,0.023069,UNINIT
g122198__195108/Y,g206880/D,0.080407,0.079153,0.080407,UNINIT,0.079153,UNINIT
g182139/Y,g181086/A,0.031418,0.030949,0.031418,UNINIT,0.030949,UNINIT
g129/Y,g170480/C,0.033453,0.033698,0.033453,UNINIT,0.033698,UNINIT
g195089/Y,g195088/A,0.014904,0.015091,0.014904,UNINIT,0.015091,UNINIT
g161256/Y,g173342/A,0.017120,0.017365,0.017120,UNINIT,0.017365,UNINIT
g121800__195676/Y,g195675/A,0.049131,0.049787,0.049131,UNINIT,0.049787,UNINIT
g172674/Y,g180143/A,0.167578,0.169298,0.167578,UNINIT,0.169298,UNINIT
g179621/Y,g173307/A,0.031172,0.031550,0.031172,UNINIT,0.031550,UNINIT
g121795__163001/Y,g51/A,0.006554,0.006610,0.006554,UNINIT,0.006610,UNINIT
g162969/Y,g90/A,0.033310,0.033764,0.033310,UNINIT,0.033764,UNINIT
g182077/Y,g182076/A,0.025566,0.025918,0.025566,UNINIT,0.025918,UNINIT
g172279/Y,g206882/A,0.039197,0.039740,0.039197,UNINIT,0.039740,UNINIT
g97/Y,g182322/A,0.018293,0.018285,0.018293,UNINIT,0.018285,UNINIT
g207980/Y,g180195/A,0.041413,0.041984,0.041413,UNINIT,0.041984,UNINIT
g179532/Y,g179531/A,0.039494,0.040043,0.039494,UNINIT,0.040043,UNINIT
g196516/Y,g196515/A,0.020964,0.021258,0.020964,UNINIT,0.021258,UNINIT
g179538/Y,g179537/A,0.056699,0.057444,0.056699,UNINIT,0.057444,UNINIT
g95/Y,g94/A,0.041712,0.042287,0.041712,UNINIT,0.042287,UNINIT
g181676/Y,g180854/A,0.042744,0.043329,0.042744,UNINIT,0.043329,UNINIT
g193124/Y,g193123/A,0.136370,0.137870,0.136370,UNINIT,0.137870,UNINIT
g121869__8246/Y,g121756__6161/A,0.135848,0.137291,0.135848,UNINIT,0.137291,UNINIT
g179535/Y,g179534/A,0.032435,0.032897,0.032435,UNINIT,0.032897,UNINIT
g121797__161331/Y,g121738__5107/A,0.041007,0.041573,0.041007,UNINIT,0.041573,UNINIT
g121807__164679/Y,g121712__164678/A,0.016884,0.017094,0.016884,UNINIT,0.017094,UNINIT
g170111/Y,g170110/B,0.026383,0.026347,0.026383,UNINIT,0.026347,UNINIT
g207700/Y,g207699/A,0.031273,0.031652,0.031273,UNINIT,0.031652,UNINIT
g196078/Y,g164263/A,0.038777,0.039317,0.038777,UNINIT,0.039317,UNINIT
g180147/Y,g180146/A,0.005534,0.005582,0.005534,UNINIT,0.005582,UNINIT
g207730/Y,g207729/A,0.048116,0.048771,0.048116,UNINIT,0.048771,UNINIT
g207756/Y,g91/B,0.050681,0.050623,0.050681,UNINIT,0.050623,UNINIT
g209093/Y,g209092/A,0.042347,0.042934,0.042347,UNINIT,0.042934,UNINIT
g121796__1666/Y,g121740__163063/A,0.038783,0.039322,0.038783,UNINIT,0.039322,UNINIT
g193115/Y,g193114/A,0.050397,0.051072,0.050397,UNINIT,0.051072,UNINIT
g206884/Y,g98/A,0.032580,0.032972,0.032580,UNINIT,0.032972,UNINIT
g206880/Y,g206879/A,0.039066,0.039610,0.039066,UNINIT,0.039610,UNINIT
g181086/Y,g209088/D,0.022797,0.022995,0.022797,UNINIT,0.022995,UNINIT
g169960/Y,g186421/A,0.032262,0.032650,0.032262,UNINIT,0.032650,UNINIT
g179597/Y,g179596/A,0.052463,0.053160,0.052463,UNINIT,0.053160,UNINIT
g128/Y,g170480/B,0.093282,0.093837,0.093282,UNINIT,0.093837,UNINIT
g207741/Y,g209088/A,0.102619,0.102485,0.102619,UNINIT,0.102485,UNINIT
g141224/Y,wishbone_slave_unit_fifos_wbw_fifo_ctrl_raddr_plus_one_reg[2]/D,0.025460,0.025416,0.025460,UNINIT,0.025416,UNINIT
g140883/Y,wishbone_slave_unit_fifos_wbw_fifo_ctrl_raddr_plus_one_reg[3]/D,0.026110,0.026009,0.026110,UNINIT,0.026009,UNINIT
g165010/CON,g153865/A,0.038166,0.038180,0.038166,UNINIT,0.038180,UNINIT
g165010/SN,wishbone_slave_unit_fifos_wbw_fifo_ctrl_raddr_plus_one_reg[1]/D,0.035732,0.035596,0.035732,UNINIT,0.035596,UNINIT
FE_OFC2339_n_1754/Y,g140807/A2,0.116135,0.115769,0.116135,UNINIT,0.115769,UNINIT
FE_OFC2339_n_1754/Y,g140808/A2,0.461431,0.460471,0.461431,UNINIT,0.460471,UNINIT
FE_OFC2339_n_1754/Y,g140809/A2,1.033665,1.033111,1.033665,UNINIT,1.033111,UNINIT
FE_OFC2339_n_1754/Y,g140810/A2,0.961614,0.960925,0.961614,UNINIT,0.960925,UNINIT
FE_OFC2339_n_1754/Y,g140813/A2,1.339447,1.339694,1.339447,UNINIT,1.339694,UNINIT
FE_OFC2339_n_1754/Y,g140814/A2,1.319815,1.320000,1.319815,UNINIT,1.320000,UNINIT
FE_OFC2339_n_1754/Y,g140834/A2,1.317987,1.318166,1.317987,UNINIT,1.318166,UNINIT
FE_OFC2339_n_1754/Y,g140837/A2,1.434449,1.435015,1.434449,UNINIT,1.435015,UNINIT
FE_OFC2339_n_1754/Y,g140838/A2,1.382209,1.382596,1.382209,UNINIT,1.382596,UNINIT
FE_OFC2341_n_1754/Y,g140817/B2,1.337846,1.332936,1.337846,UNINIT,1.332936,UNINIT
FE_OFC2341_n_1754/Y,g140818/B2,0.938195,0.933961,0.938195,UNINIT,0.933961,UNINIT
FE_OFC2341_n_1754/Y,g140819/B2,1.455861,1.450860,1.455861,UNINIT,1.450860,UNINIT
FE_OFC2341_n_1754/Y,g140820/B2,2.194847,2.190218,2.194847,UNINIT,2.190218,UNINIT
FE_OFC2341_n_1754/Y,g140821/B2,1.068860,1.064340,1.068860,UNINIT,1.064340,UNINIT
FE_OFC2341_n_1754/Y,g140822/B2,0.909166,0.905004,0.909166,UNINIT,0.905004,UNINIT
FE_OFC2341_n_1754/Y,g140823/B2,2.066704,2.061904,2.066704,UNINIT,2.061904,UNINIT
FE_OFC2341_n_1754/Y,g140824/B2,1.535025,1.529987,1.535025,UNINIT,1.529987,UNINIT
FE_OFC2341_n_1754/Y,g140825/B2,1.987590,1.982706,1.987590,UNINIT,1.982706,UNINIT
FE_OFC2341_n_1754/Y,g140826/B2,1.587761,1.582711,1.587761,UNINIT,1.582711,UNINIT
FE_OFC2341_n_1754/Y,g140827/B2,2.231237,2.226663,2.231237,UNINIT,2.226663,UNINIT
FE_OFC2341_n_1754/Y,g140828/B2,2.132749,2.128032,2.132749,UNINIT,2.128032,UNINIT
FE_OFC2341_n_1754/Y,g140829/B2,2.260943,2.256417,2.260943,UNINIT,2.256417,UNINIT
FE_OFC2341_n_1754/Y,g140830/B2,1.533594,1.528557,1.533594,UNINIT,1.528557,UNINIT
FE_OFC2341_n_1754/Y,g140832/B2,0.383402,0.381171,0.383402,UNINIT,0.381171,UNINIT
FE_OFC2341_n_1754/Y,g140833/B2,0.414632,0.412252,0.414632,UNINIT,0.412252,UNINIT
FE_OFC2340_n_1754/Y,g140809/B2,0.377447,0.349450,0.377447,UNINIT,0.349450,UNINIT
FE_OFC2340_n_1754/Y,g140810/B2,0.388772,0.360461,0.388772,UNINIT,0.360461,UNINIT
FE_OFC2340_n_1754/Y,g140811/B2,1.146645,1.090454,1.146645,UNINIT,1.090454,UNINIT
FE_OFC2340_n_1754/Y,g140812/B2,1.232119,1.177875,1.232119,UNINIT,1.177875,UNINIT
FE_OFC2340_n_1754/Y,g140813/B2,0.611380,0.563352,0.611380,UNINIT,0.563352,UNINIT
FE_OFC2340_n_1754/Y,g140814/B2,0.397447,0.362558,0.397447,UNINIT,0.362558,UNINIT
FE_OFC2340_n_1754/Y,g140815/B2,1.032315,0.974927,1.032315,UNINIT,0.974927,UNINIT
FE_OFC2340_n_1754/Y,g140816/B2,0.867174,0.811736,0.867174,UNINIT,0.811736,UNINIT
FE_OFC2340_n_1754/Y,g140831/B2,0.859671,0.825726,0.859671,UNINIT,0.825726,UNINIT
FE_OFC2340_n_1754/Y,g140834/B2,0.523456,0.487415,0.523456,UNINIT,0.487415,UNINIT
FE_OFC2340_n_1754/Y,g140835/B2,0.860205,0.826273,0.860205,UNINIT,0.826273,UNINIT
FE_OFC2340_n_1754/Y,g140836/B2,1.252442,1.198801,1.252442,UNINIT,1.198801,UNINIT
FE_OFC2340_n_1754/Y,g140837/B2,0.803172,0.768028,0.803172,UNINIT,0.768028,UNINIT
FE_OFC2340_n_1754/Y,g140838/B2,0.650580,0.613487,0.650580,UNINIT,0.613487,UNINIT
FE_OFC2342_n_1754/Y,g140811/A2,0.866608,0.866820,0.866608,UNINIT,0.866820,UNINIT
FE_OFC2342_n_1754/Y,g140812/A2,0.653162,0.653036,0.653162,UNINIT,0.653036,UNINIT
FE_OFC2342_n_1754/Y,g140815/A2,0.992611,0.993076,0.992611,UNINIT,0.993076,UNINIT
FE_OFC2342_n_1754/Y,g140816/A2,1.075220,1.075860,1.075220,UNINIT,1.075860,UNINIT
FE_OFC2342_n_1754/Y,g140817/A2,1.358310,1.356836,1.358310,UNINIT,1.356836,UNINIT
FE_OFC2342_n_1754/Y,g140818/A2,0.988888,0.987358,0.988888,UNINIT,0.987358,UNINIT
FE_OFC2342_n_1754/Y,g140819/A2,1.456279,1.454922,1.456279,UNINIT,1.454922,UNINIT
FE_OFC2342_n_1754/Y,g140820/A2,2.160039,2.180851,2.160039,UNINIT,2.180851,UNINIT
FE_OFC2342_n_1754/Y,g140821/A2,1.095832,1.094201,1.095832,UNINIT,1.094201,UNINIT
FE_OFC2342_n_1754/Y,g140822/A2,0.961128,0.959513,0.961128,UNINIT,0.959513,UNINIT
FE_OFC2342_n_1754/Y,g140823/A2,2.044934,2.044584,2.044934,UNINIT,2.044584,UNINIT
FE_OFC2342_n_1754/Y,g140824/A2,1.530848,1.529704,1.530848,UNINIT,1.529704,UNINIT
FE_OFC2342_n_1754/Y,g140825/A2,1.974973,1.974441,1.974973,UNINIT,1.974441,UNINIT
FE_OFC2342_n_1754/Y,g140826/A2,1.586305,1.585083,1.586305,UNINIT,1.585083,UNINIT
FE_OFC2342_n_1754/Y,g140827/A2,2.193696,2.213816,2.193696,UNINIT,2.213816,UNINIT
FE_OFC2342_n_1754/Y,g140828/A2,2.105487,2.105297,2.105487,UNINIT,2.105297,UNINIT
FE_OFC2342_n_1754/Y,g140829/A2,2.221501,2.241061,2.221501,UNINIT,2.241061,UNINIT
FE_OFC2342_n_1754/Y,g140830/A2,1.528317,1.527166,1.528317,UNINIT,1.527166,UNINIT
FE_OFC2342_n_1754/Y,g140831/A2,1.201955,1.202891,1.201955,UNINIT,1.202891,UNINIT
FE_OFC2342_n_1754/Y,g140832/A2,0.466482,0.465430,0.466482,UNINIT,0.465430,UNINIT
FE_OFC2342_n_1754/Y,g140833/A2,0.495775,0.494651,0.495775,UNINIT,0.494651,UNINIT
FE_OFC2342_n_1754/Y,g140835/A2,1.220333,1.221316,1.220333,UNINIT,1.221316,UNINIT
FE_OFC2342_n_1754/Y,g140836/A2,0.532854,0.532585,0.532854,UNINIT,0.532585,UNINIT
FE_OFC2338_n_1754/Y,g139613/C1,0.596351,0.574987,0.596351,UNINIT,0.574987,UNINIT
FE_OFC2338_n_1754/Y,g139614/C1,0.471133,0.435398,0.471133,UNINIT,0.435398,UNINIT
FE_OFC2338_n_1754/Y,g139619/C1,0.589559,0.568018,0.589559,UNINIT,0.568018,UNINIT
FE_OFC2338_n_1754/Y,g139655/C1,0.535101,0.512503,0.535101,UNINIT,0.512503,UNINIT
FE_OFC2338_n_1754/Y,g140807/B2,0.417112,0.394428,0.417112,UNINIT,0.394428,UNINIT
FE_OFC2338_n_1754/Y,g140808/B2,0.477524,0.451312,0.477524,UNINIT,0.451312,UNINIT
g155923/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][11]/D,0.025813,0.025687,0.025813,UNINIT,0.025687,UNINIT
g150778/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][31]/D,0.025528,0.025413,0.025528,UNINIT,0.025413,UNINIT
g150780/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][7]/D,0.041753,0.041561,0.041753,UNINIT,0.041561,UNINIT
g150781/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][8]/D,0.023126,0.023010,0.023126,UNINIT,0.023010,UNINIT
g150782/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][19]/D,0.018876,0.018777,0.018876,UNINIT,0.018777,UNINIT
g150783/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][16]/D,0.038990,0.038806,0.038990,UNINIT,0.038806,UNINIT
g150784/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][14]/D,0.023404,0.023287,0.023404,UNINIT,0.023287,UNINIT
g150785/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][13]/D,0.043333,0.043136,0.043333,UNINIT,0.043136,UNINIT
g150786/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][10]/D,0.040985,0.040795,0.040985,UNINIT,0.040795,UNINIT
g150787/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][2]/D,0.020576,0.020470,0.020576,UNINIT,0.020470,UNINIT
g150789/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][30]/D,0.040033,0.039846,0.040033,UNINIT,0.039846,UNINIT
g150790/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][9]/D,0.027512,0.027380,0.027512,UNINIT,0.027380,UNINIT
g150791/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][24]/D,0.031586,0.031438,0.031586,UNINIT,0.031438,UNINIT
g150792/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][15]/D,0.038677,0.038496,0.038677,UNINIT,0.038496,UNINIT
g150793/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][20]/D,0.026093,0.025966,0.026093,UNINIT,0.025966,UNINIT
g150794/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][6]/D,0.043659,0.043461,0.043659,UNINIT,0.043461,UNINIT
g150795/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][22]/D,0.021970,0.021859,0.021970,UNINIT,0.021859,UNINIT
g150796/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][3]/D,0.032813,0.032651,0.032813,UNINIT,0.032651,UNINIT
g150797/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][12]/D,0.021970,0.021859,0.021970,UNINIT,0.021859,UNINIT
g150798/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][37]/D,0.026535,0.026406,0.026535,UNINIT,0.026406,UNINIT
g150799/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][36]/D,0.026523,0.026394,0.026523,UNINIT,0.026394,UNINIT
g150800/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][25]/D,0.049638,0.049422,0.049638,UNINIT,0.049422,UNINIT
g150801/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][1]/D,0.023116,0.023000,0.023116,UNINIT,0.023000,UNINIT
g150802/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][26]/D,0.019594,0.019492,0.019594,UNINIT,0.019492,UNINIT
g138433/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][29]/D,0.018876,0.018777,0.018876,UNINIT,0.018777,UNINIT
g138434/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][28]/D,0.022563,0.022448,0.022563,UNINIT,0.022448,UNINIT
g138435/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][27]/D,0.017781,0.017687,0.017781,UNINIT,0.017687,UNINIT
g138439/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][23]/D,0.026904,0.026773,0.026904,UNINIT,0.026773,UNINIT
g138441/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][21]/D,0.026162,0.026085,0.026162,UNINIT,0.026085,UNINIT
g138444/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][18]/D,0.025655,0.025529,0.025655,UNINIT,0.025529,UNINIT
g138445/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][17]/D,0.042214,0.042098,0.042214,UNINIT,0.042098,UNINIT
g138457/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][5]/D,0.025146,0.025072,0.025146,UNINIT,0.025072,UNINIT
g138458/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][4]/D,0.059703,0.059555,0.059703,UNINIT,0.059555,UNINIT
g138462/Y,wishbone_slave_unit_fifos_wbr_fifo_storage_mem_reg[9][0]/D,0.019858,0.019755,0.019858,UNINIT,0.019755,UNINIT
FE_OFC1696_n_28071/Y,FE_OCPC2053_FE_OFN704_n_28071/A,1.043647,1.009570,1.043647,UNINIT,1.009570,UNINIT
FE_OFC1696_n_28071/Y,FE_OCPC2054_FE_OFN704_n_28071/A,0.698705,0.663356,0.698705,UNINIT,0.663356,UNINIT
FE_OFC1696_n_28071/Y,FE_OCPC2050_FE_OFN704_n_28071/A,0.374833,0.357843,0.374833,UNINIT,0.357843,UNINIT
FE_OFC1696_n_28071/Y,FE_OCPC2052_FE_OFN704_n_28071/A,0.769888,0.732989,0.769888,UNINIT,0.732989,UNINIT
FE_OFC1696_n_28071/Y,FE_OCPC2055_FE_OFN704_n_28071/A,1.043843,1.009773,1.043843,UNINIT,1.009773,UNINIT
FE_OFC1696_n_28071/Y,FE_OCPC2051_FE_OFN704_n_28071/A,0.799076,0.761809,0.799076,UNINIT,0.761809,UNINIT
FE_OFC1696_n_28071/Y,g162126/A2,0.833203,0.779605,0.833203,UNINIT,0.779605,UNINIT
FE_OFC2246_n_28072/Y,g151039/B2,3.322201,3.295834,3.322201,UNINIT,3.295834,UNINIT
FE_OFC2246_n_28072/Y,g151043/B2,2.710484,2.681403,2.710484,UNINIT,2.681403,UNINIT
FE_OFC2246_n_28072/Y,g151048/B2,3.181592,3.154362,3.181592,UNINIT,3.154362,UNINIT
FE_OFC2246_n_28072/Y,g151054/B2,3.314757,3.288341,3.314757,UNINIT,3.288341,UNINIT
FE_OFC2246_n_28072/Y,g170540/B2,1.946231,1.927906,1.946231,UNINIT,1.927906,UNINIT
FE_OFC2246_n_28072/Y,g170542/B1,3.278275,3.251623,3.278275,UNINIT,3.251623,UNINIT
FE_OFC2246_n_28072/Y,g170545/B2,2.887782,2.859210,2.887782,UNINIT,2.859210,UNINIT
FE_OFC2246_n_28072/Y,g170546/B1,1.523023,1.506766,1.523023,UNINIT,1.506766,UNINIT
FE_OFC2246_n_28072/Y,g170552/B1,2.118246,2.099320,2.118246,UNINIT,2.099320,UNINIT
FE_OFC2246_n_28072/Y,g170559/B1,0.821752,0.811064,0.821752,UNINIT,0.811064,UNINIT
FE_OFC2246_n_28072/Y,g139011/B2,3.056001,3.028121,3.056001,UNINIT,3.028121,UNINIT
FE_OFC2244_n_28072/Y,g151036/B1,3.595343,3.553988,3.595343,UNINIT,3.553988,UNINIT
FE_OFC2244_n_28072/Y,g151038/B2,3.783511,3.730856,3.783511,UNINIT,3.730856,UNINIT
FE_OFC2244_n_28072/Y,g151056/B2,2.427345,2.412264,2.427345,UNINIT,2.412264,UNINIT
FE_OFC2244_n_28072/Y,g170538/B2,2.878794,2.837918,2.878794,UNINIT,2.837918,UNINIT
FE_OFC2244_n_28072/Y,g170543/B2,3.002590,2.961994,3.002590,UNINIT,2.961994,UNINIT
FE_OFC2244_n_28072/Y,g170544/B1,2.905047,2.862404,2.905047,UNINIT,2.862404,UNINIT
FE_OFC2244_n_28072/Y,g170547/B1,3.915088,3.856704,3.915088,UNINIT,3.856704,UNINIT
FE_OFC2244_n_28072/Y,g170548/B1,3.021988,2.981447,3.021988,UNINIT,2.981447,UNINIT
FE_OFC2244_n_28072/Y,g170549/B2,3.157282,3.114630,3.157282,UNINIT,3.114630,UNINIT
FE_OFC2244_n_28072/Y,g170550/B2,3.699329,3.658529,3.699329,UNINIT,3.658529,UNINIT
FE_OFC2244_n_28072/Y,g170551/B1,3.851072,3.795653,3.851072,UNINIT,3.795653,UNINIT
FE_OFC2244_n_28072/Y,g170553/B1,2.618167,2.576252,2.618167,UNINIT,2.576252,UNINIT
FE_OFC2244_n_28072/Y,g170555/B1,2.847124,2.806201,2.847124,UNINIT,2.806201,UNINIT
FE_OFC2244_n_28072/Y,g170556/B1,3.930412,3.871259,3.930412,UNINIT,3.871259,UNINIT
FE_OFC2244_n_28072/Y,g170557/B1,2.837726,2.796782,2.837726,UNINIT,2.796782,UNINIT
FE_OFC2244_n_28072/Y,g170558/B2,3.954028,3.893651,3.954028,UNINIT,3.893651,UNINIT
FE_OFC2244_n_28072/Y,g139015/B2,3.453635,3.411681,3.453635,UNINIT,3.411681,UNINIT
FE_OFC2245_n_28072/Y,g151036/A2,7.433748,7.436707,7.433748,UNINIT,7.436707,UNINIT
FE_OFC2245_n_28072/Y,g151038/A2,7.658138,7.622744,7.658138,UNINIT,7.622744,UNINIT
FE_OFC2245_n_28072/Y,g151039/A2,6.833033,6.793962,6.833033,UNINIT,6.793962,UNINIT
FE_OFC2245_n_28072/Y,g151043/A2,5.528902,5.484577,5.528902,UNINIT,5.484577,UNINIT
FE_OFC2245_n_28072/Y,g151044/A2,7.319688,7.260025,7.319688,UNINIT,7.260025,UNINIT
FE_OFC2245_n_28072/Y,g151048/A2,6.425361,6.385151,6.425361,UNINIT,6.385151,UNINIT
FE_OFC2245_n_28072/Y,g151049/A2,7.347244,7.314289,7.347244,UNINIT,7.314289,UNINIT
FE_OFC2245_n_28072/Y,g151050/A2,7.417428,7.383027,7.417428,UNINIT,7.383027,UNINIT
FE_OFC2245_n_28072/Y,g151053/A2,1.646506,1.626408,1.646506,UNINIT,1.626408,UNINIT
FE_OFC2245_n_28072/Y,g151054/A2,6.736841,6.698745,6.736841,UNINIT,6.698745,UNINIT
FE_OFC2245_n_28072/Y,g151056/A2,6.157331,6.113215,6.157331,UNINIT,6.113215,UNINIT
FE_OFC2245_n_28072/Y,g170538/A2,4.918480,4.871594,4.918480,UNINIT,4.871594,UNINIT
FE_OFC2245_n_28072/Y,g170540/A2,4.264948,4.228956,4.264948,UNINIT,4.228956,UNINIT
FE_OFC2245_n_28072/Y,g170542/A1,6.626802,6.587918,6.626802,UNINIT,6.587918,UNINIT
FE_OFC2245_n_28072/Y,g170543/A2,5.058966,5.012514,5.058966,UNINIT,5.012514,UNINIT
FE_OFC2245_n_28072/Y,g170544/A2,6.821070,6.780168,6.821070,UNINIT,6.780168,UNINIT
FE_OFC2245_n_28072/Y,g170545/A2,5.931501,5.888690,5.931501,UNINIT,5.888690,UNINIT
FE_OFC2245_n_28072/Y,g170546/A2,3.400937,3.367692,3.400937,UNINIT,3.367692,UNINIT
FE_OFC2245_n_28072/Y,g170547/A2,7.787033,7.752318,7.787033,UNINIT,7.752318,UNINIT
FE_OFC2245_n_28072/Y,g170548/A2,5.078881,5.032515,5.078881,UNINIT,5.032515,UNINIT
FE_OFC2245_n_28072/Y,g170549/A2,7.124524,7.058451,7.124524,UNINIT,7.058451,UNINIT
FE_OFC2245_n_28072/Y,g170550/A2,7.575432,7.539492,7.575432,UNINIT,7.539492,UNINIT
FE_OFC2245_n_28072/Y,g170551/A2,7.726439,7.691433,7.726439,UNINIT,7.691433,UNINIT
FE_OFC2245_n_28072/Y,g170552/A2,4.397004,4.394481,4.397004,UNINIT,4.394481,UNINIT
FE_OFC2245_n_28072/Y,g170553/A2,6.493988,6.451661,6.493988,UNINIT,6.451661,UNINIT
FE_OFC2245_n_28072/Y,g170554/A2,7.171352,7.136521,7.171352,UNINIT,7.136521,UNINIT
FE_OFC2245_n_28072/Y,g170555/A2,5.332538,5.286058,5.332538,UNINIT,5.286058,UNINIT
FE_OFC2245_n_28072/Y,g170556/A2,7.801868,7.767213,7.801868,UNINIT,7.767213,UNINIT
FE_OFC2245_n_28072/Y,g170557/A2,5.443295,5.396895,5.443295,UNINIT,5.396895,UNINIT
FE_OFC2245_n_28072/Y,g170558/A2,7.824577,7.790007,7.824577,UNINIT,7.790007,UNINIT
FE_OFC2245_n_28072/Y,g170559/A1,2.158594,2.132831,2.158594,UNINIT,2.132831,UNINIT
FE_OFC2245_n_28072/Y,g139011/A2,6.122136,6.080213,6.122136,UNINIT,6.080213,UNINIT
FE_OFC2245_n_28072/Y,g139015/A2,7.332561,7.262727,7.332561,UNINIT,7.262727,UNINIT
FE_OFC2245_n_28072/Y,g139036/A2,7.350492,7.317549,7.350492,UNINIT,7.317549,UNINIT
FE_OFC2247_n_28072/Y,g151044/B1,1.355028,1.349707,1.355028,UNINIT,1.349707,UNINIT
FE_OFC2247_n_28072/Y,g151049/B1,1.289378,1.284196,1.289378,UNINIT,1.284196,UNINIT
FE_OFC2247_n_28072/Y,g151050/B2,1.135111,1.130294,1.135111,UNINIT,1.130294,UNINIT
FE_OFC2247_n_28072/Y,g151053/B2,0.657470,0.654177,0.657470,UNINIT,0.654177,UNINIT
FE_OFC2247_n_28072/Y,g170554/B1,1.371004,1.365651,1.371004,UNINIT,1.365651,UNINIT
FE_OFC2247_n_28072/Y,g139036/B1,1.358111,1.352783,1.358111,UNINIT,1.352783,UNINIT
FE_OFC1664_n_28073/Y,g155033/B1,0.968469,0.955299,0.968469,UNINIT,0.955299,UNINIT
FE_OFC1664_n_28073/Y,g158479/B2,3.109168,3.080553,3.109168,UNINIT,3.080553,UNINIT
FE_OFC1664_n_28073/Y,g158480/B2,3.357699,3.330125,3.357699,UNINIT,3.330125,UNINIT
FE_OFC1664_n_28073/Y,g158483/B1,2.737065,2.707684,2.737065,UNINIT,2.707684,UNINIT
