sp_name,launch_clock_latency,clock_latency_mean,clock_latency_std
id_stage_i_issue_q_reg[sbe][bp][predict_address][20]/CLK,0.0,0.000000,0.000000
id_stage_i_issue_q_reg[sbe][bp][predict_address][10]/CLK,0.0,0.000000,0.000000
id_stage_i_issue_q_reg[sbe][result][2]/CLK,0.0,0.000000,0.000000
issue_stage_i_i_scoreboard_issue_pointer_q_reg[0]/CLK,0.0,0.000000,0.000000
id_stage_i_issue_q_reg[sbe][bp][predict_address][12]/CLK,0.0,0.000000,0.000000
id_stage_i_issue_q_reg[sbe][bp][cf_type][0]/CLK,0.0,0.000000,0.000000
issue_stage_i_i_issue_read_operands_operator_q_reg[1]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[59]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[19]/CLK,0.0,0.000000,0.000000
issue_stage_i_i_scoreboard_issue_pointer_q_reg[2]/CLK,0.0,0.000000,0.000000
id_stage_i_issue_q_reg[sbe][bp][cf_type][1]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[63]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[14]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[57]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[62]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[61]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[60]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[21]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[58]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[56]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[33]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[37]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[20]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[31]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[35]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[26]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[12]/CLK,0.0,0.000000,0.000000
id_stage_i_issue_q_reg[sbe][bp][predict_taken]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[28]/CLK,0.0,0.000000,0.000000
id_stage_i_issue_q_reg[sbe][bp][valid]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[17]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[30]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[34]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[13]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[32]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[29]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[16]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[24]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[27]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[15]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[23]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[22]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_icache_vaddr_q_reg[25]/CLK,0.0,0.000000,0.000000
issue_stage_i_i_scoreboard_mem_q_reg[4][sbe][rd][0]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_nbdcache_valid_dirty_sram_macro_mem[2].i_ram/clk,0.0,0.000000,0.000000
ex_stage_i_lsu_i_i_pipe_reg_load_d_o_reg[194]/CLK,0.0,0.000000,0.000000
ex_stage_i_csr_buffer_i_csr_reg_q_reg[csr_address][7]/CLK,0.0,0.000000,0.000000
i_frontend_icache_vaddr_q_reg[5]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_nbdcache_i_miss_handler_i_miss_axi_adapter_state_q_reg[2]/CLK,0.0,0.000000,0.000000
ex_stage_i_lsu_i_i_mmu_i_ptw_data_rdata_q_reg[2]/CLK,0.0,0.000000,0.000000
i_cache_subsystem_i_fifo_w_channel_status_cnt_q_reg[0]/CLK,0.0,0.000000,0.000000
i_frontend_unaligned_q_reg/CLK,0.0,0.000000,0.000000
