cell,type,class,sx,sy,px,py
u0_slt4_r_reg[11],DFFHQNx1_ASAP7_75t_R,core,1080,270,43614,38808
g152594__2398,AOI22xp33_ASAP7_75t_R,core,324,270,43074,38808
u0_slt4_r_reg[10],DFFHQNx1_ASAP7_75t_R,core,1080,270,43020,39078
g152596__5107,AOI22xp33_ASAP7_75t_R,core,324,270,43236,38538
u0_slt4_r_reg[9],DFFHQNx1_ASAP7_75t_R,core,1080,270,43560,37458
g152598__6260,AOI22xp33_ASAP7_75t_R,core,324,270,43020,36378
u0_slt4_r_reg[8],DFFHQNx1_ASAP7_75t_R,core,1080,270,43560,36378
g152600__4319,AOI22xp33_ASAP7_75t_R,core,324,270,43398,36108
u0_slt4_r_reg[7],DFFHQNx1_ASAP7_75t_R,core,1080,270,43452,35568
g152602__8428,AOI22xp33_ASAP7_75t_R,core,324,270,43452,35028
u0_slt4_r_reg[6],DFFHQNx1_ASAP7_75t_R,core,1080,270,43182,34758
g152604__5526,AOI22xp33_ASAP7_75t_R,core,324,270,43452,34488
u0_slt4_r_reg[5],DFFHQNx1_ASAP7_75t_R,core,1080,270,43128,33678
g152606__6783,AOI22xp33_ASAP7_75t_R,core,324,270,43452,33408
u0_slt4_r_reg[4],DFFHQNx1_ASAP7_75t_R,core,1080,270,43020,33138
g152608__3680,AOI22xp33_ASAP7_75t_R,core,324,270,42804,32868
u0_slt4_r_reg[3],DFFHQNx1_ASAP7_75t_R,core,1080,270,42426,32058
g152610__1617,AOI22xp33_ASAP7_75t_R,core,324,270,42642,30978
u0_slt4_r_reg[2],DFFHQNx1_ASAP7_75t_R,core,1080,270,42642,30438
g152612__2802,AOI22xp33_ASAP7_75t_R,core,324,270,43020,30708
u0_slt4_r_reg[1],DFFHQNx1_ASAP7_75t_R,core,1080,270,43128,30978
g152614__1705,AOI22xp33_ASAP7_75t_R,core,324,270,43344,31248
u0_slt4_r_reg[0],DFFHQNx1_ASAP7_75t_R,core,1080,270,43020,31788
g152616__5122,AOI22xp33_ASAP7_75t_R,core,324,270,43398,32328
u0_slt5_r_reg[19],DFFHQNx1_ASAP7_75t_R,core,1080,270,43398,36648
g152618__8246,NAND2xp33_ASAP7_75t_R,core,216,270,43452,39348
u0_slt5_r_reg[18],DFFHQNx1_ASAP7_75t_R,core,1080,270,42966,39618
g152620__7098,NAND2xp33_ASAP7_75t_R,core,216,270,43344,39888
u0_slt5_r_reg[17],DFFHQNx1_ASAP7_75t_R,core,1080,270,42858,40428
g152622__6131,NAND2xp33_ASAP7_75t_R,core,216,270,43236,40698
u0_slt5_r_reg[16],DFFHQNx1_ASAP7_75t_R,core,1080,270,42750,40968
g152624__1881,NAND2xp33_ASAP7_75t_R,core,216,270,43182,41238
u0_slt5_r_reg[15],DFFHQNx1_ASAP7_75t_R,core,1080,270,42750,41508
g152626__5115,NAND2xp33_ASAP7_75t_R,core,216,270,42966,41778
u0_slt5_r_reg[14],DFFHQNx1_ASAP7_75t_R,core,1080,270,42210,42048
g152628__7482,NAND2xp33_ASAP7_75t_R,core,216,270,42534,42318
u0_slt5_r_reg[13],DFFHQNx1_ASAP7_75t_R,core,1080,270,42048,42588
g152630__4733,NAND2xp33_ASAP7_75t_R,core,216,270,42372,42858
u0_slt5_r_reg[12],DFFHQNx1_ASAP7_75t_R,core,1080,270,41832,43128
g152632__6161,NAND2xp33_ASAP7_75t_R,core,216,270,42210,43398
u0_slt5_r_reg[11],DFFHQNx1_ASAP7_75t_R,core,1080,270,40752,43398
g152634__9315,NAND2xp33_ASAP7_75t_R,core,216,270,41184,43668
u0_slt5_r_reg[10],DFFHQNx1_ASAP7_75t_R,core,1080,270,40968,44478
g152636__9945,NAND2xp33_ASAP7_75t_R,core,216,270,41508,43938
u0_slt5_r_reg[9],DFFHQNx1_ASAP7_75t_R,core,1080,270,41778,44208
g152638__2883,NAND2xp33_ASAP7_75t_R,core,216,270,42318,43938
u0_slt5_r_reg[8],DFFHQNx1_ASAP7_75t_R,core,1080,270,41832,43668
g152640__2346,NAND2xp33_ASAP7_75t_R,core,216,270,41940,43938
u0_slt5_r_reg[7],DFFHQNx1_ASAP7_75t_R,core,1080,270,40212,44208
g152642__1666,NAND2xp33_ASAP7_75t_R,core,216,270,40482,43668
u0_slt5_r_reg[6],DFFHQNx1_ASAP7_75t_R,core,1080,270,39564,43938
g152644__7410,NAND2xp33_ASAP7_75t_R,core,216,270,39402,43668
u0_slt5_r_reg[5],DFFHQNx1_ASAP7_75t_R,core,1080,270,38538,43398
g152646__6417,NAND2xp33_ASAP7_75t_R,core,216,270,38754,43668
u0_slt5_r_reg[4],DFFHQNx1_ASAP7_75t_R,core,1080,270,37566,43938
g152648__5477,NAND2xp33_ASAP7_75t_R,core,216,270,37782,43398
u0_slt5_r_reg[3],DFFHQNx1_ASAP7_75t_R,core,1080,270,36702,43668
g152650__2398,NAND2xp33_ASAP7_75t_R,core,216,270,36972,43128
u0_slt5_r_reg[2],DFFHQNx1_ASAP7_75t_R,core,1080,270,35946,43398
g152652__5107,NAND2xp33_ASAP7_75t_R,core,216,270,36324,42858
u0_slt5_r_reg[1],DFFHQNx1_ASAP7_75t_R,core,1080,270,35784,42588
g152654__6260,NAND2xp33_ASAP7_75t_R,core,216,270,35622,42858
u0_slt5_r_reg[0],DFFHQNx1_ASAP7_75t_R,core,1080,270,34488,42588
g152656__4319,NAND2xp33_ASAP7_75t_R,core,216,270,34650,42858
u0_slt6_r_reg[19],DFFHQNx1_ASAP7_75t_R,core,1080,270,34056,42318
g152658__8428,AOI22xp33_ASAP7_75t_R,core,324,270,27360,42318
u0_slt6_r_reg[18],DFFHQNx1_ASAP7_75t_R,core,1080,270,26550,42588
g152660__5526,AOI22xp33_ASAP7_75t_R,core,324,270,26982,42318
u0_slt6_r_reg[17],DFFHQNx1_ASAP7_75t_R,core,1080,270,25362,42588
g152662__6783,AOI22xp33_ASAP7_75t_R,core,324,270,25686,42048
u0_slt6_r_reg[16],DFFHQNx1_ASAP7_75t_R,core,1080,270,24876,41778
g152664__3680,AOI22xp33_ASAP7_75t_R,core,324,270,25308,41508
u0_slt6_r_reg[15],DFFHQNx1_ASAP7_75t_R,core,1080,270,24120,41508
g152666__1617,AOI22xp33_ASAP7_75t_R,core,324,270,24552,41238
u0_slt6_r_reg[14],DFFHQNx1_ASAP7_75t_R,core,1080,270,24282,42318
g152668__2802,AOI22xp33_ASAP7_75t_R,core,324,270,24876,42588
u0_slt6_r_reg[13],DFFHQNx1_ASAP7_75t_R,core,1080,270,24606,43128
g152670__1705,AOI22xp33_ASAP7_75t_R,core,324,270,25848,43398
u0_slt6_r_reg[12],DFFHQNx1_ASAP7_75t_R,core,1080,270,25578,43938
g152672__5122,AOI22xp33_ASAP7_75t_R,core,324,270,26226,43668
u0_slt6_r_reg[11],DFFHQNx1_ASAP7_75t_R,core,1080,270,25146,43668
g152674__8246,AOI22xp33_ASAP7_75t_R,core,324,270,25362,42858
u0_slt6_r_reg[10],DFFHQNx1_ASAP7_75t_R,core,1080,270,24012,42858
g152676__7098,AOI22xp33_ASAP7_75t_R,core,324,270,24390,42048
u0_slt6_r_reg[9],DFFHQNx1_ASAP7_75t_R,core,1080,270,23310,41778
g152678__6131,AOI22xp33_ASAP7_75t_R,core,324,270,23742,41508
u0_slt6_r_reg[8],DFFHQNx1_ASAP7_75t_R,core,1080,270,23094,41238
g152680__1881,AOI22xp33_ASAP7_75t_R,core,324,270,23472,40968
u0_slt6_r_reg[7],DFFHQNx1_ASAP7_75t_R,core,1080,270,23040,40428
g152682__5115,AOI22xp33_ASAP7_75t_R,core,324,270,23256,40158
u0_slt6_r_reg[6],DFFHQNx1_ASAP7_75t_R,core,1080,270,22824,39888
g152684__7482,AOI22xp33_ASAP7_75t_R,core,324,270,23094,39618
u0_slt6_r_reg[5],DFFHQNx1_ASAP7_75t_R,core,1080,270,22500,39078
g152686__4733,AOI22xp33_ASAP7_75t_R,core,324,270,22878,38538
u0_slt6_r_reg[4],DFFHQNx1_ASAP7_75t_R,core,1080,270,22284,37998
g152688__6161,AOI22xp33_ASAP7_75t_R,core,324,270,22716,37728
u0_slt6_r_reg[3],DFFHQNx1_ASAP7_75t_R,core,1080,270,22338,37188
g152690__9315,AOI22xp33_ASAP7_75t_R,core,324,270,22824,36648
u0_slt6_r_reg[2],DFFHQNx1_ASAP7_75t_R,core,1080,270,22338,36378
g152692__9945,AOI22xp33_ASAP7_75t_R,core,324,270,22662,35838
u0_slt6_r_reg[1],DFFHQNx1_ASAP7_75t_R,core,1080,270,22176,35298
g152694__2883,AOI22xp33_ASAP7_75t_R,core,324,270,22500,35028
u0_slt6_r_reg[0],DFFHQNx1_ASAP7_75t_R,core,1080,270,21906,35568
g152696__2346,AOI22xp33_ASAP7_75t_R,core,324,270,22284,36108
u0_slt7_r_reg[19],DFFHQNx1_ASAP7_75t_R,core,1080,270,21852,37458
g152698__1666,AOI22xp33_ASAP7_75t_R,core,324,270,21798,39078
u0_slt7_r_reg[18],DFFHQNx1_ASAP7_75t_R,core,1080,270,21042,42318
g152700__7410,AOI22xp33_ASAP7_75t_R,core,324,270,20502,42588
u0_slt7_r_reg[17],DFFHQNx1_ASAP7_75t_R,core,1080,270,20016,43128
g152702__6417,AOI22xp33_ASAP7_75t_R,core,324,270,19476,43398
u0_slt7_r_reg[16],DFFHQNx1_ASAP7_75t_R,core,1080,270,19098,43938
g152704__5477,AOI22xp33_ASAP7_75t_R,core,324,270,18450,43938
u0_slt7_r_reg[15],DFFHQNx1_ASAP7_75t_R,core,1080,270,17856,44208
g152706__2398,AOI22xp33_ASAP7_75t_R,core,324,270,17748,43938
u0_slt7_r_reg[14],DFFHQNx1_ASAP7_75t_R,core,1080,270,16398,44208
g152708__5107,AOI22xp33_ASAP7_75t_R,core,324,270,16344,43938
u0_slt7_r_reg[13],DFFHQNx1_ASAP7_75t_R,core,1080,270,14940,44208
g152710__6260,AOI22xp33_ASAP7_75t_R,core,324,270,14616,43668
u0_slt7_r_reg[12],DFFHQNx1_ASAP7_75t_R,core,1080,270,13860,43938
g152712__4319,AOI22xp33_ASAP7_75t_R,core,324,270,14076,43668
u0_slt7_r_reg[11],DFFHQNx1_ASAP7_75t_R,core,1080,270,12564,43668
g152714__8428,AOI22xp33_ASAP7_75t_R,core,324,270,12942,42588
u0_slt7_r_reg[10],DFFHQNx1_ASAP7_75t_R,core,1080,270,11430,42588
g152716__5526,AOI22xp33_ASAP7_75t_R,core,324,270,11700,42048
u0_slt7_r_reg[9],DFFHQNx1_ASAP7_75t_R,core,1080,270,11214,41778
g152718__6783,AOI22xp33_ASAP7_75t_R,core,324,270,11538,41508
u0_slt7_r_reg[8],DFFHQNx1_ASAP7_75t_R,core,1080,270,11052,41238
g152720__3680,AOI22xp33_ASAP7_75t_R,core,324,270,11538,40698
u0_slt7_r_reg[7],DFFHQNx1_ASAP7_75t_R,core,1080,270,11052,40428
g152722__1617,AOI22xp33_ASAP7_75t_R,core,324,270,11484,40158
u0_slt7_r_reg[6],DFFHQNx1_ASAP7_75t_R,core,1080,270,11052,39888
g152724__2802,AOI22xp33_ASAP7_75t_R,core,324,270,11430,39618
u0_slt7_r_reg[5],DFFHQNx1_ASAP7_75t_R,core,1080,270,10944,39348
g152726__1705,AOI22xp33_ASAP7_75t_R,core,324,270,11538,38808
u0_slt7_r_reg[4],DFFHQNx1_ASAP7_75t_R,core,1080,270,11214,38268
g152728__5122,AOI22xp33_ASAP7_75t_R,core,324,270,11592,37728
u0_slt7_r_reg[3],DFFHQNx1_ASAP7_75t_R,core,1080,270,11052,37188
g152730__8246,AOI22xp33_ASAP7_75t_R,core,324,270,11592,36918
u0_slt7_r_reg[2],DFFHQNx1_ASAP7_75t_R,core,1080,270,11268,36648
g152732__7098,AOI22xp33_ASAP7_75t_R,core,324,270,11754,36108
u0_slt7_r_reg[1],DFFHQNx1_ASAP7_75t_R,core,1080,270,11214,35838
g152734__6131,AOI22xp33_ASAP7_75t_R,core,324,270,11646,35568
u0_slt7_r_reg[0],DFFHQNx1_ASAP7_75t_R,core,1080,270,10890,35298
g152736__1881,AOI22xp33_ASAP7_75t_R,core,324,270,11052,35568
u0_slt8_r_reg[19],DFFHQNx1_ASAP7_75t_R,core,1080,270,10350,36108
g152738__5115,AOI22xp33_ASAP7_75t_R,core,324,270,5328,36648
u0_slt8_r_reg[18],DFFHQNx1_ASAP7_75t_R,core,1080,270,4194,36378
g152740__7482,AOI22xp33_ASAP7_75t_R,core,324,270,3384,37188
u0_slt8_r_reg[17],DFFHQNx1_ASAP7_75t_R,core,1080,270,2358,36918
g152742__4733,AOI22xp33_ASAP7_75t_R,core,324,270,2628,37458
u0_slt8_r_reg[16],DFFHQNx1_ASAP7_75t_R,core,1080,270,1818,37188
g152744__6161,AOI22xp33_ASAP7_75t_R,core,324,270,2142,37728
u0_slt8_r_reg[15],DFFHQNx1_ASAP7_75t_R,core,1080,270,1170,37998
g152746__9315,AOI22xp33_ASAP7_75t_R,core,324,270,1602,38268
u0_slt8_r_reg[14],DFFHQNx1_ASAP7_75t_R,core,1080,270,1116,38808
g152748__9945,AOI22xp33_ASAP7_75t_R,core,324,270,1656,39078
u0_slt8_r_reg[13],DFFHQNx1_ASAP7_75t_R,core,1080,270,1224,39348
g152750__2883,AOI22xp33_ASAP7_75t_R,core,324,270,1656,39618
u0_slt8_r_reg[12],DFFHQNx1_ASAP7_75t_R,core,1080,270,1116,40158
g152752__2346,AOI22xp33_ASAP7_75t_R,core,324,270,2412,40158
u0_slt8_r_reg[11],DFFHQNx1_ASAP7_75t_R,core,1080,270,1764,40428
g152754__1666,AOI22xp33_ASAP7_75t_R,core,324,270,2466,39888
u0_slt8_r_reg[10],DFFHQNx1_ASAP7_75t_R,core,1080,270,1116,39888
g152756__7410,AOI22xp33_ASAP7_75t_R,core,324,270,1926,38538
u0_slt8_r_reg[9],DFFHQNx1_ASAP7_75t_R,core,1080,270,1224,37458
g152758__6417,AOI22xp33_ASAP7_75t_R,core,324,270,1656,36918
u0_slt8_r_reg[8],DFFHQNx1_ASAP7_75t_R,core,1080,270,1332,36648
g152760__5477,AOI22xp33_ASAP7_75t_R,core,324,270,1710,36378
u0_slt8_r_reg[7],DFFHQNx1_ASAP7_75t_R,core,1080,270,1332,35838
g152762__2398,AOI22xp33_ASAP7_75t_R,core,324,270,1764,35568
u0_slt8_r_reg[6],DFFHQNx1_ASAP7_75t_R,core,1080,270,1386,35298
g152764__5107,AOI22xp33_ASAP7_75t_R,core,324,270,1818,34758
u0_slt8_r_reg[5],DFFHQNx1_ASAP7_75t_R,core,1080,270,1440,34488
g152766__6260,AOI22xp33_ASAP7_75t_R,core,324,270,1764,33948
u0_slt8_r_reg[4],DFFHQNx1_ASAP7_75t_R,core,1080,270,1386,33678
g152768__4319,AOI22xp33_ASAP7_75t_R,core,324,270,1818,33138
u0_slt8_r_reg[3],DFFHQNx1_ASAP7_75t_R,core,1080,270,1440,32598
g152770__8428,AOI22xp33_ASAP7_75t_R,core,324,270,1980,32058
u0_slt8_r_reg[2],DFFHQNx1_ASAP7_75t_R,core,1080,270,1602,31788
g152772__5526,AOI22xp33_ASAP7_75t_R,core,324,270,2088,31248
u0_slt8_r_reg[1],DFFHQNx1_ASAP7_75t_R,core,1080,270,1710,30708
g152774__6783,AOI22xp33_ASAP7_75t_R,core,324,270,2304,30168
u0_slt8_r_reg[0],DFFHQNx1_ASAP7_75t_R,core,1080,270,1872,29628
g152776__3680,AOI22xp33_ASAP7_75t_R,core,324,270,2412,29358
u0_slt9_r_reg[19],DFFHQNx1_ASAP7_75t_R,core,1080,270,2034,28818
g152778__1617,AOI22xp33_ASAP7_75t_R,core,324,270,2412,27198
u0_slt9_r_reg[18],DFFHQNx1_ASAP7_75t_R,core,1080,270,1926,27468
g152780__2802,AOI22xp33_ASAP7_75t_R,core,324,270,2412,25848
u0_slt9_r_reg[17],DFFHQNx1_ASAP7_75t_R,core,1080,270,1656,25038
g152782__1705,AOI22xp33_ASAP7_75t_R,core,324,270,1926,24498
u0_slt9_r_reg[16],DFFHQNx1_ASAP7_75t_R,core,1080,270,2088,24228
g152784__5122,AOI22xp33_ASAP7_75t_R,core,324,270,2088,23958
u0_slt9_r_reg[15],DFFHQNx1_ASAP7_75t_R,core,1080,270,1710,23148
g152786__8246,AOI22xp33_ASAP7_75t_R,core,324,270,2088,22338
u0_slt9_r_reg[14],DFFHQNx1_ASAP7_75t_R,core,1080,270,1332,22068
g152788__7098,AOI22xp33_ASAP7_75t_R,core,324,270,1818,21798
u0_slt9_r_reg[13],DFFHQNx1_ASAP7_75t_R,core,1080,270,1170,19908
g152790__6131,AOI22xp33_ASAP7_75t_R,core,324,270,1818,20178
u0_slt9_r_reg[12],DFFHQNx1_ASAP7_75t_R,core,1080,270,1224,20448
g152792__1881,AOI22xp33_ASAP7_75t_R,core,324,270,1818,21528
u0_slt9_r_reg[11],DFFHQNx1_ASAP7_75t_R,core,1080,270,1278,21258
u1_slt2_reg[19],DFFHQNx1_ASAP7_75t_R,core,1080,270,26388,12618
u1_slt3_reg[19],DFFHQNx1_ASAP7_75t_R,core,1080,270,22662,9108
u1_slt6_reg[19],DFFHQNx1_ASAP7_75t_R,core,1080,270,16020,9918
u1_slt4_reg[19],DFFHQNx1_ASAP7_75t_R,core,1080,270,30330,8298
g152794__5115,AOI22xp33_ASAP7_75t_R,core,324,270,2628,20448
g152814__7482,AOI22xp33_ASAP7_75t_R,core,324,270,30438,8838
g152815__4733,AOI22xp33_ASAP7_75t_R,core,324,270,22824,9378
g152816__6161,AOI22xp33_ASAP7_75t_R,core,324,270,26550,12888
g152817__9315,AOI22xp33_ASAP7_75t_R,core,324,270,16776,10458
u1_slt2_reg[18],DFFHQNx1_ASAP7_75t_R,core,1080,270,25524,13158
u1_slt3_reg[18],DFFHQNx1_ASAP7_75t_R,core,1080,270,22662,9648
u1_slt4_reg[18],DFFHQNx1_ASAP7_75t_R,core,1080,270,31140,9648
u1_slt6_reg[18],DFFHQNx1_ASAP7_75t_R,core,1080,270,15318,10728
u0_slt9_r_reg[10],DFFHQNx1_ASAP7_75t_R,core,1080,270,1548,20718
g152823__9945,AOI22xp33_ASAP7_75t_R,core,324,270,30708,9648
g152824__2883,AOI22xp33_ASAP7_75t_R,core,324,270,23310,9918
g152825__2346,AOI22xp33_ASAP7_75t_R,core,324,270,25902,12888
g152826__1666,AOI22xp33_ASAP7_75t_R,core,324,270,16722,10728
u1_sr_reg[19],DFFHQNx1_ASAP7_75t_R,core,1080,270,26172,10458
u1_slt2_reg[17],DFFHQNx1_ASAP7_75t_R,core,1080,270,27900,11808
u1_slt3_reg[17],DFFHQNx1_ASAP7_75t_R,core,1080,270,23580,8838
g152796__7410,AOI22xp33_ASAP7_75t_R,core,324,270,2304,20448
u1_slt6_reg[17],DFFHQNx1_ASAP7_75t_R,core,1080,270,15048,10188
u1_slt4_reg[17],DFFHQNx1_ASAP7_75t_R,core,1080,270,30708,8568
g152837,INVxp33_ASAP7_75t_R,core,162,270,26820,10728
g152832__6417,AOI22xp33_ASAP7_75t_R,core,324,270,23958,9378
g152833__5477,AOI22xp33_ASAP7_75t_R,core,324,270,28278,12078
g152835__2398,AOI22xp33_ASAP7_75t_R,core,324,270,31032,8838
g152836__5107,AOI22xp33_ASAP7_75t_R,core,324,270,16290,10188
u1_sr_reg[18],DFFHQNx1_ASAP7_75t_R,core,1080,270,27414,10458
u1_slt2_reg[16],DFFHQNx1_ASAP7_75t_R,core,1080,270,28872,12618
u1_slt3_reg[16],DFFHQNx1_ASAP7_75t_R,core,1080,270,22986,8568
u0_slt9_r_reg[9],DFFHQNx1_ASAP7_75t_R,core,1080,270,1494,19638
u1_slt6_reg[16],DFFHQNx1_ASAP7_75t_R,core,1080,270,15048,10458
u1_slt4_reg[16],DFFHQNx1_ASAP7_75t_R,core,1080,270,31086,9918
g152849,INVxp33_ASAP7_75t_R,core,162,270,27684,10728
g152798__6260,AOI22xp33_ASAP7_75t_R,core,324,270,1872,19098
g152843__4319,AOI22xp33_ASAP7_75t_R,core,324,270,30654,9918
g152844__8428,AOI22xp33_ASAP7_75t_R,core,324,270,23364,9378
g152845__5526,AOI22xp33_ASAP7_75t_R,core,324,270,28980,12348
g152846__6783,AOI22xp33_ASAP7_75t_R,core,324,270,16344,10458
u1_sr_reg[17],DFFHQNx1_ASAP7_75t_R,core,1080,270,27360,10998
u1_slt2_reg[15],DFFHQNx1_ASAP7_75t_R,core,1080,270,25092,13428
u1_slt3_reg[15],DFFHQNx1_ASAP7_75t_R,core,1080,270,26226,8838
u1_slt4_reg[15],DFFHQNx1_ASAP7_75t_R,core,1080,270,29142,9648
u1_slt6_reg[15],DFFHQNx1_ASAP7_75t_R,core,1080,270,18126,12078
u1_slt0_reg[15],DFFHQNx1_ASAP7_75t_R,core,1080,270,23850,13428
g152860,INVxp33_ASAP7_75t_R,core,162,270,27792,11268
u0_slt9_r_reg[8],DFFHQNx1_ASAP7_75t_R,core,1080,270,1440,18828
g152855__3680,AOI22xp33_ASAP7_75t_R,core,324,270,29358,9918
g152856__1617,AOI22xp33_ASAP7_75t_R,core,324,270,26226,9648
g152859__2802,AOI22xp33_ASAP7_75t_R,core,324,270,24444,13158
g152858__1705,AOI22xp33_ASAP7_75t_R,core,324,270,18612,11808
g152857__5122,AOI22xp33_ASAP7_75t_R,core,324,270,25578,12888
u1_sr_reg[16],DFFHQNx1_ASAP7_75t_R,core,1080,270,26280,10998
u1_slt2_reg[14],DFFHQNx1_ASAP7_75t_R,core,1080,270,28548,13428
u1_slt3_reg[14],DFFHQNx1_ASAP7_75t_R,core,1080,270,25200,9108
u1_slt4_reg[14],DFFHQNx1_ASAP7_75t_R,core,1080,270,31140,10458
u1_slt6_reg[14],DFFHQNx1_ASAP7_75t_R,core,1080,270,18882,12348
g152800__8246,AOI22xp33_ASAP7_75t_R,core,324,270,1818,18558
g152871,INVxp33_ASAP7_75t_R,core,162,270,27144,10728
g152866__7098,AOI22xp33_ASAP7_75t_R,core,324,270,25362,9378
g152867__6131,AOI22xp33_ASAP7_75t_R,core,324,270,28818,12888
g152869__1881,AOI22xp33_ASAP7_75t_R,core,324,270,30816,10458
g152870__5115,AOI22xp33_ASAP7_75t_R,core,324,270,19854,12078
u1_sr_reg[15],DFFHQNx1_ASAP7_75t_R,core,1080,270,26172,12078
u1_slt2_reg[13],DFFHQNx1_ASAP7_75t_R,core,1080,270,27036,12348
u1_slt3_reg[13],DFFHQNx1_ASAP7_75t_R,core,1080,270,25524,8568
u1_slt4_reg[13],DFFHQNx1_ASAP7_75t_R,core,1080,270,30870,9108
u1_slt6_reg[13],DFFHQNx1_ASAP7_75t_R,core,1080,270,20340,10728
u0_slt9_r_reg[7],DFFHQNx1_ASAP7_75t_R,core,1080,270,1386,18288
g152883,INVxp33_ASAP7_75t_R,core,162,270,25686,11808
g152877__7482,AOI22xp33_ASAP7_75t_R,core,324,270,30492,9108
u1_sr_reg[14],DFFHQNx1_ASAP7_75t_R,core,1080,270,27954,11268
g152878__4733,AOI22xp33_ASAP7_75t_R,core,324,270,25902,9378
g152879__6161,AOI22xp33_ASAP7_75t_R,core,324,270,27684,12078
g152880__9315,AOI22xp33_ASAP7_75t_R,core,324,270,20934,11268
u1_slt2_reg[12],DFFHQNx1_ASAP7_75t_R,core,1080,270,26388,13428
u1_slt3_reg[12],DFFHQNx1_ASAP7_75t_R,core,1080,270,24120,10458
u1_slt6_reg[12],DFFHQNx1_ASAP7_75t_R,core,1080,270,16938,12618
g152802__9945,AOI22xp33_ASAP7_75t_R,core,324,270,1764,18018
u1_slt0_reg[12],DFFHQNx1_ASAP7_75t_R,core,1080,270,22122,13158
u1_slt4_reg[12],DFFHQNx1_ASAP7_75t_R,core,1080,270,29412,10728
g153037,INVxp33_ASAP7_75t_R,core,162,270,28440,10998
g152960__2883,AOI22xp33_ASAP7_75t_R,core,324,270,17532,12348
g152961__2346,AOI22xp33_ASAP7_75t_R,core,324,270,28980,10998
g152962__1666,AOI22xp33_ASAP7_75t_R,core,324,270,24552,10728
g152963__7410,AOI22xp33_ASAP7_75t_R,core,324,270,26766,13158
g152964__6417,AOI22xp33_ASAP7_75t_R,core,324,270,23472,13158
u1_sr_reg[13],DFFHQNx1_ASAP7_75t_R,core,1080,270,26496,11538
u1_slt1_reg[11],DFFHQNx1_ASAP7_75t_R,core,1080,270,25686,16938
u1_slt2_reg[11],DFFHQNx1_ASAP7_75t_R,core,1080,270,27144,13968
u1_slt0_reg[11],DFFHQNx1_ASAP7_75t_R,core,1080,270,25956,13968
u0_slt9_r_reg[6],DFFHQNx1_ASAP7_75t_R,core,1080,270,1440,17748
u1_slt6_reg[11],DFFHQNx1_ASAP7_75t_R,core,1080,270,15696,13158
u1_slt3_reg[11],DFFHQNx1_ASAP7_75t_R,core,1080,270,25524,10188
u1_slt4_reg[11],DFFHQNx1_ASAP7_75t_R,core,1080,270,29574,10188
g153542,INVxp33_ASAP7_75t_R,core,162,270,27090,11808
g153339__5477,AOI22xp33_ASAP7_75t_R,core,324,270,16290,12888
g152804__2398,AOI22xp33_ASAP7_75t_R,core,324,270,1980,17478
g153340__5107,AOI22xp33_ASAP7_75t_R,core,324,270,29844,9918
u1_sr_reg[12],DFFHQNx1_ASAP7_75t_R,core,1080,270,24606,11808
g153402__6260,AOI22xp33_ASAP7_75t_R,core,324,270,26118,16398
g153401__4319,AOI22xp33_ASAP7_75t_R,core,324,270,26280,13698
g153341__8428,AOI22xp33_ASAP7_75t_R,core,324,270,25578,9918
g153403__5526,AOI22xp33_ASAP7_75t_R,core,324,270,27522,14238
u1_slt1_reg[10],DFFHQNx1_ASAP7_75t_R,core,1080,270,26172,17208
u1_slt2_reg[10],DFFHQNx1_ASAP7_75t_R,core,1080,270,26712,14778
u1_slt4_reg[10],DFFHQNx1_ASAP7_75t_R,core,1080,270,30870,11268
u1_slt6_reg[10],DFFHQNx1_ASAP7_75t_R,core,1080,270,16938,12888
u1_slt3_reg[10],DFFHQNx1_ASAP7_75t_R,core,1080,270,21528,10728
g153977,INVxp33_ASAP7_75t_R,core,162,270,25362,12078
g153589__6783,AOI22xp33_ASAP7_75t_R,core,324,270,27090,14508
g153590__3680,AOI22xp33_ASAP7_75t_R,core,324,270,26712,16398
u0_slt9_r_reg[5],DFFHQNx1_ASAP7_75t_R,core,1080,270,1548,17208
g153877__1617,AOI22xp33_ASAP7_75t_R,core,324,270,18234,12618
g153876__2802,AOI22xp33_ASAP7_75t_R,core,324,270,30546,11268
g153875__1705,AOI22xp33_ASAP7_75t_R,core,324,270,21528,10998
u1_sr_reg[11],DFFHQNx1_ASAP7_75t_R,core,1080,270,25578,12348
u1_slt0_reg[9],DFFHQNx1_ASAP7_75t_R,core,1080,270,22068,13698
u1_slt2_reg[9],DFFHQNx1_ASAP7_75t_R,core,1080,270,27144,12888
u1_slt6_reg[9],DFFHQNx1_ASAP7_75t_R,core,1080,270,16992,10188
u1_slt3_reg[9],DFFHQNx1_ASAP7_75t_R,core,1080,270,22176,10188
u1_slt4_reg[9],DFFHQNx1_ASAP7_75t_R,core,1080,270,28656,10458
g154157,INVxp33_ASAP7_75t_R,core,162,270,27360,12078
g152818__5122,AOI22xp33_ASAP7_75t_R,core,324,270,2628,17478
g153994__8246,AOI22xp33_ASAP7_75t_R,core,324,270,23202,13428
g153995__7098,AOI22xp33_ASAP7_75t_R,core,324,270,27360,13158
u1_sr_reg[10],DFFHQNx1_ASAP7_75t_R,core,1080,270,24012,12078
g154127__6131,AOI22xp33_ASAP7_75t_R,core,324,270,22716,10458
g154128__1881,AOI22xp33_ASAP7_75t_R,core,324,270,28980,10188
g154129__5115,AOI22xp33_ASAP7_75t_R,core,324,270,18072,10188
