full_name,max_slack
g157464/A,INFINITY
g157464/B,INFINITY
g157464/Y,INFINITY
g156720/A1,INFINITY
g156720/A2,INFINITY
g156720/B1,INFINITY
g156720/B2,INFINITY
g156720/Y,INFINITY
u1_sr_reg[0]/D,INFINITY
u1_sr_reg[0]/CLK,INFINITY
u1_sr_reg[0]/QN,INFINITY
u24_int_set_reg[1]/RESETN,INFINITY
u25_int_set_reg[1]/RESETN,INFINITY
in_valid_s1_reg[0]/D,INFINITY
g155586/A1,INFINITY
g155586/A2,INFINITY
g155586/B1,INFINITY
g155586/B2,INFINITY
g155586/Y,INFINITY
g155588/A1,INFINITY
g155588/A2,INFINITY
g155588/B1,INFINITY
g155588/B2,INFINITY
g155588/Y,INFINITY
g157159/A1,INFINITY
g157159/A2,INFINITY
g157159/B1,INFINITY
g157159/B2,INFINITY
g157159/Y,INFINITY
valid_s1_reg/D,INFINITY
g156719/A1,INFINITY
g156719/A2,INFINITY
g156719/B1,INFINITY
g156719/B2,INFINITY
g156719/Y,INFINITY
u1_sr_reg[2]/D,INFINITY
u1_sr_reg[2]/CLK,INFINITY
u1_sr_reg[2]/QN,INFINITY
u2_bit_clk_e_reg/SI,-206.191528
u2_bit_clk_e_reg/SE,-325.671814
u1_sr_reg[1]/D,INFINITY
u1_sr_reg[1]/CLK,INFINITY
u1_sr_reg[1]/QN,INFINITY
g158311/A,INFINITY
g158311/B,INFINITY
g158311/C,INFINITY
g158311/D,INFINITY
g158311/Y,INFINITY
g159022/A,INFINITY
g159022/B,INFINITY
g159022/Y,INFINITY
g158372/A,INFINITY
g158372/B,INFINITY
g158372/C,INFINITY
g158372/Y,INFINITY
g159034/A,INFINITY
g159034/B,INFINITY
g159034/Y,INFINITY
g159153/B,INFINITY
u1_sdata_in_r_reg/D,INFINITY
u1_sdata_in_r_reg/CLK,INFINITY
u1_sdata_in_r_reg/QN,INFINITY
g159320/A,INFINITY
g159320/B,INFINITY
g159320/Y,INFINITY
g159178/A,INFINITY
g159178/B,INFINITY
g159178/Y,INFINITY
g159156/B,INFINITY
g159158/B,INFINITY
g159327/A,INFINITY
g159327/B,INFINITY
g159327/Y,INFINITY
g39/C,INFINITY
g180237/B2,INFINITY
g189273/A1,INFINITY
g191946/B,INFINITY
g193554/B1,INFINITY
g193556/B1,INFINITY
g193559/B1,INFINITY
g193561/B1,INFINITY
g193562/B1,INFINITY
g193563/B2,INFINITY
g193565/B1,INFINITY
g193567/B1,INFINITY
g198740/A1,INFINITY
g198741/A1,INFINITY
g193570/B1,INFINITY
g198742/B1,INFINITY
g198750/B1,INFINITY
g198623/A,INFINITY
g200418/A1,INFINITY
FE_OFC861_n_434/A,INFINITY
FE_OFC861_n_434/Y,INFINITY
g152430__6260/A1,INFINITY
g152430__6260/A2,INFINITY
g152430__6260/B1,INFINITY
g152430__6260/B2,INFINITY
g152430__6260/Y,INFINITY
u16_u0_dma_req_reg/RESETN,INFINITY
u0_slt0_r_reg[10]/D,INFINITY
u0_slt0_r_reg[10]/CLK,INFINITY
u0_slt0_r_reg[10]/QN,INFINITY
u0_slt0_r_reg[9]/D,INFINITY
u0_slt0_r_reg[9]/CLK,INFINITY
u0_slt0_r_reg[9]/QN,INFINITY
g152442__1617/A1,INFINITY
g152442__1617/A2,INFINITY
g152442__1617/B1,INFINITY
g152442__1617/B2,INFINITY
g152442__1617/Y,INFINITY
u16_u1_dma_req_reg/RESETN,INFINITY
g152446__1705/A,INFINITY
g152446__1705/B,INFINITY
g152446__1705/Y,INFINITY
u13_ints_r_reg[11]/RESETN,INFINITY
u13_ints_r_reg[2]/RESETN,INFINITY
u13_ints_r_reg[17]/RESETN,INFINITY
u4_rp_reg[0]/SI,-266.872620
u4_rp_reg[0]/SE,-77.543396
u7_rp_reg[0]/SI,-293.065552
u7_rp_reg[0]/SE,-162.828552
g152462__4733/A1,INFINITY
g152462__4733/A2,INFINITY
g152462__4733/B1,INFINITY
g152462__4733/B2,INFINITY
g152462__4733/Y,INFINITY
g152466__9315/A1,INFINITY
g152466__9315/A2,INFINITY
g152466__9315/B1,INFINITY
g152466__9315/B2,INFINITY
g152466__9315/Y,INFINITY
g152468__9945/A1,INFINITY
g152468__9945/A2,INFINITY
g152468__9945/B1,INFINITY
g152468__9945/B2,INFINITY
g152468__9945/Y,INFINITY
g152470__2883/A1,INFINITY
g152470__2883/A2,INFINITY
g158984/A,INFINITY
g158984/B,INFINITY
g158984/Y,INFINITY
g158894/A,INFINITY
g158894/B,INFINITY
g158894/Y,INFINITY
g159154/B,INFINITY
g159157/B,INFINITY
g159181/A,INFINITY
g159181/B,INFINITY
g159181/Y,INFINITY
g168835/C,INFINITY
g175346/B1,INFINITY
g187479/A,INFINITY
g191487/A,INFINITY
g193552/B1,INFINITY
g193555/B1,INFINITY
g193557/B1,INFINITY
g193558/B2,INFINITY
g193564/B1,INFINITY
g193568/B1,INFINITY
g193569/B1,INFINITY
g193874/A2,INFINITY
g193874/C,INFINITY
g210420/A,INFINITY
u16_u3_dma_req_reg/RESETN,INFINITY
g152428__5107/A1,INFINITY
g152428__5107/A2,INFINITY
g152428__5107/B1,INFINITY
g152428__5107/B2,INFINITY
g152428__5107/Y,INFINITY
u0_slt0_r_reg[12]/D,INFINITY
u0_slt0_r_reg[12]/CLK,INFINITY
u0_slt0_r_reg[12]/QN,INFINITY
g152434__8428/A1,INFINITY
g152434__8428/A2,INFINITY
g152434__8428/B1,INFINITY
g152434__8428/B2,INFINITY
g152434__8428/Y,INFINITY
u16_u4_dma_req_reg/RESETN,INFINITY
g152440__3680/A1,INFINITY
g152440__3680/A2,INFINITY
g152440__3680/B1,INFINITY
g152440__3680/B2,INFINITY
g152440__3680/Y,INFINITY
u16_u2_dma_req_reg/RESETN,INFINITY
g152444__2802/A1,INFINITY
g152444__2802/A2,INFINITY
g152444__2802/B1,INFINITY
g152444__2802/B2,INFINITY
g152444__2802/Y,INFINITY
u13_ints_r_reg[14]/RESETN,INFINITY
g152448__5122/A,INFINITY
g152448__5122/B,INFINITY
g152448__5122/Y,INFINITY
g152450__8246/A,INFINITY
g152450__8246/B,INFINITY
g152450__8246/Y,INFINITY
g152452__7098/A,INFINITY
g152452__7098/B,INFINITY
g152452__7098/Y,INFINITY
g152454__6131/A,INFINITY
g152454__6131/B,INFINITY
g152454__6131/Y,INFINITY
g152456__1881/A,INFINITY
g152456__1881/B,INFINITY
g152456__1881/Y,INFINITY
g152458__5115/A1,INFINITY
g152458__5115/A2,INFINITY
g152458__5115/B1,INFINITY
g152458__5115/B2,INFINITY
g152458__5115/Y,INFINITY
g152460__7482/A1,INFINITY
g152460__7482/A2,INFINITY
g152460__7482/B1,INFINITY
g152460__7482/B2,INFINITY
g152460__7482/Y,INFINITY
g152464__6161/A1,INFINITY
g152464__6161/A2,INFINITY
g152464__6161/B1,INFINITY
g152464__6161/B2,INFINITY
g152464__6161/Y,INFINITY
g152472__2346/A1,INFINITY
g152472__2346/A2,INFINITY
g152472__2346/B1,INFINITY
g152472__2346/B2,INFINITY
g152472__2346/Y,INFINITY
u13_ints_r_reg[8]/RESETN,INFINITY
g152480__5477/A,INFINITY
g152480__5477/B,INFINITY
g152480__5477/Y,INFINITY
g152484__5107/A,INFINITY
g152484__5107/B,INFINITY
g152484__5107/Y,INFINITY
g152488__4319/A,INFINITY
g152488__4319/B,INFINITY
g152488__4319/Y,INFINITY
g152492__5526/A,INFINITY
g152492__5526/B,INFINITY
g152492__5526/Y,INFINITY
g152496__3680/A,INFINITY
g152496__3680/B,INFINITY
g152496__3680/Y,INFINITY
g152500__2802/A1,INFINITY
g152500__2802/A2,INFINITY
g152500__2802/B1,INFINITY
g152500__2802/B2,INFINITY
g152500__2802/Y,INFINITY
g152506__8246/A1,INFINITY
g152506__8246/A2,INFINITY
g152506__8246/B1,INFINITY
g152506__8246/B2,INFINITY
g152506__8246/Y,INFINITY
g152518__4733/A1,INFINITY
g152518__4733/A2,INFINITY
g152518__4733/B1,INFINITY
g152518__4733/B2,INFINITY
g152518__4733/Y,INFINITY
g152524__9945/A1,INFINITY
g152524__9945/A2,INFINITY
g152524__9945/B1,INFINITY
g152524__9945/B2,INFINITY
g152524__9945/Y,INFINITY
g152528__2346/A1,INFINITY
g152528__2346/A2,INFINITY
g152528__2346/B1,INFINITY
g152528__2346/B2,INFINITY
g152528__2346/Y,INFINITY
u21_int_set_reg[1]/RESETN,INFINITY
u15_crac_rd_reg/RESETN,INFINITY
u0_slt0_r_reg[15]/D,INFINITY
u0_slt0_r_reg[15]/CLK,INFINITY
u0_slt0_r_reg[15]/QN,INFINITY
g213327/A1,INFINITY
g213327/C1,INFINITY
g200420/A2,INFINITY
g200419/A1,INFINITY
g200417/A1,INFINITY
g200415/A1,INFINITY
g200415/B2,INFINITY
g200413/A1,INFINITY
g200413/B2,INFINITY
g200348/A,INFINITY
g200347/A1,INFINITY
g200347/B1,INFINITY
g200345/A1,INFINITY
g200345/B1,INFINITY
g200343/B,INFINITY
g196187/A1,INFINITY
g196187/B1,INFINITY
g188261/B,INFINITY
g187220/A,INFINITY
g186831/A,INFINITY
g186737/B,INFINITY
g186733/B,INFINITY
g186729/B,INFINITY
g186725/B,INFINITY
g186721/B,INFINITY
g186717/B,INFINITY
g186713/B,INFINITY
g186658/B,INFINITY
g186649/B,INFINITY
g186614/B,INFINITY
g186599/B,INFINITY
g184549/B2,INFINITY
g44/A,INFINITY
g182878/B,INFINITY
g182874/B,INFINITY
g182872/B,INFINITY
g182870/B,INFINITY
g182868/B,INFINITY
g182866/B,INFINITY
g182862/B,INFINITY
g182860/B,INFINITY
g182854/B,INFINITY
g182852/B,INFINITY
g182847/B,INFINITY
g182548/B,INFINITY
g182546/B,INFINITY
g182544/B,INFINITY
g182540/B,INFINITY
g182538/B,INFINITY
g182536/B,INFINITY
g182534/B,INFINITY
g182524/B,INFINITY
g182522/B,INFINITY
g182520/B,INFINITY
g182517/B,INFINITY
g182166/B,INFINITY
g182164/B,INFINITY
g182162/B,INFINITY
g182160/B,INFINITY
g182158/B,INFINITY
g182156/B,INFINITY
g182154/B,INFINITY
g182152/B,INFINITY
g182148/B,INFINITY
g182142/B,INFINITY
g182140/B,INFINITY
g182138/B,INFINITY
g182135/B,INFINITY
g179828/A2,INFINITY
g179828/B2,INFINITY
g178920/A,INFINITY
g175428/A2,INFINITY
g175428/B2,INFINITY
g175424/A2,INFINITY
g175424/B2,INFINITY
g175420/A2,INFINITY
g175420/B2,INFINITY
g172208/A2,INFINITY
g172208/B2,INFINITY
g172207/A2,INFINITY
g172207/B1,INFINITY
g172206/A2,INFINITY
g172206/B1,INFINITY
g170138/A1,INFINITY
g170138/B1,INFINITY
g170134/A1,INFINITY
g170134/B1,INFINITY
g158992/A1,INFINITY
g158992/B1,INFINITY
g158833/A,INFINITY
g158833/Y,INFINITY
g159000/A1,INFINITY
g159000/B1,INFINITY
g158216/A,INFINITY
g158216/B,INFINITY
g158216/C,INFINITY
g158216/Y,INFINITY
g158299/A,INFINITY
g158299/B,INFINITY
g158299/Y,INFINITY
g158905/A,INFINITY
g158922/A,INFINITY
g158909/A,INFINITY
g158940/A,INFINITY
g158935/A,INFINITY
g158933/A,INFINITY
g158929/A,INFINITY
g158924/A,INFINITY
g158918/A,INFINITY
g158916/A,INFINITY
g158913/A,INFINITY
g158912/A,INFINITY
g158911/A,INFINITY
g158910/A,INFINITY
g158908/A,INFINITY
g158907/A,INFINITY
g158906/A,INFINITY
g158018/A,INFINITY
g158018/B,INFINITY
g158018/C,INFINITY
g158018/Y,INFINITY
g158927/A,INFINITY
g158934/A,INFINITY
g152470__2883/B1,INFINITY
g152470__2883/B2,INFINITY
g152470__2883/Y,INFINITY
g152474__1666/A,INFINITY
g152474__1666/B,INFINITY
g152474__1666/Y,INFINITY
g152476__7410/A,INFINITY
g152476__7410/B,INFINITY
g152476__7410/Y,INFINITY
g152478__6417/A,INFINITY
g152478__6417/B,INFINITY
g152478__6417/Y,INFINITY
g152482__2398/A,INFINITY
g152482__2398/B,INFINITY
g152482__2398/Y,INFINITY
g152486__6260/A,INFINITY
g152486__6260/B,INFINITY
g152486__6260/Y,INFINITY
u13_ints_r_reg[5]/RESETN,INFINITY
g152490__8428/A,INFINITY
g152490__8428/B,INFINITY
g152490__8428/Y,INFINITY
g152494__6783/A,INFINITY
g152494__6783/B,INFINITY
g152494__6783/Y,INFINITY
g152498__1617/A1,INFINITY
g152498__1617/A2,INFINITY
g152498__1617/B1,INFINITY
g152498__1617/B2,INFINITY
g152498__1617/Y,INFINITY
g152502__1705/A1,INFINITY
g152502__1705/A2,INFINITY
g152502__1705/B1,INFINITY
g152502__1705/B2,INFINITY
g152502__1705/Y,INFINITY
g152504__5122/A1,INFINITY
g152504__5122/A2,INFINITY
g152504__5122/B1,INFINITY
g152504__5122/B2,INFINITY
g152504__5122/Y,INFINITY
g152508__7098/A1,INFINITY
g152508__7098/A2,INFINITY
g152508__7098/B1,INFINITY
g152508__7098/B2,INFINITY
g152508__7098/Y,INFINITY
g152510__6131/A1,INFINITY
g152510__6131/A2,INFINITY
g152510__6131/B1,INFINITY
g152510__6131/B2,INFINITY
g152510__6131/Y,INFINITY
g152512__1881/A1,INFINITY
g152512__1881/A2,INFINITY
g152512__1881/B1,INFINITY
g152512__1881/B2,INFINITY
g152512__1881/Y,INFINITY
g152514__5115/A1,INFINITY
g152514__5115/A2,INFINITY
g152514__5115/B1,INFINITY
g152514__5115/B2,INFINITY
g152514__5115/Y,INFINITY
g152516__7482/A1,INFINITY
g152516__7482/A2,INFINITY
g152516__7482/B1,INFINITY
g152516__7482/B2,INFINITY
g152516__7482/Y,INFINITY
g152520__6161/A1,INFINITY
g152520__6161/A2,INFINITY
g152520__6161/B1,INFINITY
g152520__6161/B2,INFINITY
g152520__6161/Y,INFINITY
g152522__9315/A1,INFINITY
g152522__9315/A2,INFINITY
g152522__9315/B1,INFINITY
g152522__9315/B2,INFINITY
g152522__9315/Y,INFINITY
g152526__2883/A1,INFINITY
g152526__2883/A2,INFINITY
g152526__2883/B1,INFINITY
g152526__2883/B2,INFINITY
g152526__2883/Y,INFINITY
u0_slt2_r_reg[3]/D,INFINITY
u0_slt2_r_reg[3]/CLK,INFINITY
u0_slt2_r_reg[3]/QN,INFINITY
u0_slt2_r_reg[2]/D,INFINITY
u0_slt2_r_reg[2]/CLK,INFINITY
u0_slt2_r_reg[2]/QN,INFINITY
u0_slt3_r_reg[18]/D,INFINITY
u0_slt3_r_reg[18]/CLK,INFINITY
u0_slt3_r_reg[18]/QN,INFINITY
u0_slt3_r_reg[14]/D,INFINITY
u0_slt3_r_reg[14]/CLK,INFINITY
u0_slt3_r_reg[14]/QN,INFINITY
u0_slt3_r_reg[9]/D,INFINITY
u0_slt3_r_reg[9]/CLK,INFINITY
u0_slt3_r_reg[9]/QN,INFINITY
u0_slt3_r_reg[7]/D,INFINITY
u0_slt3_r_reg[7]/CLK,INFINITY
u0_slt3_r_reg[7]/QN,INFINITY
u0_slt3_r_reg[5]/D,INFINITY
u0_slt3_r_reg[5]/CLK,INFINITY
u0_slt3_r_reg[5]/QN,INFINITY
u0_slt3_r_reg[4]/D,INFINITY
u0_slt3_r_reg[4]/CLK,INFINITY
u0_slt3_r_reg[4]/QN,INFINITY
u0_slt3_r_reg[3]/D,INFINITY
u0_slt3_r_reg[3]/CLK,INFINITY
u0_slt3_r_reg[3]/QN,INFINITY
u0_slt3_r_reg[2]/D,INFINITY
u0_slt3_r_reg[2]/CLK,INFINITY
u0_slt3_r_reg[2]/QN,INFINITY
u0_slt4_r_reg[19]/D,INFINITY
u0_slt4_r_reg[19]/CLK,INFINITY
u0_slt4_r_reg[19]/QN,INFINITY
u0_slt4_r_reg[18]/D,INFINITY
u0_slt4_r_reg[18]/CLK,INFINITY
u0_slt4_r_reg[18]/QN,INFINITY
g152584__2346/A1,INFINITY
g152584__2346/A2,INFINITY
g152584__2346/B1,INFINITY
g152584__2346/B2,INFINITY
g152584__2346/Y,INFINITY
g152588__7410/A1,INFINITY
g152588__7410/A2,INFINITY
g152588__7410/B1,INFINITY
g152588__7410/B2,INFINITY
g152588__7410/Y,INFINITY
g152590__6417/A1,INFINITY
g152590__6417/A2,INFINITY
u2_cnt_reg[6]/D,INFINITY
u2_cnt_reg[6]/CLK,INFINITY
u2_cnt_reg[6]/RESETN,INFINITY
u2_cnt_reg[6]/SETN,INFINITY
u2_cnt_reg[6]/QN,INFINITY
u2_cnt_reg[7]/D,INFINITY
u2_cnt_reg[7]/CLK,INFINITY
u2_cnt_reg[7]/RESETN,INFINITY
u2_cnt_reg[7]/SETN,INFINITY
u2_cnt_reg[7]/QN,INFINITY
u13_occ1_r_reg[13]/RESETN,INFINITY
u13_occ1_r_reg[4]/RESETN,INFINITY
u13_occ1_r_reg[10]/RESETN,INFINITY
u13_occ1_r_reg[8]/RESETN,INFINITY
u13_occ1_r_reg[5]/RESETN,INFINITY
u13_occ1_r_reg[12]/RESETN,INFINITY
u13_occ1_r_reg[2]/RESETN,INFINITY
u13_occ1_r_reg[6]/RESETN,INFINITY
u13_occ1_r_reg[14]/RESETN,INFINITY
u13_occ1_r_reg[7]/RESETN,INFINITY
u26_cnt_reg[2]/RESETN,INFINITY
u8_rp_reg[0]/SI,-55.122864
u8_rp_reg[0]/SE,-119.656006
u2_out_le_reg[2]/D,INFINITY
u2_out_le_reg[2]/CLK,INFINITY
u2_out_le_reg[2]/QN,INFINITY
g156718/A1,INFINITY
g156718/A2,INFINITY
g156718/B,INFINITY
g156718/C,INFINITY
g156718/Y,INFINITY
g156711/A1,INFINITY
g156711/A2,INFINITY
g156711/B1,INFINITY
g156711/B2,INFINITY
g156711/C,INFINITY
g156711/Y,INFINITY
u2_cnt_reg[5]/D,INFINITY
u2_cnt_reg[5]/CLK,INFINITY
u2_cnt_reg[5]/RESETN,INFINITY
u2_cnt_reg[5]/SETN,INFINITY
u2_cnt_reg[5]/QN,INFINITY
u2_to_cnt_reg[1]/RESETN,INFINITY
u2_to_cnt_reg[5]/RESETN,INFINITY
u13_occ0_r_reg[18]/RESETN,INFINITY
u13_icc_r_reg[16]/RESETN,INFINITY
u13_intm_r_reg[1]/RESETN,INFINITY
u13_occ0_r_reg[17]/RESETN,INFINITY
u13_occ0_r_reg[22]/RESETN,INFINITY
u13_occ0_r_reg[21]/RESETN,INFINITY
u13_intm_r_reg[9]/RESETN,INFINITY
u13_icc_r_reg[19]/RESETN,INFINITY
u13_icc_r_reg[22]/RESETN,INFINITY
u13_intm_r_reg[13]/RESETN,INFINITY
u13_intm_r_reg[4]/RESETN,INFINITY
u13_intm_r_reg[6]/RESETN,INFINITY
u13_icc_r_reg[2]/RESETN,INFINITY
u13_icc_r_reg[10]/RESETN,INFINITY
u13_intm_r_reg[5]/RESETN,INFINITY
u13_occ1_r_reg[3]/RESETN,INFINITY
u13_icc_r_reg[18]/RESETN,INFINITY
u13_icc_r_reg[5]/RESETN,INFINITY
u13_icc_r_reg[8]/RESETN,INFINITY
u13_icc_r_reg[3]/RESETN,INFINITY
u13_occ1_r_reg[11]/RESETN,INFINITY
u13_icc_r_reg[1]/RESETN,INFINITY
u13_icc_r_reg[15]/RESETN,INFINITY
u13_icc_r_reg[11]/RESETN,INFINITY
u13_occ1_r_reg[0]/RESETN,INFINITY
u13_icc_r_reg[0]/RESETN,INFINITY
u13_icc_r_reg[20]/RESETN,INFINITY
u13_occ1_r_reg[1]/RESETN,INFINITY
u13_intm_r_reg[0]/RESETN,INFINITY
u13_intm_r_reg[14]/RESETN,INFINITY
u13_icc_r_reg[12]/RESETN,INFINITY
u13_intm_r_reg[7]/RESETN,INFINITY
u13_occ1_r_reg[9]/RESETN,INFINITY
u13_icc_r_reg[21]/RESETN,INFINITY
u13_occ0_r_reg[25]/RESETN,INFINITY
u13_icc_r_reg[4]/RESETN,INFINITY
u13_intm_r_reg[10]/RESETN,INFINITY
u13_intm_r_reg[11]/RESETN,INFINITY
u13_intm_r_reg[12]/RESETN,INFINITY
u13_intm_r_reg[8]/RESETN,INFINITY
u13_intm_r_reg[3]/RESETN,INFINITY
u13_intm_r_reg[2]/RESETN,INFINITY
u13_occ0_r_reg[23]/RESETN,INFINITY
u13_icc_r_reg[13]/RESETN,INFINITY
u13_occ1_r_reg[15]/RESETN,INFINITY
u13_icc_r_reg[23]/RESETN,INFINITY
u13_icc_r_reg[6]/RESETN,INFINITY
u13_icc_r_reg[7]/RESETN,INFINITY
u13_icc_r_reg[9]/RESETN,INFINITY
u13_icc_r_reg[14]/RESETN,INFINITY
u13_icc_r_reg[17]/RESETN,INFINITY
u22_int_set_reg[2]/RESETN,INFINITY
u26_cnt_reg[1]/RESETN,INFINITY
u5_rp_reg[0]/SI,-522.823608
u5_rp_reg[0]/SE,-65.215935
u15_rdd2_reg/RESETN,INFINITY
u6_rp_reg[0]/SI,-677.041504
u6_rp_reg[0]/SE,-115.789017
u3_rp_reg[0]/SI,-218.903198
u3_rp_reg[0]/SE,-79.564850
u13_ints_r_reg[1]/RESETN,INFINITY
u16_u5_dma_req_reg/RESETN,INFINITY
g224/A2,INFINITY
g224/B1,INFINITY
g198251/A2,INFINITY
g198251/B2,INFINITY
g179069/A,INFINITY
g179068/A,INFINITY
g179067/A,INFINITY
g179066/A,INFINITY
g179065/A1,INFINITY
g179063/A2,INFINITY
g179062/A,INFINITY
g179061/A,INFINITY
g179059/A,INFINITY
g178340/A1,INFINITY
g178340/B2,INFINITY
g176529/A1,INFINITY
g176529/B2,INFINITY
g175601/A2,INFINITY
g175601/B2,INFINITY
g175597/A2,INFINITY
g175597/B2,INFINITY
g172192/A1,INFINITY
u0_slt2_r_reg[1]/D,INFINITY
u0_slt2_r_reg[1]/CLK,INFINITY
u0_slt2_r_reg[1]/QN,INFINITY
u0_slt2_r_reg[0]/D,INFINITY
u0_slt2_r_reg[0]/CLK,INFINITY
u0_slt2_r_reg[0]/QN,INFINITY
u0_slt3_r_reg[19]/D,INFINITY
u0_slt3_r_reg[19]/CLK,INFINITY
u0_slt3_r_reg[19]/QN,INFINITY
u0_slt3_r_reg[17]/D,INFINITY
u0_slt3_r_reg[17]/CLK,INFINITY
u0_slt3_r_reg[17]/QN,INFINITY
u0_slt3_r_reg[16]/D,INFINITY
u0_slt3_r_reg[16]/CLK,INFINITY
u0_slt3_r_reg[16]/QN,INFINITY
u0_slt3_r_reg[15]/D,INFINITY
u0_slt3_r_reg[15]/CLK,INFINITY
u0_slt3_r_reg[15]/QN,INFINITY
u0_slt3_r_reg[13]/D,INFINITY
u0_slt3_r_reg[13]/CLK,INFINITY
u0_slt3_r_reg[13]/QN,INFINITY
u0_slt3_r_reg[12]/D,INFINITY
u0_slt3_r_reg[12]/CLK,INFINITY
u0_slt3_r_reg[12]/QN,INFINITY
u0_slt3_r_reg[11]/D,INFINITY
u0_slt3_r_reg[11]/CLK,INFINITY
u0_slt3_r_reg[11]/QN,INFINITY
u0_slt3_r_reg[10]/D,INFINITY
u0_slt3_r_reg[10]/CLK,INFINITY
u0_slt3_r_reg[10]/QN,INFINITY
u0_slt3_r_reg[8]/D,INFINITY
u0_slt3_r_reg[8]/CLK,INFINITY
u0_slt3_r_reg[8]/QN,INFINITY
u0_slt3_r_reg[6]/D,INFINITY
u0_slt3_r_reg[6]/CLK,INFINITY
u0_slt3_r_reg[6]/QN,INFINITY
u0_slt3_r_reg[1]/D,INFINITY
u0_slt3_r_reg[1]/CLK,INFINITY
u0_slt3_r_reg[1]/QN,INFINITY
u0_slt3_r_reg[0]/D,INFINITY
u0_slt3_r_reg[0]/CLK,INFINITY
u0_slt3_r_reg[0]/QN,INFINITY
g152582__2883/A1,INFINITY
g152582__2883/A2,INFINITY
g152582__2883/B1,INFINITY
g152582__2883/B2,INFINITY
g152582__2883/Y,INFINITY
g152586__1666/A1,INFINITY
g152586__1666/A2,INFINITY
g152586__1666/B1,INFINITY
g152586__1666/B2,INFINITY
g152586__1666/Y,INFINITY
g152594__2398/A1,INFINITY
g152594__2398/A2,INFINITY
g152594__2398/B1,INFINITY
g152594__2398/B2,INFINITY
g152594__2398/Y,INFINITY
g152598__6260/A1,INFINITY
g152598__6260/A2,INFINITY
g152598__6260/B1,INFINITY
g152598__6260/B2,INFINITY
g152598__6260/Y,INFINITY
g152602__8428/A1,INFINITY
g152602__8428/A2,INFINITY
g152602__8428/B1,INFINITY
g152602__8428/B2,INFINITY
g152602__8428/Y,INFINITY
g152604__5526/A1,INFINITY
g152604__5526/A2,INFINITY
g152604__5526/B1,INFINITY
g152604__5526/B2,INFINITY
g152604__5526/Y,INFINITY
u0_slt4_r_reg[3]/D,INFINITY
u0_slt4_r_reg[3]/CLK,INFINITY
u0_slt4_r_reg[3]/QN,INFINITY
u15_crac_wr_reg/RESETN,INFINITY
u0_slt4_r_reg[0]/D,INFINITY
u0_slt4_r_reg[0]/CLK,INFINITY
u0_slt4_r_reg[0]/QN,INFINITY
g152624__1881/A,INFINITY
g152624__1881/B,INFINITY
g152624__1881/Y,INFINITY
g152628__7482/A,INFINITY
g152628__7482/B,INFINITY
g152628__7482/Y,INFINITY
g152636__9945/A,INFINITY
g152636__9945/B,INFINITY
g152636__9945/Y,INFINITY
g152638__2883/A,INFINITY
g152638__2883/B,INFINITY
g152638__2883/Y,INFINITY
g152640__2346/A,INFINITY
g152640__2346/B,INFINITY
g152640__2346/Y,INFINITY
g152644__7410/A,INFINITY
g152644__7410/B,INFINITY
g152644__7410/Y,INFINITY
g152646__6417/A,INFINITY
g152646__6417/B,INFINITY
g152646__6417/Y,INFINITY
g152658__8428/A1,INFINITY
g152658__8428/A2,INFINITY
g152658__8428/B1,INFINITY
g152658__8428/B2,INFINITY
g152658__8428/Y,INFINITY
g152660__5526/A1,INFINITY
g152660__5526/A2,INFINITY
g152660__5526/B1,INFINITY
g152660__5526/B2,INFINITY
g152660__5526/Y,INFINITY
g152666__1617/A1,INFINITY
g152666__1617/A2,INFINITY
g152666__1617/B1,INFINITY
g152666__1617/B2,INFINITY
g152666__1617/Y,INFINITY
g152668__2802/A1,INFINITY
g152668__2802/A2,INFINITY
g152668__2802/B1,INFINITY
g152668__2802/B2,INFINITY
g152668__2802/Y,INFINITY
g152672__5122/A1,INFINITY
g152672__5122/A2,INFINITY
g152672__5122/B1,INFINITY
g152672__5122/B2,INFINITY
g152672__5122/Y,INFINITY
g152674__8246/A1,INFINITY
g152674__8246/A2,INFINITY
g152674__8246/B1,INFINITY
g152590__6417/B1,INFINITY
g152590__6417/B2,INFINITY
g152590__6417/Y,INFINITY
g152592__5477/A1,INFINITY
g152592__5477/A2,INFINITY
g152592__5477/B1,INFINITY
g152592__5477/B2,INFINITY
g152592__5477/Y,INFINITY
g152596__5107/A1,INFINITY
g152596__5107/A2,INFINITY
g152596__5107/B1,INFINITY
g152596__5107/B2,INFINITY
g152596__5107/Y,INFINITY
g152600__4319/A1,INFINITY
g152600__4319/A2,INFINITY
g152600__4319/B1,INFINITY
g152600__4319/B2,INFINITY
g152600__4319/Y,INFINITY
u0_slt4_r_reg[5]/D,INFINITY
u0_slt4_r_reg[5]/CLK,INFINITY
u0_slt4_r_reg[5]/QN,INFINITY
u0_slt4_r_reg[4]/D,INFINITY
u0_slt4_r_reg[4]/CLK,INFINITY
u0_slt4_r_reg[4]/QN,INFINITY
u15_rdd3_reg/RESETN,INFINITY
u0_slt4_r_reg[2]/D,INFINITY
u0_slt4_r_reg[2]/CLK,INFINITY
u0_slt4_r_reg[2]/QN,INFINITY
u0_slt4_r_reg[1]/D,INFINITY
u0_slt4_r_reg[1]/CLK,INFINITY
u0_slt4_r_reg[1]/QN,INFINITY
g152618__8246/A,INFINITY
g152618__8246/B,INFINITY
g152618__8246/Y,INFINITY
