"from_pin.full_name","to_pin.full_name",delay_max_rise,delay_max_fall,"variation_delay_max_rise.mean","variation_delay_max_rise.std_dev","variation_delay_max_fall.mean","variation_delay_max_fall.std_dev"
g154318__186128/Y,g153972__182369/C,0.038491,0.038326,0.038491,UNINIT,0.038326,UNINIT
u14_u4_en_out_l2_reg/QN,g186001/A,0.071114,0.071312,0.071114,UNINIT,0.071312,UNINIT
u14_u4_en_out_l2_reg/QN,g169496/A,0.071114,0.071312,0.071114,UNINIT,0.071312,UNINIT
g186001/Y,g216676/A,0.049024,0.049057,0.049024,UNINIT,0.049057,UNINIT
g186001/Y,g216677/B,0.049024,0.049057,0.049024,UNINIT,0.049057,UNINIT
g169496/Y,g188079/A2,0.037025,0.036946,0.037025,UNINIT,0.036946,UNINIT
g216676/Y,g216674/A,0.069092,0.070011,0.069092,UNINIT,0.070011,UNINIT
g216677/Y,g159088/A,0.057553,0.057563,0.057553,UNINIT,0.057563,UNINIT
g216677/Y,g193148/A2,0.057553,0.057563,0.057553,UNINIT,0.057563,UNINIT
g188079/Y,u21_int_set_reg[1]/D,0.025247,0.025204,0.025247,UNINIT,0.025204,UNINIT
g216674/Y,g155530/A,0.213692,0.213529,0.213692,UNINIT,0.213529,UNINIT
g216674/Y,g155050/B,0.213692,0.213529,0.213692,UNINIT,0.213529,UNINIT
g216674/Y,g211697/B,0.213692,0.213529,0.213692,UNINIT,0.213529,UNINIT
g216674/Y,g211698/B,0.213692,0.213529,0.213692,UNINIT,0.213529,UNINIT
g159088/Y,g202203/B,0.053458,0.052839,0.053458,UNINIT,0.052839,UNINIT
g193148/Y,FE_OFC784_n_42248/A,0.177418,0.177529,0.177418,UNINIT,0.177529,UNINIT
g193148/Y,FE_OFC783_n_42248/A,0.177418,0.177529,0.177418,UNINIT,0.177529,UNINIT
g155530/Y,g199705/B,0.031779,0.031932,0.031779,UNINIT,0.031932,UNINIT
g155530/Y,g155024/B,0.031779,0.031932,0.031779,UNINIT,0.031932,UNINIT
g155050/Y,g153830__205422/A1,0.177610,0.177610,0.177610,UNINIT,0.177610,UNINIT
g155050/Y,g180434/A,0.177610,0.177610,0.177610,UNINIT,0.177610,UNINIT
g155050/Y,g153829__173944/A1,0.177610,0.177610,0.177610,UNINIT,0.177610,UNINIT
g211697/Y,g154320__200834/B,0.031655,0.031700,0.031655,UNINIT,0.031700,UNINIT
g211697/Y,g154186__6783/A,0.031655,0.031700,0.031655,UNINIT,0.031700,UNINIT
g211698/Y,g165/A1,0.042156,0.042196,0.042156,UNINIT,0.042196,UNINIT
g211698/Y,g178/B1,0.042156,0.042196,0.042156,UNINIT,0.042196,UNINIT
g202203/Y,g153648__196988/A1,5.787889,5.709101,5.787889,UNINIT,5.709101,UNINIT
g202203/Y,g153646__9945/A2,5.782287,5.703632,5.782287,UNINIT,5.703632,UNINIT
g202203/Y,g153601__193160/B1,4.455713,4.388673,4.455713,UNINIT,4.388673,UNINIT
g202203/Y,g153839__180563/A2,5.478989,5.421797,5.478989,UNINIT,5.421797,UNINIT
g202203/Y,g171748/B,5.668010,5.619980,5.668010,UNINIT,5.619980,UNINIT
g202203/Y,g202202/B,1.169182,1.139143,1.169182,UNINIT,1.139143,UNINIT
g202203/Y,g153645__2883/A2,5.461932,5.379386,5.461932,UNINIT,5.379386,UNINIT
g202203/Y,g153837__9945/A2,5.462492,5.379932,5.462492,UNINIT,5.379932,UNINIT
g202203/Y,g153602__193161/B1,4.129207,4.060780,4.129207,UNINIT,4.060780,UNINIT
g202203/Y,g153603__6161/B1,3.677274,3.608411,3.677274,UNINIT,3.608411,UNINIT
g202203/Y,g171872/B,5.759492,5.681386,5.759492,UNINIT,5.681386,UNINIT
g202203/Y,g193162/A2,5.358572,5.250743,5.358572,UNINIT,5.250743,UNINIT
g202203/Y,g206130/C,1.820262,1.778518,1.820262,UNINIT,1.778518,UNINIT
g202203/Y,g176218/A2,5.557454,5.503664,5.557454,UNINIT,5.503664,UNINIT
g202203/Y,g153644__2346/A2,5.077595,5.008253,5.077595,UNINIT,5.008253,UNINIT
g202203/Y,g210505/B,5.459701,5.377213,5.459701,UNINIT,5.377213,UNINIT
g202203/Y,g153643__1666/A2,5.134657,5.063165,5.134657,UNINIT,5.063165,UNINIT
g202203/Y,g153600__193163/B2,4.739190,4.674088,4.739190,UNINIT,4.674088,UNINIT
FE_OFC784_n_42248/Y,g153601__193160/A1,4.314687,4.270035,4.314687,UNINIT,4.270035,UNINIT
FE_OFC784_n_42248/Y,g154190/B,0.627462,0.606825,0.627462,UNINIT,0.606825,UNINIT
FE_OFC784_n_42248/Y,FE_OFC785_n_42248/A,4.318362,4.273718,4.318362,UNINIT,4.273718,UNINIT
FE_OFC784_n_42248/Y,g154215/B,2.885440,2.825853,2.885440,UNINIT,2.825853,UNINIT
FE_OFC784_n_42248/Y,g154216/B,3.037072,2.977561,3.037072,UNINIT,2.977561,UNINIT
FE_OFC784_n_42248/Y,g154221/B,5.397980,5.350666,5.397980,UNINIT,5.350666,UNINIT
FE_OFC784_n_42248/Y,g153602__193161/A1,4.012610,3.966690,4.012610,UNINIT,3.966690,UNINIT
FE_OFC784_n_42248/Y,g153603__6161/A1,3.504954,3.456302,3.504954,UNINIT,3.456302,UNINIT
FE_OFC784_n_42248/Y,g193149/B,5.177865,5.131602,5.177865,UNINIT,5.131602,UNINIT
FE_OFC784_n_42248/Y,g193151/B,4.509706,4.465246,4.509706,UNINIT,4.465246,UNINIT
FE_OFC784_n_42248/Y,g193152/B,4.689766,4.645092,4.689766,UNINIT,4.645092,UNINIT
FE_OFC784_n_42248/Y,g193154/B,5.234525,5.188016,5.234525,UNINIT,5.188016,UNINIT
FE_OFC784_n_42248/Y,g193155/B,5.015270,4.969619,5.015270,UNINIT,4.969619,UNINIT
FE_OFC784_n_42248/Y,g193156/B,4.921328,4.875965,4.921328,UNINIT,4.875965,UNINIT
FE_OFC784_n_42248/Y,g193157/B,5.363102,5.315972,5.363102,UNINIT,5.315972,UNINIT
FE_OFC784_n_42248/Y,g193159/B2,2.055882,2.005002,2.055882,UNINIT,2.005002,UNINIT
FE_OFC784_n_42248/Y,g154186__6783/B,0.625534,0.604952,0.625534,UNINIT,0.604952,UNINIT
FE_OFC784_n_42248/Y,g200938/A,5.333554,5.286574,5.333554,UNINIT,5.286574,UNINIT
FE_OFC784_n_42248/Y,g153886__205418/B1,2.561370,2.504396,2.561370,UNINIT,2.504396,UNINIT
FE_OFC783_n_42248/Y,g178/A2,0.047452,0.047397,0.047452,UNINIT,0.047397,UNINIT
FE_OFC783_n_42248/Y,g153974__6783/A1,0.047452,0.047397,0.047452,UNINIT,0.047397,UNINIT
g199705/Y,g193159/A2,0.050850,0.051022,0.050850,UNINIT,0.051022,UNINIT
g199705/Y,g153886__205418/A2,0.050850,0.051022,0.050850,UNINIT,0.051022,UNINIT
g155024/Y,g153830__205422/B2,0.030252,0.030175,0.030252,UNINIT,0.030175,UNINIT
g155024/Y,g153829__173944/B2,0.030252,0.030175,0.030252,UNINIT,0.030175,UNINIT
g180434/Y,g154345__5107/C,1.680781,1.665140,1.680781,UNINIT,1.665140,UNINIT
g180434/Y,g154116__7410/B,1.705734,1.690104,1.705734,UNINIT,1.690104,UNINIT
g180434/Y,g154350__1881/B,1.673600,1.657958,1.673600,UNINIT,1.657958,UNINIT
g180434/Y,g154340__1705/C,0.463521,0.458659,0.463521,UNINIT,0.458659,UNINIT
g180434/Y,g154111__9315/B,1.807777,1.792241,1.807777,UNINIT,1.792241,UNINIT
g180434/Y,g154109__6161/B,1.403729,1.393625,1.403729,UNINIT,1.393625,UNINIT
g180434/Y,g154108__4733/B,1.319498,1.309665,1.319498,UNINIT,1.309665,UNINIT
g180434/Y,g154342__5526/C,0.983701,0.975298,0.983701,UNINIT,0.975298,UNINIT
g180434/Y,g180431/B,1.883859,1.868449,1.883859,UNINIT,1.868449,UNINIT
g180434/Y,g154346__5122/B,1.092397,1.083466,1.092397,UNINIT,1.083466,UNINIT
g180434/Y,g154341__1617/C,0.751099,0.744060,0.751099,UNINIT,0.744060,UNINIT
g180434/Y,g154115__1666/B,1.842998,1.827515,1.842998,UNINIT,1.827515,UNINIT
g180434/Y,g154343__4319/C,1.060817,1.052033,1.060817,UNINIT,1.052033,UNINIT
g180434/Y,g154112__9945/B,1.898702,1.883323,1.898702,UNINIT,1.883323,UNINIT
g180434/Y,g154114__200937/B,1.914522,1.899177,1.914522,UNINIT,1.899177,UNINIT
g180434/Y,g154117__8246/B,1.612870,1.614207,1.612870,UNINIT,1.614207,UNINIT
g153829__173944/Y,u7_dout_reg[2]/D,0.039648,0.039533,0.039648,UNINIT,0.039533,UNINIT
g154320__200834/Y,g153974__6783/C,0.023444,0.023327,0.023444,UNINIT,0.023327,UNINIT
g165/Y,u7_rp_reg[1]/D,0.033636,0.033548,0.033636,UNINIT,0.033548,UNINIT
g178/Y,g176/B,0.022053,0.022042,0.022053,UNINIT,0.022042,UNINIT
g202202/Y,g179/A,0.074667,0.074929,0.074667,UNINIT,0.074929,UNINIT
g202202/Y,g153974__6783/B1,0.074667,0.074929,0.074667,UNINIT,0.074929,UNINIT
g202202/Y,u7_rp_reg[0]/D,0.074667,0.074929,0.074667,UNINIT,0.074929,UNINIT
g193162/Y,u7_dout_reg[18]/D,0.040524,0.040409,0.040524,UNINIT,0.040409,UNINIT
g206130/Y,g165/C,0.019195,0.019074,0.019195,UNINIT,0.019074,UNINIT
g154190/Y,g165/B,0.020093,0.020005,0.020093,UNINIT,0.020005,UNINIT
FE_OFC785_n_42248/Y,g153839__180563/B1,0.128288,0.128314,0.128288,UNINIT,0.128314,UNINIT
FE_OFC785_n_42248/Y,g193162/B2,0.128288,0.128314,0.128288,UNINIT,0.128314,UNINIT
FE_OFC785_n_42248/Y,g176218/B1,0.128288,0.128314,0.128288,UNINIT,0.128314,UNINIT
FE_OFC785_n_42248/Y,g153600__193163/A1,0.128288,0.128314,0.128288,UNINIT,0.128314,UNINIT
g154215/Y,g153829__173944/C,0.020274,0.020362,0.020274,UNINIT,0.020362,UNINIT
g154216/Y,g153830__205422/C,0.032658,0.032795,0.032658,UNINIT,0.032795,UNINIT
g154221/Y,g154112__9945/C,0.053364,0.053340,0.053364,UNINIT,0.053340,UNINIT
g193149/Y,g154111__9315/C,0.034741,0.034723,0.034741,UNINIT,0.034723,UNINIT
g193151/Y,g154108__4733/C,0.021731,0.021719,0.021731,UNINIT,0.021719,UNINIT
g193152/Y,g154109__6161/C,0.021033,0.021022,0.021033,UNINIT,0.021022,UNINIT
g193154/Y,g154115__1666/C,0.020321,0.020309,0.020321,UNINIT,0.020309,UNINIT
g193155/Y,g154116__7410/C,0.020301,0.020290,0.020301,UNINIT,0.020290,UNINIT
g193156/Y,g154117__8246/C,0.021033,0.021022,0.021033,UNINIT,0.021022,UNINIT
g193157/Y,g180431/C,0.026444,0.026431,0.026444,UNINIT,0.026431,UNINIT
g193159/Y,u7_dout_reg[0]/D,0.042168,0.042051,0.042168,UNINIT,0.042051,UNINIT
g200938/Y,g154114__200937/C,0.051538,0.051514,0.051538,UNINIT,0.051514,UNINIT
g153974__6783/Y,u7_rp_reg[2]/D,0.037502,0.037399,0.037502,UNINIT,0.037399,UNINIT
g154116__7410/Y,g153837__9945/B,0.019432,0.019422,0.019432,UNINIT,0.019422,UNINIT
g154346__5122/Y,g193162/C,0.034403,0.034535,0.034403,UNINIT,0.034535,UNINIT
g176/Y,u7_rp_reg[3]/D,0.020444,0.020381,0.020444,UNINIT,0.020381,UNINIT
g179/Y,g176/A2,0.012108,0.012101,0.012108,UNINIT,0.012101,UNINIT
u7_mem_reg[0][6]/QN,g186670/A2,0.051345,0.051322,0.051345,UNINIT,0.051322,UNINIT
u7_mem_reg[0][6]/QN,g167890/B1,0.051345,0.051322,0.051345,UNINIT,0.051322,UNINIT
g186670/Y,g186669/B,0.036445,0.036479,0.036445,UNINIT,0.036479,UNINIT
g186669/Y,g188727/A2,0.145011,0.145328,0.145011,UNINIT,0.145328,UNINIT
g186669/Y,g154108__4733/A1,0.145011,0.145328,0.145011,UNINIT,0.145328,UNINIT
g186669/Y,g154342__5526/A2,0.145011,0.145328,0.145011,UNINIT,0.145328,UNINIT
g186669/Y,g157098/A2,0.145011,0.145328,0.145011,UNINIT,0.145328,UNINIT
g188727/Y,g153601__193160/B2,0.032251,0.032179,0.032251,UNINIT,0.032179,UNINIT
u4_mem_reg[0][3]/QN,g186026/B1,0.033914,0.033897,0.033914,UNINIT,0.033897,UNINIT
u4_mem_reg[0][3]/QN,g182658/A2,0.033914,0.033897,0.033914,UNINIT,0.033897,UNINIT
g186026/Y,u4_mem_reg[0][3]/D,0.049321,0.049187,0.049321,UNINIT,0.049187,UNINIT
g182658/Y,g182657/A,0.057760,0.056964,0.057760,UNINIT,0.056964,UNINIT
g182657/Y,g173024/A,0.098054,0.097960,0.098054,UNINIT,0.097960,UNINIT
g182657/Y,g193869/A2,0.098054,0.097960,0.098054,UNINIT,0.097960,UNINIT
g173024/Y,g154382__6161/B,0.068726,0.068386,0.068726,UNINIT,0.068386,UNINIT
g173024/Y,g188049/C1,0.068726,0.068386,0.068726,UNINIT,0.068386,UNINIT
g154382__6161/Y,g455/B,0.029763,0.029926,0.029763,UNINIT,0.029926,UNINIT
u8_mem_reg[0][2]/QN,g165471/B1,0.058202,0.058087,0.058202,UNINIT,0.058087,UNINIT
u8_mem_reg[0][2]/QN,g163930/A1,0.058202,0.058087,0.058202,UNINIT,0.058087,UNINIT
g163930/Y,g157970/B,0.023012,0.023023,0.023012,UNINIT,0.023023,UNINIT
g157970/Y,FE_OFC157_n_1723/A,0.069669,0.069683,0.069669,UNINIT,0.069683,UNINIT
FE_OFC157_n_1723/Y,g177279/A2,0.163767,0.163856,0.163767,UNINIT,0.163856,UNINIT
FE_OFC157_n_1723/Y,FE_OFC158_n_1723/A,0.163767,0.163856,0.163767,UNINIT,0.163856,UNINIT
FE_OFC157_n_1723/Y,g154351__5115/A1,0.163767,0.163856,0.163767,UNINIT,0.163856,UNINIT
FE_OFC158_n_1723/Y,g153841__191897/A1,0.041502,0.041689,0.041502,UNINIT,0.041689,UNINIT
u8_mem_reg[0][5]/QN,g201217/A1,0.067363,0.067236,0.067363,UNINIT,0.067236,UNINIT
u8_mem_reg[0][5]/QN,g165702/B1,0.067363,0.067236,0.067363,UNINIT,0.067236,UNINIT
u8_mem_reg[0][7]/QN,g201220/A2,0.081194,0.081159,0.081194,UNINIT,0.081159,UNINIT
u8_mem_reg[0][7]/QN,g165441/B1,0.081194,0.081159,0.081194,UNINIT,0.081159,UNINIT
u8_mem_reg[0][11]/QN,g177066/B1,0.057927,0.057686,0.057927,UNINIT,0.057686,UNINIT
u8_mem_reg[0][11]/QN,g165652/B1,0.057927,0.057686,0.057927,UNINIT,0.057686,UNINIT
g177066/Y,g171209/B,0.021108,0.021119,0.021108,UNINIT,0.021119,UNINIT
g171209/Y,g200561/A,0.073442,0.073198,0.073442,UNINIT,0.073198,UNINIT
g171209/Y,g157317/A2,0.073442,0.073198,0.073442,UNINIT,0.073198,UNINIT
g171209/Y,g157762/A,0.073442,0.073198,0.073442,UNINIT,0.073198,UNINIT
g200561/Y,g200559/B,0.017503,0.017356,0.017503,UNINIT,0.017356,UNINIT
g157317/Y,g157006/C,0.029892,0.029725,0.029892,UNINIT,0.029725,UNINIT
g157762/Y,g154358__2346/A2,0.035972,0.035936,0.035972,UNINIT,0.035936,UNINIT
g157762/Y,g154361__6417/B,0.035972,0.035936,0.035972,UNINIT,0.035936,UNINIT
u8_mem_reg[0][14]/QN,g165390/B1,0.081292,0.081104,0.081292,UNINIT,0.081104,UNINIT
u8_mem_reg[0][14]/QN,g224641/B1,0.081292,0.081104,0.081292,UNINIT,0.081104,UNINIT
u8_mem_reg[0][18]/QN,g165818/B1,0.085300,0.084963,0.085300,UNINIT,0.084963,UNINIT
u8_mem_reg[0][18]/QN,g163932/A1,0.085300,0.084963,0.085300,UNINIT,0.084963,UNINIT
g163932/Y,g177284/A2,0.050893,0.050906,0.050893,UNINIT,0.050906,UNINIT
g163932/Y,g158231/A,0.050893,0.050906,0.050893,UNINIT,0.050906,UNINIT
g177284/Y,g177282/B,0.020919,0.020908,0.020919,UNINIT,0.020908,UNINIT
g158231/Y,g157630/A2,0.059722,0.059733,0.059722,UNINIT,0.059733,UNINIT
g157630/Y,g180360/B,0.088651,0.087956,0.088651,UNINIT,0.087956,UNINIT
g157630/Y,g154367__8428/A2,0.088651,0.087956,0.088651,UNINIT,0.087956,UNINIT
u8_mem_reg[0][21]/QN,g165899/B1,0.045110,0.044984,0.045110,UNINIT,0.044984,UNINIT
u8_mem_reg[0][21]/QN,g158193/A1,0.045110,0.044984,0.045110,UNINIT,0.044984,UNINIT
g158193/Y,g157103/C,0.017405,0.017210,0.017405,UNINIT,0.017210,UNINIT
u8_mem_reg[0][22]/QN,g213840/B1,0.082626,0.082073,0.082626,UNINIT,0.082073,UNINIT
u8_mem_reg[0][22]/QN,g158194/A1,0.082626,0.082073,0.082626,UNINIT,0.082073,UNINIT
g158194/Y,g194036/C,0.053285,0.052844,0.053285,UNINIT,0.052844,UNINIT
u8_mem_reg[0][25]/QN,g166086/B1,0.061988,0.061824,0.061988,UNINIT,0.061824,UNINIT
u8_mem_reg[0][25]/QN,g158198/A1,0.061988,0.061824,0.061988,UNINIT,0.061824,UNINIT
g158198/Y,g131/A,0.028881,0.028884,0.028881,UNINIT,0.028884,UNINIT
u8_mem_reg[0][27]/QN,g157317/B1,0.045201,0.045154,0.045201,UNINIT,0.045154,UNINIT
u8_mem_reg[0][27]/QN,g166138/B1,0.045201,0.045154,0.045201,UNINIT,0.045154,UNINIT
u8_mem_reg[0][31]/QN,g165982/B1,0.058875,0.058762,0.058875,UNINIT,0.058762,UNINIT
u8_mem_reg[0][31]/QN,g194376/A1,0.058875,0.058762,0.058875,UNINIT,0.058762,UNINIT
g194376/Y,g218314/B,0.031283,0.031039,0.031283,UNINIT,0.031039,UNINIT
u8_mem_reg[2][2]/QN,g201209/A2,0.065745,0.065715,0.065745,UNINIT,0.065715,UNINIT
u8_mem_reg[2][2]/QN,g165473/B1,0.065745,0.065715,0.065745,UNINIT,0.065715,UNINIT
g201209/Y,g157970/A,0.042394,0.042108,0.042394,UNINIT,0.042108,UNINIT
u8_mem_reg[2][6]/QN,g145/A2,0.076748,0.076597,0.076748,UNINIT,0.076597,UNINIT
u8_mem_reg[2][6]/QN,g165355/B1,0.076748,0.076597,0.076748,UNINIT,0.076597,UNINIT
u8_mem_reg[2][9]/QN,g212889/B2,0.052878,0.052774,0.052878,UNINIT,0.052774,UNINIT
u8_mem_reg[2][9]/QN,g165587/B1,0.052878,0.052774,0.052878,UNINIT,0.052774,UNINIT
u8_mem_reg[2][11]/QN,g201226/A2,0.063528,0.063499,0.063528,UNINIT,0.063499,UNINIT
u8_mem_reg[2][11]/QN,g165646/B1,0.063528,0.063499,0.063528,UNINIT,0.063499,UNINIT
g201226/Y,g171209/A,0.035742,0.035468,0.035742,UNINIT,0.035468,UNINIT
u8_mem_reg[2][15]/QN,g165413/B1,0.054207,0.054182,0.054207,UNINIT,0.054182,UNINIT
u8_mem_reg[2][15]/QN,g201210/A2,0.054207,0.054182,0.054207,UNINIT,0.054182,UNINIT
g201210/Y,g187623/A,0.103033,0.101898,0.103033,UNINIT,0.101898,UNINIT
u8_mem_reg[2][18]/QN,g165812/B1,0.050248,0.050224,0.050248,UNINIT,0.050224,UNINIT
u8_mem_reg[2][18]/QN,g201214/A2,0.050248,0.050224,0.050248,UNINIT,0.050224,UNINIT
g201214/Y,g177284/A1,0.056142,0.056230,0.056142,UNINIT,0.056230,UNINIT
g201214/Y,fopt182915/A,0.056142,0.056230,0.056142,UNINIT,0.056230,UNINIT
fopt182915/Y,g157630/A1,0.044086,0.044004,0.044086,UNINIT,0.044004,UNINIT
u8_mem_reg[2][21]/QN,g165884/B1,0.064828,0.064701,0.064828,UNINIT,0.064701,UNINIT
u8_mem_reg[2][21]/QN,g158116/A1,0.064828,0.064701,0.064828,UNINIT,0.064701,UNINIT
g158116/Y,g157103/A,0.029642,0.029645,0.029642,UNINIT,0.029645,UNINIT
u8_mem_reg[2][23]/QN,g200562/A1,0.042620,0.042533,0.042620,UNINIT,0.042533,UNINIT
u8_mem_reg[2][23]/QN,g165936/B1,0.042620,0.042533,0.042620,UNINIT,0.042533,UNINIT
g200562/Y,g200559/C,0.058490,0.058002,0.058490,UNINIT,0.058002,UNINIT
u8_mem_reg[2][27]/QN,g158122/A1,0.036657,0.036551,0.036657,UNINIT,0.036551,UNINIT
u8_mem_reg[2][27]/QN,g166118/B1,0.036657,0.036551,0.036657,UNINIT,0.036551,UNINIT
g158122/Y,g157006/B,0.019202,0.019116,0.019202,UNINIT,0.019116,UNINIT
u8_mem_reg[2][31]/QN,g165966/B1,0.059468,0.059351,0.059468,UNINIT,0.059351,UNINIT
u8_mem_reg[2][31]/QN,g194375/A1,0.059468,0.059351,0.059468,UNINIT,0.059351,UNINIT
g194375/Y,g218314/C,0.036572,0.036214,0.036572,UNINIT,0.036214,UNINIT
u17_int_set_reg[2]/QN,g176159/A2,0.128413,0.128295,0.128413,UNINIT,0.128295,UNINIT
u17_int_set_reg[2]/QN,g199186/B,0.128413,0.128295,0.128413,UNINIT,0.128295,UNINIT
g176159/Y,u13_ints_r_reg[4]/D,0.021104,0.021066,0.021104,UNINIT,0.021066,UNINIT
g199186/Y,u17_int_set_reg[2]/D,0.014857,0.014831,0.014857,UNINIT,0.014831,UNINIT
u3_mem_reg[0][1]/QN,g202288/B1,0.037074,0.036997,0.037074,UNINIT,0.036997,UNINIT
u3_mem_reg[0][1]/QN,g186122/A1,0.037074,0.036997,0.037074,UNINIT,0.036997,UNINIT
g202288/Y,u3_mem_reg[0][1]/D,0.024090,0.024018,0.024090,UNINIT,0.024018,UNINIT
g186122/Y,g157947/A,0.035375,0.034876,0.035375,UNINIT,0.034876,UNINIT
u3_mem_reg[0][5]/QN,g163897/A1,0.061030,0.060912,0.061030,UNINIT,0.060912,UNINIT
u3_mem_reg[0][5]/QN,g202315/B1,0.061030,0.060912,0.061030,UNINIT,0.060912,UNINIT
g202315/Y,u3_mem_reg[0][5]/D,0.027394,0.027314,0.027394,UNINIT,0.027314,UNINIT
u3_mem_reg[0][7]/QN,g202294/B1,0.049910,0.049694,0.049910,UNINIT,0.049694,UNINIT
u3_mem_reg[0][7]/QN,g163896/A1,0.049910,0.049694,0.049910,UNINIT,0.049694,UNINIT
g202294/Y,u3_mem_reg[0][7]/D,0.020675,0.020611,0.020675,UNINIT,0.020611,UNINIT
u3_mem_reg[0][11]/QN,g202292/B1,0.101550,0.101145,0.101550,UNINIT,0.101145,UNINIT
u3_mem_reg[0][11]/QN,g186120/A1,0.101550,0.101145,0.101550,UNINIT,0.101145,UNINIT
g202292/Y,u3_mem_reg[0][11]/D,0.027610,0.027530,0.027610,UNINIT,0.027530,UNINIT
g186120/Y,g196789/A,0.065704,0.064965,0.065704,UNINIT,0.064965,UNINIT
g196789/Y,g196791/A,0.086685,0.086528,0.086685,UNINIT,0.086528,UNINIT
g196789/Y,g157641/B,0.086685,0.086528,0.086685,UNINIT,0.086528,UNINIT
g196789/Y,g157759/A,0.086685,0.086528,0.086685,UNINIT,0.086528,UNINIT
g196791/Y,g196790/B,0.048438,0.047890,0.048438,UNINIT,0.047890,UNINIT
g157641/Y,g173054/A,0.023478,0.023480,0.023478,UNINIT,0.023480,UNINIT
g157759/Y,g154356__9945/A2,0.050176,0.050071,0.050176,UNINIT,0.050071,UNINIT
g157759/Y,g154365__6260/B,0.050176,0.050071,0.050176,UNINIT,0.050071,UNINIT
u18_int_set_reg[2]/QN,g233/B,0.172701,0.172559,0.172701,UNINIT,0.172559,UNINIT
u18_int_set_reg[2]/QN,g176161/A2,0.172701,0.172559,0.172701,UNINIT,0.172559,UNINIT
g176161/Y,u13_ints_r_reg[7]/D,0.027291,0.027244,0.027291,UNINIT,0.027244,UNINIT
u19_int_set_reg[2]/QN,g173879/B,0.141488,0.141363,0.141488,UNINIT,0.141363,UNINIT
u19_int_set_reg[2]/QN,g176163/A2,0.141488,0.141363,0.141488,UNINIT,0.141363,UNINIT
g173879/Y,u19_int_set_reg[2]/D,0.027371,0.027324,0.027371,UNINIT,0.027324,UNINIT
g176163/Y,u13_ints_r_reg[10]/D,0.037660,0.037597,0.037660,UNINIT,0.037597,UNINIT
u3_mem_reg[0][16]/QN,g162672/A2,0.056003,0.055976,0.056003,UNINIT,0.055976,UNINIT
u3_mem_reg[0][16]/QN,g202311/B1,0.056003,0.055976,0.056003,UNINIT,0.055976,UNINIT
g202311/Y,u3_mem_reg[0][16]/D,0.020747,0.020684,0.020747,UNINIT,0.020684,UNINIT
u3_mem_reg[0][18]/QN,g163893/A1,0.068075,0.067787,0.068075,UNINIT,0.067787,UNINIT
u3_mem_reg[0][18]/QN,g202307/B1,0.068075,0.067787,0.068075,UNINIT,0.067787,UNINIT
g163893/Y,g181979/A2,0.038439,0.038441,0.038439,UNINIT,0.038441,UNINIT
g163893/Y,g79/A2,0.038439,0.038441,0.038439,UNINIT,0.038441,UNINIT
g202307/Y,u3_mem_reg[0][18]/D,0.019076,0.019017,0.019076,UNINIT,0.019017,UNINIT
u3_mem_reg[0][20]/QN,g202297/B1,0.040174,0.040041,0.040174,UNINIT,0.040041,UNINIT
u3_mem_reg[0][20]/QN,g173186/B2,0.040174,0.040041,0.040174,UNINIT,0.040041,UNINIT
g202297/Y,u3_mem_reg[0][20]/D,0.026827,0.026750,0.026827,UNINIT,0.026750,UNINIT
u3_mem_reg[0][23]/QN,g202313/B1,0.068013,0.067884,0.068013,UNINIT,0.067884,UNINIT
u3_mem_reg[0][23]/QN,g158195/A1,0.068013,0.067884,0.068013,UNINIT,0.067884,UNINIT
g202313/Y,u3_mem_reg[0][23]/D,0.020720,0.020656,0.020720,UNINIT,0.020656,UNINIT
g158195/Y,g173054/C,0.023604,0.023358,0.023604,UNINIT,0.023358,UNINIT
u3_mem_reg[0][24]/QN,g157316/A2,0.069863,0.069868,0.069863,UNINIT,0.069868,UNINIT
u3_mem_reg[0][24]/QN,g202295/B1,0.069863,0.069868,0.069863,UNINIT,0.069868,UNINIT
g157316/Y,g176068/C,0.022938,0.022801,0.022938,UNINIT,0.022801,UNINIT
g202295/Y,u3_mem_reg[0][24]/D,0.022762,0.022694,0.022762,UNINIT,0.022694,UNINIT
u3_mem_reg[0][26]/QN,g202304/B1,0.084681,0.084346,0.084681,UNINIT,0.084346,UNINIT
u3_mem_reg[0][26]/QN,g158165/A1,0.084681,0.084346,0.084681,UNINIT,0.084346,UNINIT
g202304/Y,u3_mem_reg[0][26]/D,0.034807,0.034712,0.034807,UNINIT,0.034712,UNINIT
u3_mem_reg[0][28]/QN,g157306/B2,0.056009,0.055889,0.056009,UNINIT,0.055889,UNINIT
u3_mem_reg[0][28]/QN,g202306/B1,0.056009,0.055889,0.056009,UNINIT,0.055889,UNINIT
g202306/Y,u3_mem_reg[0][28]/D,0.045302,0.045177,0.045302,UNINIT,0.045177,UNINIT
u3_mem_reg[0][31]/QN,g202308/B1,0.079903,0.079908,0.079903,UNINIT,0.079908,UNINIT
u3_mem_reg[0][31]/QN,g157597/A2,0.079903,0.079908,0.079903,UNINIT,0.079908,UNINIT
g202308/Y,u3_mem_reg[0][31]/D,0.024245,0.024174,0.024245,UNINIT,0.024174,UNINIT
u21_int_set_reg[2]/QN,g176164/A2,0.178865,0.178726,0.178865,UNINIT,0.178726,UNINIT
u21_int_set_reg[2]/QN,g193853/B,0.178865,0.178726,0.178865,UNINIT,0.178726,UNINIT
